,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.1622860362963735
1,NARRATOR,Other,Unknown,3,0.457069323726911
2,NARRATOR,Other,Unknown,5,0.741823928563926
3,NARRATOR,Other,Unknown,7,1.0228955715238703
4,NARRATOR,Other,Unknown,9,1.298691646453867
5,NARRATOR,Other,Unknown,16,2.2140320191082403
6,NARRATOR,Other,Unknown,21,2.8285013052662675
7,NARRATOR,Other,Unknown,26,3.4127819586127712
8,NARRATOR,Other,Unknown,31,3.975030020003885
9,NARRATOR,Response,Anger,1,0.02708020021321131
10,NARRATOR,Response,Anger,3,0.0799056956419996
11,NARRATOR,Response,Anger,5,0.13189245337763528
12,NARRATOR,Response,Anger,7,0.18348838121071065
13,NARRATOR,Response,Anger,9,0.23487139786978017
14,NARRATOR,Response,Anger,16,0.4096877342619345
15,NARRATOR,Response,Anger,21,0.5300986330099905
16,NARRATOR,Response,Anger,26,0.6478441850257349
17,NARRATOR,Response,Anger,31,0.7617024760246403
18,NARRATOR,Response,Anticipation,1,0.04171534497352913
19,NARRATOR,Response,Anticipation,3,0.1223908069132928
20,NARRATOR,Response,Anticipation,5,0.20204643702321626
21,NARRATOR,Response,Anticipation,7,0.2803957342497467
22,NARRATOR,Response,Anticipation,9,0.3577212361077679
23,NARRATOR,Response,Anticipation,16,0.6200259257714406
24,NARRATOR,Response,Anticipation,21,0.8011122847164424
25,NARRATOR,Response,Anticipation,26,0.9781667929012638
26,NARRATOR,Response,Anticipation,31,1.1511311976380565
27,NARRATOR,Response,Arousal,1,0.1391696764385998
28,NARRATOR,Response,Arousal,3,0.4011090505192484
29,NARRATOR,Response,Arousal,5,0.6519376679746901
30,NARRATOR,Response,Arousal,7,0.8966781069602506
31,NARRATOR,Response,Arousal,9,1.135874314480645
32,NARRATOR,Response,Arousal,16,1.910282591124486
33,NARRATOR,Response,Arousal,21,2.396603325461303
34,NARRATOR,Response,Arousal,26,2.8353883269151217
35,NARRATOR,Response,Arousal,31,3.2321273486544353
36,NARRATOR,Response,Disgust,1,0.020580490035768874
37,NARRATOR,Response,Disgust,3,0.06103106779981182
38,NARRATOR,Response,Disgust,5,0.10080120948271223
39,NARRATOR,Response,Disgust,7,0.14053643867638133
40,NARRATOR,Response,Disgust,9,0.18010360861518662
41,NARRATOR,Response,Disgust,16,0.3174529830413187
42,NARRATOR,Response,Disgust,21,0.4146289303740722
43,NARRATOR,Response,Disgust,26,0.510649653275909
44,NARRATOR,Response,Disgust,31,0.6061493177657334
45,NARRATOR,Response,Dominance,1,0.21206851444140506
46,NARRATOR,Response,Dominance,3,0.5969728176247826
47,NARRATOR,Response,Dominance,5,0.959725846587745
48,NARRATOR,Response,Dominance,7,1.3097453957642382
49,NARRATOR,Response,Dominance,9,1.6469740049434605
50,NARRATOR,Response,Dominance,16,2.673549429576923
51,NARRATOR,Response,Dominance,21,3.262870089945011
52,NARRATOR,Response,Dominance,26,3.7667467197502855
53,NARRATOR,Response,Dominance,31,4.201876092532176
54,NARRATOR,Response,Fear,1,0.033515179428252675
55,NARRATOR,Response,Fear,3,0.09942451533198918
56,NARRATOR,Response,Fear,5,0.16371893346129138
57,NARRATOR,Response,Fear,7,0.22554272433596262
58,NARRATOR,Response,Fear,9,0.2868394549903242
59,NARRATOR,Response,Fear,16,0.49438016767779186
60,NARRATOR,Response,Fear,21,0.6361073373339037
61,NARRATOR,Response,Fear,26,0.7733777583552992
62,NARRATOR,Response,Fear,31,0.9077231047350379
63,NARRATOR,Response,Joy,1,0.03857167198038006
64,NARRATOR,Response,Joy,3,0.11370755950904943
65,NARRATOR,Response,Joy,5,0.18798981363207384
66,NARRATOR,Response,Joy,7,0.2612005178818899
67,NARRATOR,Response,Joy,9,0.3336163921745328
68,NARRATOR,Response,Joy,16,0.5788150747780036
69,NARRATOR,Response,Joy,21,0.7489479949495155
70,NARRATOR,Response,Joy,26,0.9162152267874518
71,NARRATOR,Response,Joy,31,1.0801978508271792
72,NARRATOR,Response,Sadness,1,0.028293475750938255
73,NARRATOR,Response,Sadness,3,0.08386978179586513
74,NARRATOR,Response,Sadness,5,0.13773589194599406
75,NARRATOR,Response,Sadness,7,0.19059599813612377
76,NARRATOR,Response,Sadness,9,0.24309133487133078
77,NARRATOR,Response,Sadness,16,0.4201063183753909
78,NARRATOR,Response,Sadness,21,0.5436083430132284
79,NARRATOR,Response,Sadness,26,0.6655917316758858
80,NARRATOR,Response,Sadness,31,0.7859675702104398
81,NARRATOR,Response,Surprise,1,0.029735785692157665
82,NARRATOR,Response,Surprise,3,0.08764485172736029
83,NARRATOR,Response,Surprise,5,0.14484983462674966
84,NARRATOR,Response,Surprise,7,0.20119545675155803
85,NARRATOR,Response,Surprise,9,0.2570954867622707
86,NARRATOR,Response,Surprise,16,0.45049434573509706
87,NARRATOR,Response,Surprise,21,0.5867088592110679
88,NARRATOR,Response,Surprise,26,0.7216641738344387
89,NARRATOR,Response,Surprise,31,0.8554848013111822
90,NARRATOR,Response,Trust,1,0.05106624033903917
91,NARRATOR,Response,Trust,3,0.14928790400522235
92,NARRATOR,Response,Trust,5,0.24597063458883564
93,NARRATOR,Response,Trust,7,0.3406045691818201
94,NARRATOR,Response,Trust,9,0.43335422550378666
95,NARRATOR,Response,Trust,16,0.7419409133922231
96,NARRATOR,Response,Trust,21,0.9481767510156015
97,NARRATOR,Response,Trust,26,1.1438719269043722
98,NARRATOR,Response,Trust,31,1.3294398119526256
99,NARRATOR,Response,Valence,1,0.24095267656074504
100,NARRATOR,Response,Valence,3,0.6684236789835583
101,NARRATOR,Response,Valence,5,1.0683021160056245
102,NARRATOR,Response,Valence,7,1.4537352984771663
103,NARRATOR,Response,Valence,9,1.825583826612626
104,NARRATOR,Response,Valence,16,2.9299828165231276
105,NARRATOR,Response,Valence,21,3.545812662442223
106,NARRATOR,Response,Valence,26,4.062456545818756
107,NARRATOR,Response,Valence,31,4.512412326777333
108,NARRATOR,Stimulus,Anger,1,0.42247487292954145
109,NARRATOR,Stimulus,Anger,3,1.2629779509265229
110,NARRATOR,Stimulus,Anger,5,2.10062289186272
111,NARRATOR,Stimulus,Anger,7,2.9360301450124324
112,NARRATOR,Stimulus,Anger,9,3.765821104223325
113,NARRATOR,Stimulus,Anger,16,6.528646118453516
114,NARRATOR,Stimulus,Anger,21,8.26770072087847
115,NARRATOR,Stimulus,Anger,26,9.750263683161352
116,NARRATOR,Stimulus,Anger,31,10.96692581604713
117,NARRATOR,Stimulus,Anticipation,1,0.582009286012553
118,NARRATOR,Stimulus,Anticipation,3,1.7453074992990036
119,NARRATOR,Stimulus,Anticipation,5,2.9064494867856956
120,NARRATOR,Stimulus,Anticipation,7,4.064511151297237
121,NARRATOR,Stimulus,Anticipation,9,5.216183017497632
122,NARRATOR,Stimulus,Anticipation,16,9.000406286242825
123,NARRATOR,Stimulus,Anticipation,21,11.134795242811416
124,NARRATOR,Stimulus,Anticipation,26,12.678566741549266
125,NARRATOR,Stimulus,Anticipation,31,13.718165468220262
126,NARRATOR,Stimulus,Arousal,1,0.9971950701049386
127,NARRATOR,Stimulus,Arousal,3,2.990426739794377
128,NARRATOR,Stimulus,Arousal,5,4.981991511044819
129,NARRATOR,Stimulus,Arousal,7,6.971404422747597
130,NARRATOR,Stimulus,Arousal,9,8.953680632763124
131,NARRATOR,Stimulus,Arousal,16,14.559765065444209
132,NARRATOR,Stimulus,Arousal,21,15.07313464460808
133,NARRATOR,Stimulus,Arousal,26,15.091148389599438
134,NARRATOR,Stimulus,Arousal,31,15.091972495170852
135,NARRATOR,Stimulus,Disgust,1,0.37956286909152426
136,NARRATOR,Stimulus,Disgust,3,1.1368628837478638
137,NARRATOR,Stimulus,Disgust,5,1.8929892853086414
138,NARRATOR,Stimulus,Disgust,7,2.646890467152827
139,NARRATOR,Stimulus,Disgust,9,3.396141583011117
140,NARRATOR,Stimulus,Disgust,16,5.929630296803424
141,NARRATOR,Stimulus,Disgust,21,7.581656745623981
142,NARRATOR,Stimulus,Disgust,26,9.044004952219465
143,NARRATOR,Stimulus,Disgust,31,10.296688912115634
144,NARRATOR,Stimulus,Dominance,1,0.8400716258206725
145,NARRATOR,Stimulus,Dominance,3,2.51997933829649
146,NARRATOR,Stimulus,Dominance,5,4.1990807424101675
147,NARRATOR,Stimulus,Dominance,7,5.875400114405941
