,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.20431951738953166
1,NARRATOR,Other,Unknown,3,0.5838907357817269
2,NARRATOR,Other,Unknown,5,0.947343159925682
3,NARRATOR,Other,Unknown,7,1.3030415759778617
4,NARRATOR,Other,Unknown,9,1.6481057416131935
5,NARRATOR,Other,Unknown,16,2.748825993028879
6,NARRATOR,Other,Unknown,21,3.4629430199240825
7,NARRATOR,Other,Unknown,26,4.134248436827624
8,NARRATOR,Other,Unknown,31,4.7636358713428635
9,NARRATOR,Response,Anger,1,0.02282535181244698
10,NARRATOR,Response,Anger,3,0.0682313034563187
11,NARRATOR,Response,Anger,5,0.11328780467383119
12,NARRATOR,Response,Anger,7,0.15761023658823956
13,NARRATOR,Response,Anger,9,0.20091739163469502
14,NARRATOR,Response,Anger,16,0.3435063529235917
15,NARRATOR,Response,Anger,21,0.43907222927113254
16,NARRATOR,Response,Anger,26,0.5306243636595973
17,NARRATOR,Response,Anger,31,0.6179155894389241
18,NARRATOR,Response,Anticipation,1,0.05373682019239418
19,NARRATOR,Response,Anticipation,3,0.16061919322978482
20,NARRATOR,Response,Anticipation,5,0.2656334615928128
21,NARRATOR,Response,Anticipation,7,0.36949117389159064
22,NARRATOR,Response,Anticipation,9,0.47247932504392554
23,NARRATOR,Response,Anticipation,16,0.8258781201652686
24,NARRATOR,Response,Anticipation,21,1.0680278181774308
25,NARRATOR,Response,Anticipation,26,1.2983959201097506
26,NARRATOR,Response,Anticipation,31,1.5182454603057192
27,NARRATOR,Response,Arousal,1,0.12260391969611001
28,NARRATOR,Response,Arousal,3,0.35208774129727205
29,NARRATOR,Response,Arousal,5,0.5743451220204672
30,NARRATOR,Response,Arousal,7,0.7918210976724864
31,NARRATOR,Response,Arousal,9,1.0033457618107988
32,NARRATOR,Response,Arousal,16,1.6866910688162602
33,NARRATOR,Response,Arousal,21,2.1193103036842866
34,NARRATOR,Response,Arousal,26,2.504740909386138
35,NARRATOR,Response,Arousal,31,2.847173327879634
36,NARRATOR,Response,Disgust,1,0.015674909461190874
37,NARRATOR,Response,Disgust,3,0.046888756219897756
38,NARRATOR,Response,Disgust,5,0.07769473156532529
39,NARRATOR,Response,Disgust,7,0.10759988258138695
40,NARRATOR,Response,Disgust,9,0.13732144314371042
41,NARRATOR,Response,Disgust,16,0.2380855939378342
42,NARRATOR,Response,Disgust,21,0.3052642320864026
43,NARRATOR,Response,Disgust,26,0.36985974913554454
44,NARRATOR,Response,Disgust,31,0.4319161859338137
45,NARRATOR,Response,Dominance,1,0.22039110600242778
46,NARRATOR,Response,Dominance,3,0.6292466523265666
47,NARRATOR,Response,Dominance,5,1.0110530021475097
48,NARRATOR,Response,Dominance,7,1.3755135716112101
49,NARRATOR,Response,Dominance,9,1.7243142473705035
50,NARRATOR,Response,Dominance,16,2.75835128011768
51,NARRATOR,Response,Dominance,21,3.3034768101650265
52,NARRATOR,Response,Dominance,26,3.745060795875619
53,NARRATOR,Response,Dominance,31,4.122021931812569
54,NARRATOR,Response,Fear,1,0.02698488757616454
55,NARRATOR,Response,Fear,3,0.07991337459224071
56,NARRATOR,Response,Fear,5,0.13194225855237635
57,NARRATOR,Response,Fear,7,0.18329406029956172
58,NARRATOR,Response,Fear,9,0.23431533105450666
59,NARRATOR,Response,Fear,16,0.40910071117692615
60,NARRATOR,Response,Fear,21,0.5285660581955047
61,NARRATOR,Response,Fear,26,0.6438649722443239
62,NARRATOR,Response,Fear,31,0.7578671784064356
63,NARRATOR,Response,Joy,1,0.04356085635147448
64,NARRATOR,Response,Joy,3,0.1294679585488232
65,NARRATOR,Response,Joy,5,0.21446920380150034
66,NARRATOR,Response,Joy,7,0.2984050144112496
67,NARRATOR,Response,Joy,9,0.38181454253457525
68,NARRATOR,Response,Joy,16,0.6656393944640793
69,NARRATOR,Response,Joy,21,0.8575734989794876
70,NARRATOR,Response,Joy,26,1.0435127990579105
71,NARRATOR,Response,Joy,31,1.2209741717385738
72,NARRATOR,Response,Sadness,1,0.02623847981793684
73,NARRATOR,Response,Sadness,3,0.07838017558664223
74,NARRATOR,Response,Sadness,5,0.13009115347517905
75,NARRATOR,Response,Sadness,7,0.18133016574316205
76,NARRATOR,Response,Sadness,9,0.23209417551512304
77,NARRATOR,Response,Sadness,16,0.4084955306469368
78,NARRATOR,Response,Sadness,21,0.5313715574955533
79,NARRATOR,Response,Sadness,26,0.6515820079663275
80,NARRATOR,Response,Sadness,31,0.76837381440192
81,NARRATOR,Response,Surprise,1,0.033176498182476366
82,NARRATOR,Response,Surprise,3,0.0992277767170259
