,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.21854470463993966
1,NARRATOR,Other,Unknown,3,0.6126945306400664
2,NARRATOR,Other,Unknown,5,0.9857661049951122
3,NARRATOR,Other,Unknown,7,1.3500302224889746
4,NARRATOR,Other,Unknown,9,1.701065290928046
5,NARRATOR,Other,Unknown,16,2.780558392802437
6,NARRATOR,Other,Unknown,21,3.4746881736341875
7,NARRATOR,Other,Unknown,26,4.12496452501178
8,NARRATOR,Other,Unknown,31,4.736355103159793
9,NARRATOR,Response,Anger,1,0.015617388580848832
10,NARRATOR,Response,Anger,3,0.04470368455681717
11,NARRATOR,Response,Anger,5,0.07215543286693833
12,NARRATOR,Response,Anger,7,0.09837528618983699
13,NARRATOR,Response,Anger,9,0.12416484860783926
14,NARRATOR,Response,Anger,16,0.21257991935654924
15,NARRATOR,Response,Anger,21,0.27327373928821574
16,NARRATOR,Response,Anger,26,0.3339740671985839
17,NARRATOR,Response,Anger,31,0.3946807174897462
18,NARRATOR,Response,Anticipation,1,0.018287717686219986
19,NARRATOR,Response,Anticipation,3,0.05269473351909016
20,NARRATOR,Response,Anticipation,5,0.08650363291404592
21,NARRATOR,Response,Anticipation,7,0.12027020337584407
22,NARRATOR,Response,Anticipation,9,0.15402715842732354
23,NARRATOR,Response,Anticipation,16,0.2695991248833746
24,NARRATOR,Response,Anticipation,21,0.3470441098646566
25,NARRATOR,Response,Anticipation,26,0.424401691275521
26,NARRATOR,Response,Anticipation,31,0.501724830012697
27,NARRATOR,Response,Arousal,1,0.052570055784276606
28,NARRATOR,Response,Arousal,3,0.1484302663745361
29,NARRATOR,Response,Arousal,5,0.241078344554524
30,NARRATOR,Response,Arousal,7,0.3313943920919121
31,NARRATOR,Response,Arousal,9,0.4199050234996133
32,NARRATOR,Response,Arousal,16,0.7190741988363825
33,NARRATOR,Response,Arousal,21,0.9242648948472771
34,NARRATOR,Response,Arousal,26,1.1253081136562109
35,NARRATOR,Response,Arousal,31,1.322019702309734
36,NARRATOR,Response,Disgust,1,0.013560861942416975
37,NARRATOR,Response,Disgust,3,0.03991781101346874
38,NARRATOR,Response,Disgust,5,0.06473697264615019
39,NARRATOR,Response,Disgust,7,0.08891717048537118
40,NARRATOR,Response,Disgust,9,0.11258604510980555
41,NARRATOR,Response,Disgust,16,0.1952199138861524
42,NARRATOR,Response,Disgust,21,0.25423056275826766
43,NARRATOR,Response,Disgust,26,0.31215181415833815
44,NARRATOR,Response,Disgust,31,0.36915784842183136
45,NARRATOR,Response,Dominance,1,0.08625042929833043
46,NARRATOR,Response,Dominance,3,0.23718539879571396
47,NARRATOR,Response,Dominance,5,0.3775156288536321
48,NARRATOR,Response,Dominance,7,0.5124067015176014
49,NARRATOR,Response,Dominance,9,0.6417096573551139
50,NARRATOR,Response,Dominance,16,1.0694102393700957
51,NARRATOR,Response,Dominance,21,1.3500176726175146
52,NARRATOR,Response,Dominance,26,1.6142495361391527
53,NARRATOR,Response,Dominance,31,1.869531230248508
54,NARRATOR,Response,Fear,1,0.012159852953154138
55,NARRATOR,Response,Fear,3,0.03566024846638714
56,NARRATOR,Response,Fear,5,0.05824088920933112
57,NARRATOR,Response,Fear,7,0.0802166670914716
58,NARRATOR,Response,Fear,9,0.10167193727144246
59,NARRATOR,Response,Fear,16,0.17667594848091997
60,NARRATOR,Response,Fear,21,0.22986115703649856
61,NARRATOR,Response,Fear,26,0.28147145566045123
62,NARRATOR,Response,Fear,31,0.3329688339041739
63,NARRATOR,Response,Joy,1,0.016292156770861713
64,NARRATOR,Response,Joy,3,0.04542997821604019
65,NARRATOR,Response,Joy,5,0.07380421403185432
66,NARRATOR,Response,Joy,7,0.10211184077183921
67,NARRATOR,Response,Joy,9,0.13009454355877034
68,NARRATOR,Response,Joy,16,0.22607383595775302
69,NARRATOR,Response,Joy,21,0.2922095157328573
70,NARRATOR,Response,Joy,26,0.35829462707813886
71,NARRATOR,Response,Joy,31,0.4243611988357744
72,NARRATOR,Response,Sadness,1,0.017627106860505372
73,NARRATOR,Response,Sadness,3,0.05263692971829281
74,NARRATOR,Response,Sadness,5,0.08739680536254334
75,NARRATOR,Response,Sadness,7,0.12149686094816721
76,NARRATOR,Response,Sadness,9,0.15492323141528155
77,NARRATOR,Response,Sadness,16,0.27036073328114973
78,NARRATOR,Response,Sadness,21,0.35052990926897293
