,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.15215313979857517
1,NARRATOR,Other,Unknown,3,0.426163659019103
2,NARRATOR,Other,Unknown,5,0.6895005445050054
3,NARRATOR,Other,Unknown,7,0.9474261452864134
4,NARRATOR,Other,Unknown,9,1.1968981791018423
5,NARRATOR,Other,Unknown,16,2.0170814660381846
6,NARRATOR,Other,Unknown,21,2.5665538246185995
7,NARRATOR,Other,Unknown,26,3.0862473420745524
8,NARRATOR,Other,Unknown,31,3.5764110850666855
9,NARRATOR,Response,Anger,1,0.02728178551347321
10,NARRATOR,Response,Anger,3,0.0808732388772495
11,NARRATOR,Response,Anger,5,0.13426509071905085
12,NARRATOR,Response,Anger,7,0.1874868565891142
13,NARRATOR,Response,Anger,9,0.24020527066131528
14,NARRATOR,Response,Anger,16,0.4164698566329032
15,NARRATOR,Response,Anger,21,0.5394352888781951
16,NARRATOR,Response,Anger,26,0.6609475662821808
17,NARRATOR,Response,Anger,31,0.7755792322902626
18,NARRATOR,Response,Anticipation,1,0.04426800895415617
19,NARRATOR,Response,Anticipation,3,0.13069463181257734
20,NARRATOR,Response,Anticipation,5,0.21627600943284234
21,NARRATOR,Response,Anticipation,7,0.3008851662294045
22,NARRATOR,Response,Anticipation,9,0.38405206755630483
23,NARRATOR,Response,Anticipation,16,0.6676857273521011
24,NARRATOR,Response,Anticipation,21,0.8632002151781549
25,NARRATOR,Response,Anticipation,26,1.0463449386716008
26,NARRATOR,Response,Anticipation,31,1.222314232867187
27,NARRATOR,Response,Arousal,1,0.14672827618697815
28,NARRATOR,Response,Arousal,3,0.42063931024436874
29,NARRATOR,Response,Arousal,5,0.6839827613262325
30,NARRATOR,Response,Arousal,7,0.9360243040569657
31,NARRATOR,Response,Arousal,9,1.1777058890316467
32,NARRATOR,Response,Arousal,16,1.934453628094396
33,NARRATOR,Response,Arousal,21,2.3777497370002023
34,NARRATOR,Response,Arousal,26,2.7541789982053975
35,NARRATOR,Response,Arousal,31,3.084108153613826
36,NARRATOR,Response,Disgust,1,0.022408140895007117
37,NARRATOR,Response,Disgust,3,0.06568049719237928
38,NARRATOR,Response,Disgust,5,0.10812399443695431
39,NARRATOR,Response,Disgust,7,0.1492952059103728
40,NARRATOR,Response,Disgust,9,0.18940912128835433
41,NARRATOR,Response,Disgust,16,0.3255277457492555
42,NARRATOR,Response,Disgust,21,0.4203918717518627
43,NARRATOR,Response,Disgust,26,0.5130956624409746
44,NARRATOR,Response,Disgust,31,0.5996396090026298
45,NARRATOR,Response,Dominance,1,0.23612168498892852
46,NARRATOR,Response,Dominance,3,0.6546672027236353
47,NARRATOR,Response,Dominance,5,1.0371484057037104
48,NARRATOR,Response,Dominance,7,1.3991140889504192
49,NARRATOR,Response,Dominance,9,1.74325635808636
50,NARRATOR,Response,Dominance,16,2.697712645865233
51,NARRATOR,Response,Dominance,21,3.1878744939656736
52,NARRATOR,Response,Dominance,26,3.5748016426376186
53,NARRATOR,Response,Dominance,31,3.9066475612403258
54,NARRATOR,Response,Fear,1,0.027878473891185612
55,NARRATOR,Response,Fear,3,0.08201698696186553
56,NARRATOR,Response,Fear,5,0.13593030030281553
57,NARRATOR,Response,Fear,7,0.1895130989244538
58,NARRATOR,Response,Fear,9,0.24272850909620206
59,NARRATOR,Response,Fear,16,0.42457042218910296
60,NARRATOR,Response,Fear,21,0.550557665966097
61,NARRATOR,Response,Fear,26,0.6752089178564441
62,NARRATOR,Response,Fear,31,0.7954498080422004
63,NARRATOR,Response,Joy,1,0.038234547198066314
64,NARRATOR,Response,Joy,3,0.11174000831023556
65,NARRATOR,Response,Joy,5,0.18321778216916002
66,NARRATOR,Response,Joy,7,0.25394685127277783
67,NARRATOR,Response,Joy,9,0.32356125312931017
68,NARRATOR,Response,Joy,16,0.560080997276746
69,NARRATOR,Response,Joy,21,0.719475820933773
70,NARRATOR,Response,Joy,26,0.8631840101010213
71,NARRATOR,Response,Joy,31,1.0032454180551567
72,NARRATOR,Response,Sadness,1,0.03140727289473161
73,NARRATOR,Response,Sadness,3,0.09286064247514415
74,NARRATOR,Response,Sadness,5,0.1535319894972036
75,NARRATOR,Response,Sadness,7,0.21403034475636176
76,NARRATOR,Response,Sadness,9,0.2739676489907086
77,NARRATOR,Response,Sadness,16,0.4753137354020471
78,NARRATOR,Response,Sadness,21,0.6151487156541728
79,NARRATOR,Response,Sadness,26,0.7507998808045476
80,NARRATOR,Response,Sadness,31,0.8797337116445855
81,NARRATOR,Response,Surprise,1,0.030240404159952827
82,NARRATOR,Response,Surprise,3,0.08865765597354687
83,NARRATOR,Response,Surprise,5,0.1457801529835517
84,NARRATOR,Response,Surprise,7,0.20281257404802736
85,NARRATOR,Response,Surprise,9,0.25938692491644383
86,NARRATOR,Response,Surprise,16,0.4521113988748755
87,NARRATOR,Response,Surprise,21,0.5827323998686842
88,NARRATOR,Response,Surprise,26,0.7069890995699291
89,NARRATOR,Response,Surprise,31,0.8285964639051939
90,NARRATOR,Response,Trust,1,0.04264154670886113
91,NARRATOR,Response,Trust,3,0.12455927582116257
92,NARRATOR,Response,Trust,5,0.20561430414387405
93,NARRATOR,Response,Trust,7,0.28516160554556114
94,NARRATOR,Response,Trust,9,0.363021402735767
95,NARRATOR,Response,Trust,16,0.6258031751374433
96,NARRATOR,Response,Trust,21,0.8031007990123263
97,NARRATOR,Response,Trust,26,0.9744052311515334
98,NARRATOR,Response,Trust,31,1.1416482165651536
99,NARRATOR,Response,Valence,1,0.25502607537030636
100,NARRATOR,Response,Valence,3,0.6998105669129755
101,NARRATOR,Response,Valence,5,1.1038257419304807
102,NARRATOR,Response,Valence,7,1.4900275408425363
103,NARRATOR,Response,Valence,9,1.8564872785614317
104,NARRATOR,Response,Valence,16,2.8477495740478784
105,NARRATOR,Response,Valence,21,3.345397835045222
106,NARRATOR,Response,Valence,26,3.7317020187460375
107,NARRATOR,Response,Valence,31,4.06022921056189
108,NARRATOR,Stimulus,Anger,1,0.40709395333685283
109,NARRATOR,Stimulus,Anger,3,1.2198178760689886
110,NARRATOR,Stimulus,Anger,5,2.0312328332452676
111,NARRATOR,Stimulus,Anger,7,2.8375823399532067
112,NARRATOR,Stimulus,Anger,9,3.637016452762373
113,NARRATOR,Stimulus,Anger,16,6.296066853494042
114,NARRATOR,Stimulus,Anger,21,7.963011749001586
115,NARRATOR,Stimulus,Anger,26,9.387200215356028
116,NARRATOR,Stimulus,Anger,31,10.530131259113853
117,NARRATOR,Stimulus,Anticipation,1,0.572214191989517
118,NARRATOR,Stimulus,Anticipation,3,1.7157160067100536
119,NARRATOR,Stimulus,Anticipation,5,2.857893204740618
120,NARRATOR,Stimulus,Anticipation,7,3.9961497890699973
121,NARRATOR,Stimulus,Anticipation,9,5.122588684197609
122,NARRATOR,Stimulus,Anticipation,16,8.714070720228564
123,NARRATOR,Stimulus,Anticipation,21,10.689826200189746
124,NARRATOR,Stimulus,Anticipation,26,12.045590549722235
125,NARRATOR,Stimulus,Anticipation,31,12.871457774649208
126,NARRATOR,Stimulus,Arousal,1,0.9999629163051096
127,NARRATOR,Stimulus,Arousal,3,2.999406273021834
128,NARRATOR,Stimulus,Arousal,5,4.996144714011628
129,NARRATOR,Stimulus,Arousal,7,6.988809037180475
130,NARRATOR,Stimulus,Arousal,9,8.967727426210304
131,NARRATOR,Stimulus,Arousal,16,13.588968583742622
132,NARRATOR,Stimulus,Arousal,21,13.785484063805953
133,NARRATOR,Stimulus,Arousal,26,13.793423233636803
134,NARRATOR,Stimulus,Arousal,31,13.793196859060858
135,NARRATOR,Stimulus,Disgust,1,0.33477898374397475
136,NARRATOR,Stimulus,Disgust,3,1.003103954874429
137,NARRATOR,Stimulus,Disgust,5,1.6695780288739717
138,NARRATOR,Stimulus,Disgust,7,2.3327007499381143
139,NARRATOR,Stimulus,Disgust,9,2.9887458857996947
140,NARRATOR,Stimulus,Disgust,16,5.188776589817055
141,NARRATOR,Stimulus,Disgust,21,6.625795033176137
142,NARRATOR,Stimulus,Disgust,26,7.9082635839036275
143,NARRATOR,Stimulus,Disgust,31,9.03079934517386
144,NARRATOR,Stimulus,Dominance,1,0.8191474060639294
