,Subject,Category,Feature,n,k,be
0,NARRATOR,Other,Unknown,28147,1,0.047913021990629134
1,NARRATOR,Other,Unknown,28143,5,0.19864489106895894
2,NARRATOR,Other,Unknown,28138,10,0.35523256221112426
3,NARRATOR,Other,Unknown,28133,15,0.4853752405025919
4,NARRATOR,Other,Unknown,28128,20,0.6002771997892099
5,NARRATOR,Other,Unknown,28118,30,0.8054454693798128
6,NARRATOR,Other,Unknown,28098,50,0.7497054332395778
7,NARRATOR,Other,Unknown,28078,70,0.7399921531907658
8,NARRATOR,Response,Anger,25565,1,0.24056781736469537
9,NARRATOR,Response,Anger,25561,5,1.1991962630285145
10,NARRATOR,Response,Anger,25556,10,2.3882162793661736
11,NARRATOR,Response,Anger,25551,15,3.5513093860166984
12,NARRATOR,Response,Anger,25546,20,4.674346544416427
13,NARRATOR,Response,Anger,25536,30,6.734429489255936
14,NARRATOR,Response,Anger,25516,50,4.237126958398178
15,NARRATOR,Response,Anger,25496,70,2.9040529478367594
16,NARRATOR,Response,Anticipation,16490,1,0.44847980668166026
17,NARRATOR,Response,Anticipation,16486,5,2.2369183508450905
18,NARRATOR,Response,Anticipation,16481,10,4.441258820232448
19,NARRATOR,Response,Anticipation,16476,15,6.511667212759413
20,NARRATOR,Response,Anticipation,16471,20,8.309029845265416
21,NARRATOR,Response,Anticipation,16461,30,10.893465103857293
22,NARRATOR,Response,Anticipation,16441,50,2.6870503889787476
23,NARRATOR,Response,Anticipation,16421,70,1.0764227649122724
24,NARRATOR,Response,Arousal,46777,1,0.27891694947047824
25,NARRATOR,Response,Arousal,46773,5,1.3905000807011085
26,NARRATOR,Response,Arousal,46768,10,2.7681249151238756
27,NARRATOR,Response,Arousal,46763,15,4.1183911266558475
28,NARRATOR,Response,Arousal,46758,20,5.423504696708843
29,NARRATOR,Response,Arousal,46748,30,7.80640835511148
30,NARRATOR,Response,Arousal,46728,50,4.185221157214215
31,NARRATOR,Response,Arousal,46708,70,2.543709308510639
32,NARRATOR,Response,Disgust,28147,1,0.006563459783558821
33,NARRATOR,Response,Disgust,28143,5,0.03221104710631522
34,NARRATOR,Response,Disgust,28138,10,0.06294968326975525
35,NARRATOR,Response,Disgust,28133,15,0.09365802157943026
36,NARRATOR,Response,Disgust,28128,20,0.12436832482858613
37,NARRATOR,Response,Disgust,28118,30,0.18579473979553737
38,NARRATOR,Response,Disgust,28098,50,0.2634362608224359
39,NARRATOR,Response,Disgust,28078,70,0.3045967906098391
40,NARRATOR,Response,Dominance,46777,1,0.030475719797140984
41,NARRATOR,Response,Dominance,46773,5,0.15229361243373465
42,NARRATOR,Response,Dominance,46768,10,0.30372253719458386
43,NARRATOR,Response,Dominance,46763,15,0.453327082649561
44,NARRATOR,Response,Dominance,46758,20,0.602630734220477
45,NARRATOR,Response,Dominance,46748,30,0.9003562737191425
46,NARRATOR,Response,Dominance,46728,50,1.169885674473773
47,NARRATOR,Response,Dominance,46708,70,1.258892189628968
48,NARRATOR,Response,Fear,23317,1,0.031621333564950525
49,NARRATOR,Response,Fear,23313,5,0.1548353013388989
50,NARRATOR,Response,Fear,23308,10,0.30446304038026445
51,NARRATOR,Response,Fear,23303,15,0.45015320210743454
52,NARRATOR,Response,Fear,23298,20,0.5922071380773839
53,NARRATOR,Response,Fear,23288,30,0.8676679541111251
54,NARRATOR,Response,Fear,23268,50,1.072876320196003
55,NARRATOR,Response,Fear,23248,70,1.1290303702731928
56,NARRATOR,Response,Joy,23317,1,0.26357957609787075
57,NARRATOR,Response,Joy,23313,5,1.3161565459158562
58,NARRATOR,Response,Joy,23308,10,2.623077997114722
59,NARRATOR,Response,Joy,23303,15,3.896845397427386
60,NARRATOR,Response,Joy,23298,20,5.110232195532829
61,NARRATOR,Response,Joy,23288,30,7.290841859202615
62,NARRATOR,Response,Joy,23268,50,4.087833151894542
63,NARRATOR,Response,Joy,23248,70,2.656380990036022
64,NARRATOR,Response,Sadness,46777,1,0.019938001561182587
65,NARRATOR,Response,Sadness,46773,5,0.09929231092581589
66,NARRATOR,Response,Sadness,46768,10,0.19769719492076926
67,NARRATOR,Response,Sadness,46763,15,0.29562589500731284
68,NARRATOR,Response,Sadness,46758,20,0.3927701833051385
69,NARRATOR,Response,Sadness,46748,30,0.5842323216856898
70,NARRATOR,Response,Sadness,46728,50,0.7796962961326608
71,NARRATOR,Response,Sadness,46708,70,0.861272148031119
72,NARRATOR,Response,Surprise,46777,1,0.21195927890018418
73,NARRATOR,Response,Surprise,46773,5,0.9391664885738666
74,NARRATOR,Response,Surprise,46768,10,1.7482586115469665
75,NARRATOR,Response,Surprise,46763,15,2.426449653744376
76,NARRATOR,Response,Surprise,46758,20,2.9568915586435223
77,NARRATOR,Response,Surprise,46748,30,3.7642687130557047
78,NARRATOR,Response,Surprise,46728,50,2.340643696188873
79,NARRATOR,Response,Surprise,46708,70,2.1164731761596802
80,NARRATOR,Response,Trust,46777,1,0.32883340607289535
81,NARRATOR,Response,Trust,46773,5,1.642227660625572
82,NARRATOR,Response,Trust,46768,10,3.2742820381023767
83,NARRATOR,Response,Trust,46763,15,4.868067756460612
84,NARRATOR,Response,Trust,46758,20,6.389446468106201
85,NARRATOR,Response,Trust,46748,30,9.099058847862961
86,NARRATOR,Response,Trust,46728,50,3.8783834699634663
87,NARRATOR,Response,Trust,46708,70,1.9786397095325945
88,NARRATOR,Response,Valence,46777,1,0.20706578818252952
89,NARRATOR,Response,Valence,46773,5,0.9836552718205207
90,NARRATOR,Response,Valence,46768,10,1.90185093869646
91,NARRATOR,Response,Valence,46763,15,2.7491046606449996
92,NARRATOR,Response,Valence,46758,20,3.511419251443342
93,NARRATOR,Response,Valence,46748,30,4.837585277682388
94,NARRATOR,Response,Valence,46728,50,3.5527788403261438
95,NARRATOR,Response,Valence,46708,70,3.0970630221020214
96,NARRATOR,Stimulus,Anger,46777,1,0.021662750731725147
97,NARRATOR,Stimulus,Anger,46773,5,0.08619789518606052
98,NARRATOR,Stimulus,Anger,46768,10,0.14591983127016925
99,NARRATOR,Stimulus,Anger,46763,15,0.19199951391473077
100,NARRATOR,Stimulus,Anger,46758,20,0.2317605154633748
101,NARRATOR,Stimulus,Anger,46748,30,0.29840208253598766
102,NARRATOR,Stimulus,Anger,46728,50,0.27585291078631335
103,NARRATOR,Stimulus,Anger,46708,70,0.28589498907168426
104,NARRATOR,Stimulus,Anticipation,15710,1,0.3977226473103246
105,NARRATOR,Stimulus,Anticipation,15706,5,1.986306130208429
106,NARRATOR,Stimulus,Anticipation,15701,10,3.950690100394537
107,NARRATOR,Stimulus,Anticipation,15696,15,5.823993959348393
108,NARRATOR,Stimulus,Anticipation,15691,20,7.539026037336658
109,NARRATOR,Stimulus,Anticipation,15681,30,10.24086126326916
110,NARRATOR,Stimulus,Anticipation,15661,50,0.0
111,NARRATOR,Stimulus,Anticipation,15641,70,1.200613220253567
112,NARRATOR,Stimulus,Arousal,4593,1,0.8052710078138485
113,NARRATOR,Stimulus,Arousal,4589,5,4.005878974735885
114,NARRATOR,Stimulus,Arousal,4584,10,7.83783345446745
115,NARRATOR,Stimulus,Arousal,4579,15,10.491456094138806
116,NARRATOR,Stimulus,Arousal,4574,20,11.522951920082223
117,NARRATOR,Stimulus,Arousal,4564,30,12.032992292981524
118,NARRATOR,Stimulus,Arousal,4544,50,0.4796355489433415
119,NARRATOR,Stimulus,Arousal,4524,70,0.09606340450628813
120,NARRATOR,Stimulus,Disgust,46777,1,0.12845394205214306
121,NARRATOR,Stimulus,Disgust,46773,5,0.5981137685781405
122,NARRATOR,Stimulus,Disgust,46768,10,1.1491806612225117
123,NARRATOR,Stimulus,Disgust,46763,15,1.668063267582507
124,NARRATOR,Stimulus,Disgust,46758,20,2.156868800495858
125,NARRATOR,Stimulus,Disgust,46748,30,3.063256978625117
126,NARRATOR,Stimulus,Disgust,46728,50,2.892351764052032
127,NARRATOR,Stimulus,Disgust,46708,70,2.7408629721389346
128,NARRATOR,Stimulus,Dominance,37549,1,0.99231991521216
129,NARRATOR,Stimulus,Dominance,37545,5,4.916911736194224
130,NARRATOR,Stimulus,Dominance,37540,10,9.778446947206348
131,NARRATOR,Stimulus,Dominance,37535,15,13.9627731763297
132,NARRATOR,Stimulus,Dominance,37530,20,15.058893829036762
133,NARRATOR,Stimulus,Dominance,37520,30,15.190368737974586
134,NARRATOR,Stimulus,Dominance,37500,50,0.03859464581031781
135,NARRATOR,Stimulus,Dominance,37480,70,0.004882590263871672
136,NARRATOR,Stimulus,Fear,46777,1,0.3797799163795199
137,NARRATOR,Stimulus,Fear,46773,5,1.8975379073968066
138,NARRATOR,Stimulus,Fear,46768,10,3.786499585950568
139,NARRATOR,Stimulus,Fear,46763,15,5.634357033065116
140,NARRATOR,Stimulus,Fear,46758,20,7.386694564854953
141,NARRATOR,Stimulus,Fear,46748,30,10.376043988700674
142,NARRATOR,Stimulus,Fear,46728,50,3.294089958329734
143,NARRATOR,Stimulus,Fear,46708,70,1.4815262200734904
144,NARRATOR,Stimulus,Joy,4593,1,0.35153298522230464
145,NARRATOR,Stimulus,Joy,4589,5,1.7493203801465402
146,NARRATOR,Stimulus,Joy,4584,10,3.468766658770996
147,NARRATOR,Stimulus,Joy,4579,15,5.100399698799446
148,NARRATOR,Stimulus,Joy,4574,20,6.560168092468625
149,NARRATOR,Stimulus,Joy,4564,30,8.807589005895876
150,NARRATOR,Stimulus,Joy,4544,50,3.171970320567133
151,NARRATOR,Stimulus,Joy,4524,70,1.5696321330566954
152,NARRATOR,Stimulus,Sadness,46777,1,0.03189183973966568
153,NARRATOR,Stimulus,Sadness,46773,5,0.15902779096420322
154,NARRATOR,Stimulus,Sadness,46768,10,0.3176079819627058
155,NARRATOR,Stimulus,Sadness,46763,15,0.4759251591173305
156,NARRATOR,Stimulus,Sadness,46758,20,0.6339579518090689
157,NARRATOR,Stimulus,Sadness,46748,30,0.9447974170673977
158,NARRATOR,Stimulus,Sadness,46728,50,1.211042993308917
159,NARRATOR,Stimulus,Sadness,46708,70,1.303710291128474
160,NARRATOR,Stimulus,Surprise,46777,1,0.27141991653741615
161,NARRATOR,Stimulus,Surprise,46773,5,1.3548207273095094
162,NARRATOR,Stimulus,Surprise,46768,10,2.7011345900552444
163,NARRATOR,Stimulus,Surprise,46763,15,4.025810303818786
164,NARRATOR,Stimulus,Surprise,46758,20,5.300709789464558
165,NARRATOR,Stimulus,Surprise,46748,30,7.639210403264982
166,NARRATOR,Stimulus,Surprise,46728,50,4.1686889057395575
167,NARRATOR,Stimulus,Surprise,46708,70,2.588313230693862
168,NARRATOR,Stimulus,Trust,4593,1,0.41475764721976266
169,NARRATOR,Stimulus,Trust,4589,5,2.0641283475830465
170,NARRATOR,Stimulus,Trust,4584,10,4.071979759295994
171,NARRATOR,Stimulus,Trust,4579,15,5.950974815399631
172,NARRATOR,Stimulus,Trust,4574,20,7.5637160826041825
173,NARRATOR,Stimulus,Trust,4564,30,9.82904995342944
174,NARRATOR,Stimulus,Trust,4544,50,2.69617166460723
175,NARRATOR,Stimulus,Trust,4524,70,1.0581030803199685
176,NARRATOR,Stimulus,Valence,23317,1,0.9862766288938987
177,NARRATOR,Stimulus,Valence,23313,5,4.895658849412661
178,NARRATOR,Stimulus,Valence,23308,10,9.740259334640731
179,NARRATOR,Stimulus,Valence,23303,15,13.600110784536277
180,NARRATOR,Stimulus,Valence,23298,20,14.438458893866112
181,NARRATOR,Stimulus,Valence,23288,30,14.507127361844493
182,NARRATOR,Stimulus,Valence,23268,50,0.01096665531291463
183,NARRATOR,Stimulus,Valence,23248,70,0.0
184,ann,Other,Unknown,46777,1,0.27141991653741615
185,ann,Other,Unknown,46773,5,1.3548207273095094
186,ann,Other,Unknown,46768,10,2.7011345900552444
187,ann,Other,Unknown,46763,15,4.025810303818786
188,ann,Other,Unknown,46758,20,5.300709789464558
189,ann,Other,Unknown,46748,30,7.639210403264982
190,ann,Other,Unknown,46728,50,4.1686889057395575
191,ann,Other,Unknown,46708,70,2.588313230693862
192,ann,Response,Anger,46777,1,0.3797799163795199
193,ann,Response,Anger,46773,5,1.8975379073968066
194,ann,Response,Anger,46768,10,3.786499585950568
195,ann,Response,Anger,46763,15,5.634357033065116
196,ann,Response,Anger,46758,20,7.386694564854953
197,ann,Response,Anger,46748,30,10.376043988700674
198,ann,Response,Anger,46728,50,3.294089958329734
199,ann,Response,Anger,46708,70,1.4815262200734904
200,ann,Response,Anticipation,46777,1,0.12845394205214306
201,ann,Response,Anticipation,46773,5,0.5981137685781405
202,ann,Response,Anticipation,46768,10,1.1491806612225117
203,ann,Response,Anticipation,46763,15,1.668063267582507
204,ann,Response,Anticipation,46758,20,2.156868800495858
205,ann,Response,Anticipation,46748,30,3.063256978625117
206,ann,Response,Anticipation,46728,50,2.892351764052032
207,ann,Response,Anticipation,46708,70,2.7408629721389346
208,ann,Response,Arousal,46777,1,0.021662750731725147
209,ann,Response,Arousal,46773,5,0.08619789518606052
210,ann,Response,Arousal,46768,10,0.14591983127016925
211,ann,Response,Arousal,46763,15,0.19199951391473077
212,ann,Response,Arousal,46758,20,0.2317605154633748
213,ann,Response,Arousal,46748,30,0.29840208253598766
214,ann,Response,Arousal,46728,50,0.27585291078631335
215,ann,Response,Arousal,46708,70,0.28589498907168426
216,ann,Response,Disgust,23317,1,0.10956560036611854
217,ann,Response,Disgust,23313,5,0.47206743457209965
218,ann,Response,Disgust,23308,10,0.8618743380868822
219,ann,Response,Disgust,23303,15,1.1870081317107553
220,ann,Response,Disgust,23298,20,1.4597999133156478
221,ann,Response,Disgust,23288,30,1.8954334434654203
222,ann,Response,Disgust,23268,50,1.4389961924245462
223,ann,Response,Disgust,23248,70,1.429218886933101
224,ann,Response,Dominance,46777,1,0.02940476667104109
225,ann,Response,Dominance,46773,5,0.14602704668780772
226,ann,Response,Dominance,46768,10,0.29026041166311206
227,ann,Response,Dominance,46763,15,0.4326496999935389
228,ann,Response,Dominance,46758,20,0.5735885241738394
229,ann,Response,Dominance,46748,30,0.853871731412042
230,ann,Response,Dominance,46728,50,1.0818733913567884
231,ann,Response,Dominance,46708,70,1.1587228314360272
232,ann,Response,Fear,46777,1,0.2715130601330119
233,ann,Response,Fear,46773,5,1.3554980999541866
234,ann,Response,Fear,46768,10,2.702931571130764
235,ann,Response,Fear,46763,15,4.029572638872127
236,ann,Response,Fear,46758,20,5.307739445139154
237,ann,Response,Fear,46748,30,7.650396659432953
238,ann,Response,Fear,46728,50,4.192491294861303
239,ann,Response,Fear,46708,70,2.57934945408748
240,ann,Response,Joy,46777,1,0.05625343048281262
241,ann,Response,Joy,46773,5,0.2801874891275064
242,ann,Response,Joy,46768,10,0.5575024696701787
243,ann,Response,Joy,46763,15,0.832737218961671
244,ann,Response,Joy,46758,20,1.1049986383894073
245,ann,Response,Joy,46748,30,1.6370703159224202
246,ann,Response,Joy,46728,50,1.8727657668222286
