,Subject,Category,Feature,n,k,be
0,NARRATOR,Other,Unknown,38548,1,0.6263264241270822
1,NARRATOR,Other,Unknown,38544,5,3.1277694199991397
2,NARRATOR,Other,Unknown,38539,10,6.231353293120886
3,NARRATOR,Other,Unknown,38534,15,9.141852243239013
4,NARRATOR,Other,Unknown,38529,20,11.492656972553975
5,NARRATOR,Other,Unknown,38519,30,14.111170424728527
6,NARRATOR,Other,Unknown,38499,50,1.0763051902728387
7,NARRATOR,Other,Unknown,38479,70,0.2014244614317882
8,NARRATOR,Response,Anger,32714,1,0.011798358340188202
9,NARRATOR,Response,Anger,32710,5,0.05728777239843459
10,NARRATOR,Response,Anger,32705,10,0.11248363684346806
11,NARRATOR,Response,Anger,32700,15,0.16602437519942712
12,NARRATOR,Response,Anger,32695,20,0.21888969510258524
13,NARRATOR,Response,Anger,32685,30,0.32425682611050644
14,NARRATOR,Response,Anger,32665,50,0.43556262196226053
15,NARRATOR,Response,Anger,32645,70,0.49243797542406814
16,NARRATOR,Response,Anticipation,32714,1,0.02313880806791284
17,NARRATOR,Response,Anticipation,32710,5,0.11458826088705008
18,NARRATOR,Response,Anticipation,32705,10,0.22695410362111418
19,NARRATOR,Response,Anticipation,32700,15,0.3365367012047549
20,NARRATOR,Response,Anticipation,32695,20,0.44454423066361576
21,NARRATOR,Response,Anticipation,32685,30,0.6549272752149065
22,NARRATOR,Response,Anticipation,32665,50,0.8134633364300738
23,NARRATOR,Response,Anticipation,32645,70,0.8746926359666035
24,NARRATOR,Response,Arousal,32714,1,0.08876652933018588
25,NARRATOR,Response,Arousal,32710,5,0.4284857429771189
26,NARRATOR,Response,Arousal,32705,10,0.8290499153887767
27,NARRATOR,Response,Arousal,32700,15,1.2044958470029856
28,NARRATOR,Response,Arousal,32695,20,1.5557000983066356
29,NARRATOR,Response,Arousal,32685,30,2.20439449958536
30,NARRATOR,Response,Arousal,32665,50,2.165312766956413
31,NARRATOR,Response,Arousal,32645,70,2.1415738019492547
32,NARRATOR,Response,Disgust,32714,1,0.006751234489024525
33,NARRATOR,Response,Disgust,32710,5,0.033100427610190844
34,NARRATOR,Response,Disgust,32705,10,0.06603290867059614
35,NARRATOR,Response,Disgust,32700,15,0.09879770147969467
36,NARRATOR,Response,Disgust,32695,20,0.13086731432104703
37,NARRATOR,Response,Disgust,32685,30,0.19500059590767213
38,NARRATOR,Response,Disgust,32665,50,0.2754340804067528
39,NARRATOR,Response,Disgust,32645,70,0.3175703034741672
40,NARRATOR,Response,Dominance,34279,1,0.3197844835588207
41,NARRATOR,Response,Dominance,34275,5,1.5935200246604961
42,NARRATOR,Response,Dominance,34270,10,3.1713392631164665
43,NARRATOR,Response,Dominance,34265,15,4.700092620322023
44,NARRATOR,Response,Dominance,34260,20,6.143086285157299
45,NARRATOR,Response,Dominance,34250,30,8.677125192268669
46,NARRATOR,Response,Dominance,34230,50,3.942555803425612
47,NARRATOR,Response,Dominance,34210,70,2.171740310709881
48,NARRATOR,Response,Fear,32714,1,0.01118993434753187
49,NARRATOR,Response,Fear,32710,5,0.05549813068589426
50,NARRATOR,Response,Fear,32705,10,0.11005739516885969
51,NARRATOR,Response,Fear,32700,15,0.16422668239788576
52,NARRATOR,Response,Fear,32695,20,0.21824766773903978
53,NARRATOR,Response,Fear,32685,30,0.3229241124786061
54,NARRATOR,Response,Fear,32665,50,0.43599768655693305
55,NARRATOR,Response,Fear,32645,70,0.4914810676829815
56,NARRATOR,Response,Joy,32714,1,0.020422137972355595
57,NARRATOR,Response,Joy,32710,5,0.1012686803124127
58,NARRATOR,Response,Joy,32705,10,0.20113397771086494
59,NARRATOR,Response,Joy,32700,15,0.3004049533207542
60,NARRATOR,Response,Joy,32695,20,0.39954431541348273
61,NARRATOR,Response,Joy,32685,30,0.5945750785552353
62,NARRATOR,Response,Joy,32665,50,0.7622729833250695
63,NARRATOR,Response,Joy,32645,70,0.8220641574078769
64,NARRATOR,Response,Sadness,32714,1,0.011798358340188202
65,NARRATOR,Response,Sadness,32710,5,0.05787534948580843
66,NARRATOR,Response,Sadness,32705,10,0.11544735183171954
67,NARRATOR,Response,Sadness,32700,15,0.1727170252049084
68,NARRATOR,Response,Sadness,32695,20,0.22877903846019929
69,NARRATOR,Response,Sadness,32685,30,0.33988211062446383
70,NARRATOR,Response,Sadness,32665,50,0.46719948677657375
71,NARRATOR,Response,Sadness,32645,70,0.5326624041259665
72,NARRATOR,Response,Surprise,32714,1,0.0193166861515956
73,NARRATOR,Response,Surprise,32710,5,0.0955007443997659
74,NARRATOR,Response,Surprise,32705,10,0.1891839085182823
75,NARRATOR,Response,Surprise,32700,15,0.2814317506879257
76,NARRATOR,Response,Surprise,32695,20,0.3718957230015221
77,NARRATOR,Response,Surprise,32685,30,0.5474730189358082
78,NARRATOR,Response,Surprise,32665,50,0.6868984478151479
79,NARRATOR,Response,Surprise,32645,70,0.7523288304356738
80,NARRATOR,Response,Trust,38548,1,0.0102216660134048
81,NARRATOR,Response,Trust,38544,5,0.050167110794664876
82,NARRATOR,Response,Trust,38539,10,0.09895807185568797
83,NARRATOR,Response,Trust,38534,15,0.1473971105187404
84,NARRATOR,Response,Trust,38529,20,0.19447786233173917
85,NARRATOR,Response,Trust,38519,30,0.2853678967747858
86,NARRATOR,Response,Trust,38499,50,0.3512552604367233
87,NARRATOR,Response,Trust,38479,70,0.37221778159418994
88,NARRATOR,Response,Valence,38548,1,0.07144867184640644
89,NARRATOR,Response,Valence,38544,5,0.35174811701331293
90,NARRATOR,Response,Valence,38539,10,0.6948532110308172
91,NARRATOR,Response,Valence,38534,15,1.0322840807113467
92,NARRATOR,Response,Valence,38529,20,1.3611305027286302
93,NARRATOR,Response,Valence,38519,30,1.9941873728651207
94,NARRATOR,Response,Valence,38499,50,2.069640875003583
95,NARRATOR,Response,Valence,38479,70,1.9992457947078064
96,NARRATOR,Stimulus,Anger,32714,1,0.1909432147212653
97,NARRATOR,Stimulus,Anger,32710,5,0.953299261792669
98,NARRATOR,Stimulus,Anger,32705,10,1.9012910063679556
99,NARRATOR,Stimulus,Anger,32700,15,2.834963186156451
100,NARRATOR,Stimulus,Anger,32695,20,3.743784949622697
101,NARRATOR,Stimulus,Anger,32685,30,5.465366867634724
102,NARRATOR,Stimulus,Anger,32665,50,4.096306324364315
103,NARRATOR,Stimulus,Anger,32645,70,3.047714289597386
104,NARRATOR,Stimulus,Anticipation,32714,1,0.33542122574398997
105,NARRATOR,Stimulus,Anticipation,32710,5,1.674836912327819
106,NARRATOR,Stimulus,Anticipation,32705,10,3.3372664255107014
107,NARRATOR,Stimulus,Anticipation,32700,15,4.958955535939578
108,NARRATOR,Stimulus,Anticipation,32695,20,6.4917691544325935
109,NARRATOR,Stimulus,Anticipation,32685,30,9.164272363409413
110,NARRATOR,Stimulus,Anticipation,32665,50,3.6948326495301913
111,NARRATOR,Stimulus,Anticipation,32645,70,1.892277352135527
112,NARRATOR,Stimulus,Arousal,38548,1,0.4250835909632447
113,NARRATOR,Stimulus,Arousal,38544,5,2.1229444590351116
114,NARRATOR,Stimulus,Arousal,38539,10,4.231910286531139
115,NARRATOR,Stimulus,Arousal,38534,15,6.27502481309408
116,NARRATOR,Stimulus,Arousal,38529,20,8.177776093218048
117,NARRATOR,Stimulus,Arousal,38519,30,11.238803428569856
118,NARRATOR,Stimulus,Arousal,38499,50,0.0
119,NARRATOR,Stimulus,Arousal,38479,70,1.015262582680913
120,NARRATOR,Stimulus,Disgust,38548,1,0.08276786289908618
121,NARRATOR,Stimulus,Disgust,38544,5,0.3282735659745505
122,NARRATOR,Stimulus,Disgust,38539,10,0.5649710905180393
123,NARRATOR,Stimulus,Disgust,38534,15,0.7346871292154004
124,NARRATOR,Stimulus,Disgust,38529,20,0.8574426294487177
125,NARRATOR,Stimulus,Disgust,38519,30,1.0256911227564163
126,NARRATOR,Stimulus,Disgust,38499,50,0.6296642004221428
127,NARRATOR,Stimulus,Disgust,38479,70,0.5754343006903323
128,NARRATOR,Stimulus,Dominance,38548,1,0.051324377152047754
129,NARRATOR,Stimulus,Dominance,38544,5,0.25418204783881965
130,NARRATOR,Stimulus,Dominance,38539,10,0.5032294248746308
131,NARRATOR,Stimulus,Dominance,38534,15,0.7482471544875104
132,NARRATOR,Stimulus,Dominance,38529,20,0.9901166818333509
133,NARRATOR,Stimulus,Dominance,38519,30,1.4601424099264986
134,NARRATOR,Stimulus,Dominance,38499,50,1.6217134267779196
135,NARRATOR,Stimulus,Dominance,38479,70,1.6370640899722086
136,NARRATOR,Stimulus,Fear,38548,1,0.3397934528217212
137,NARRATOR,Stimulus,Fear,38544,5,1.6949217452317247
138,NARRATOR,Stimulus,Fear,38539,10,3.374568772349813
139,NARRATOR,Stimulus,Fear,38534,15,5.002500312457416
140,NARRATOR,Stimulus,Fear,38529,20,6.535290558692156
141,NARRATOR,Stimulus,Fear,38519,30,9.1984599105643
142,NARRATOR,Stimulus,Fear,38499,50,3.7231051412764877
143,NARRATOR,Stimulus,Fear,38479,70,1.9302220762918427
144,NARRATOR,Stimulus,Joy,34279,1,0.995629075760541
145,NARRATOR,Stimulus,Joy,34275,5,4.975613569294906
146,NARRATOR,Stimulus,Joy,34270,10,9.926187497006797
147,NARRATOR,Stimulus,Joy,34265,15,14.133215179496394
148,NARRATOR,Stimulus,Joy,34260,20,15.025830831096004
149,NARRATOR,Stimulus,Joy,34250,30,15.06375797347133
150,NARRATOR,Stimulus,Joy,34230,50,0.0019287857920319124
151,NARRATOR,Stimulus,Joy,34210,70,0.0
152,NARRATOR,Stimulus,Sadness,32714,1,0.19981717181388015
153,NARRATOR,Stimulus,Sadness,32710,5,0.997916383244214
154,NARRATOR,Stimulus,Sadness,32705,10,1.9896436836395326
155,NARRATOR,Stimulus,Sadness,32700,15,2.9673883097324234
156,NARRATOR,Stimulus,Sadness,32695,20,3.9221767721643195
157,NARRATOR,Stimulus,Sadness,32685,30,5.728308068546603
158,NARRATOR,Stimulus,Sadness,32665,50,4.241661553353154
159,NARRATOR,Stimulus,Sadness,32645,70,3.037960837003531
160,NARRATOR,Stimulus,Surprise,38548,1,0.5978182154145759
161,NARRATOR,Stimulus,Surprise,38544,5,2.9868015500727423
162,NARRATOR,Stimulus,Surprise,38539,10,5.956316626754002
163,NARRATOR,Stimulus,Surprise,38534,15,8.779581869381788
164,NARRATOR,Stimulus,Surprise,38529,20,11.173556301355948
165,NARRATOR,Stimulus,Surprise,38519,30,13.976065352932547
166,NARRATOR,Stimulus,Surprise,38499,50,1.2007791238494927
167,NARRATOR,Stimulus,Surprise,38479,70,0.2351809955503093
168,NARRATOR,Stimulus,Trust,32714,1,0.3257632330068784
169,NARRATOR,Stimulus,Trust,32710,5,1.6265982485786667
