,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.13750420296881552
1,NARRATOR,Other,Unknown,3,0.3917921797473899
2,NARRATOR,Other,Unknown,5,0.6366147248457368
3,NARRATOR,Other,Unknown,7,0.8716111547196081
4,NARRATOR,Other,Unknown,9,1.099097083624266
5,NARRATOR,Other,Unknown,16,1.844176322386877
6,NARRATOR,Other,Unknown,21,2.34559414578344
7,NARRATOR,Other,Unknown,26,2.82327226588104
8,NARRATOR,Other,Unknown,31,3.2784987708641933
9,NARRATOR,Response,Anger,1,0.05922067590232514
10,NARRATOR,Response,Anger,3,0.1776106041107791
11,NARRATOR,Response,Anger,5,0.29474459851050805
12,NARRATOR,Response,Anger,7,0.4112527073236571
13,NARRATOR,Response,Anger,9,0.5271217813410646
14,NARRATOR,Response,Anger,16,0.9134775052838291
15,NARRATOR,Response,Anger,21,1.1799217580652257
16,NARRATOR,Response,Anger,26,1.436734936221369
17,NARRATOR,Response,Anger,31,1.6867669840732429
18,NARRATOR,Response,Anticipation,1,0.10805558604127471
19,NARRATOR,Response,Anticipation,3,0.32167325212234216
20,NARRATOR,Response,Anticipation,5,0.5324182230848067
21,NARRATOR,Response,Anticipation,7,0.7410864910426366
22,NARRATOR,Response,Anticipation,9,0.9483015181337368
23,NARRATOR,Response,Anticipation,16,1.6559406888150212
24,NARRATOR,Response,Anticipation,21,2.1433427383486268
25,NARRATOR,Response,Anticipation,26,2.605624135582735
26,NARRATOR,Response,Anticipation,31,3.045553286390278
27,NARRATOR,Response,Arousal,1,0.3338361855754042
28,NARRATOR,Response,Arousal,3,0.9819174815925896
29,NARRATOR,Response,Arousal,5,1.617212118572219
30,NARRATOR,Response,Arousal,7,2.2407429599888418
31,NARRATOR,Response,Arousal,9,2.8417599273462475
32,NARRATOR,Response,Arousal,16,4.670357338970512
33,NARRATOR,Response,Arousal,21,5.653743349582997
34,NARRATOR,Response,Arousal,26,6.394506968202075
35,NARRATOR,Response,Arousal,31,6.965415412972309
36,NARRATOR,Response,Disgust,1,0.03229139746067678
37,NARRATOR,Response,Disgust,3,0.09684094784980782
38,NARRATOR,Response,Disgust,5,0.16053205002708532
39,NARRATOR,Response,Disgust,7,0.22367140732199628
40,NARRATOR,Response,Disgust,9,0.2865495985367016
41,NARRATOR,Response,Disgust,16,0.5048613925267593
42,NARRATOR,Response,Disgust,21,0.6596000348693121
43,NARRATOR,Response,Disgust,26,0.8126806049300999
44,NARRATOR,Response,Disgust,31,0.9632724717686378
45,NARRATOR,Response,Dominance,1,0.4524232827668594
46,NARRATOR,Response,Dominance,3,1.3077192083638371
47,NARRATOR,Response,Dominance,5,2.1337468268237916
48,NARRATOR,Response,Dominance,7,2.9428231230916073
49,NARRATOR,Response,Dominance,9,3.7148393808237072
50,NARRATOR,Response,Dominance,16,5.870966990737964
51,NARRATOR,Response,Dominance,21,6.829660286663096
52,NARRATOR,Response,Dominance,26,7.423733753536178
53,NARRATOR,Response,Dominance,31,7.827244956355641
54,NARRATOR,Response,Fear,1,0.08582078620962158
55,NARRATOR,Response,Fear,3,0.2548869947689112
56,NARRATOR,Response,Fear,5,0.42335925570862193
57,NARRATOR,Response,Fear,7,0.590824792335685
58,NARRATOR,Response,Fear,9,0.758085721581994
59,NARRATOR,Response,Fear,16,1.333671000021843
60,NARRATOR,Response,Fear,21,1.7339394149062055
61,NARRATOR,Response,Fear,26,2.127696626488579
62,NARRATOR,Response,Fear,31,2.5059187668276404
63,NARRATOR,Response,Joy,1,0.09653487069203798
64,NARRATOR,Response,Joy,3,0.28538639372477737
65,NARRATOR,Response,Joy,5,0.4724284768876846
66,NARRATOR,Response,Joy,7,0.6575846602978157
67,NARRATOR,Response,Joy,9,0.8408107668927903
68,NARRATOR,Response,Joy,16,1.4647235334038904
69,NARRATOR,Response,Joy,21,1.893885468876892
70,NARRATOR,Response,Joy,26,2.2873056274808605
71,NARRATOR,Response,Joy,31,2.6616425301047895
72,NARRATOR,Response,Sadness,1,0.07346834074354498
73,NARRATOR,Response,Sadness,3,0.21808410111643012
74,NARRATOR,Response,Sadness,5,0.36046016037879347
75,NARRATOR,Response,Sadness,7,0.5017701796617119
76,NARRATOR,Response,Sadness,9,0.6419428249895737
77,NARRATOR,Response,Sadness,16,1.121302519714872
78,NARRATOR,Response,Sadness,21,1.4493163488760756
79,NARRATOR,Response,Sadness,26,1.7673337299387604
80,NARRATOR,Response,Sadness,31,2.075276448719224
81,NARRATOR,Response,Surprise,1,0.0827798497328325
82,NARRATOR,Response,Surprise,3,0.24621248303478657
83,NARRATOR,Response,Surprise,5,0.40876857242920256
84,NARRATOR,Response,Surprise,7,0.5701353383721244
85,NARRATOR,Response,Surprise,9,0.7298721180308336
86,NARRATOR,Response,Surprise,16,1.2743723788166732
87,NARRATOR,Response,Surprise,21,1.6493402631205107
88,NARRATOR,Response,Surprise,26,2.008242917125355
89,NARRATOR,Response,Surprise,31,2.3533787880128103
90,NARRATOR,Response,Trust,1,0.12468628720538587
91,NARRATOR,Response,Trust,3,0.37078673017750646
92,NARRATOR,Response,Trust,5,0.6134527030144724
93,NARRATOR,Response,Trust,7,0.8537745979094032
94,NARRATOR,Response,Trust,9,1.0926442065573483
95,NARRATOR,Response,Trust,16,1.8996054404131202
96,NARRATOR,Response,Trust,21,2.4492464456291527
97,NARRATOR,Response,Trust,26,2.9716589438985226
98,NARRATOR,Response,Trust,31,3.464888728833195
99,NARRATOR,Response,Valence,1,0.5314591878225052
100,NARRATOR,Response,Valence,3,1.5188402174899827
101,NARRATOR,Response,Valence,5,2.468035844892221
102,NARRATOR,Response,Valence,7,3.386358292583056
103,NARRATOR,Response,Valence,9,4.255154218824925
104,NARRATOR,Response,Valence,16,6.504396237788772
105,NARRATOR,Response,Valence,21,7.312481754784884
106,NARRATOR,Response,Valence,26,7.783235935575376
107,NARRATOR,Response,Valence,31,8.122972442453074
108,NARRATOR,Stimulus,Anger,1,0.3855883770975984
109,NARRATOR,Stimulus,Anger,3,1.155447579088548
110,NARRATOR,Stimulus,Anger,5,1.921036600152663
111,NARRATOR,Stimulus,Anger,7,2.6820316102990125
112,NARRATOR,Stimulus,Anger,9,3.4349124670965163
113,NARRATOR,Stimulus,Anger,16,5.935683039070429
114,NARRATOR,Stimulus,Anger,21,7.511884932795915
115,NARRATOR,Stimulus,Anger,26,8.856303039530339
116,NARRATOR,Stimulus,Anger,31,9.943660629580439
117,NARRATOR,Stimulus,Anticipation,1,0.5087092534202298
118,NARRATOR,Stimulus,Anticipation,3,1.5256747324691078
119,NARRATOR,Stimulus,Anticipation,5,2.540773056981154
120,NARRATOR,Stimulus,Anticipation,7,3.550164606860759
121,NARRATOR,Stimulus,Anticipation,9,4.545909430624461
122,NARRATOR,Stimulus,Anticipation,16,7.785617199499141
123,NARRATOR,Stimulus,Anticipation,21,9.648054003458942
124,NARRATOR,Stimulus,Anticipation,26,11.028193186998
125,NARRATOR,Stimulus,Anticipation,31,11.950709805718045
126,NARRATOR,Stimulus,Arousal,1,0.999238899775605
127,NARRATOR,Stimulus,Arousal,3,2.9969899137355593
128,NARRATOR,Stimulus,Arousal,5,4.993047191312883
129,NARRATOR,Stimulus,Arousal,7,6.983810500632438
130,NARRATOR,Stimulus,Arousal,9,8.95310222315789
131,NARRATOR,Stimulus,Arousal,16,13.233376401733395
132,NARRATOR,Stimulus,Arousal,21,13.38708981525551
133,NARRATOR,Stimulus,Arousal,26,13.391811178895805
134,NARRATOR,Stimulus,Arousal,31,13.391512122705194
135,NARRATOR,Stimulus,Disgust,1,0.25655941048471814
136,NARRATOR,Stimulus,Disgust,3,0.7665448171558211
137,NARRATOR,Stimulus,Disgust,5,1.2736539619205751
138,NARRATOR,Stimulus,Disgust,7,1.7773533294973003
139,NARRATOR,Stimulus,Disgust,9,2.2770752057698314
140,NARRATOR,Stimulus,Disgust,16,3.977339905975286
141,NARRATOR,Stimulus,Disgust,21,5.12547767567227
142,NARRATOR,Stimulus,Disgust,26,6.189823304444035
143,NARRATOR,Stimulus,Disgust,31,7.149501946444353
144,NARRATOR,Stimulus,Dominance,1,0.8305370097501266
145,NARRATOR,Stimulus,Dominance,3,2.4908221842147196
146,NARRATOR,Stimulus,Dominance,5,4.149237806427712
147,NARRATOR,Stimulus,Dominance,7,5.802663162445713
