,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.1520135625475177
1,NARRATOR,Other,Unknown,3,0.42747977509583707
2,NARRATOR,Other,Unknown,5,0.6895397008321142
3,NARRATOR,Other,Unknown,7,0.9467030492222327
4,NARRATOR,Other,Unknown,9,1.1977475804858948
5,NARRATOR,Other,Unknown,16,2.028531646747181
6,NARRATOR,Other,Unknown,21,2.5760999409309493
7,NARRATOR,Other,Unknown,26,3.0947140162635236
8,NARRATOR,Other,Unknown,31,3.5916018510365624
9,NARRATOR,Response,Anger,1,0.008619355818627156
10,NARRATOR,Response,Anger,3,0.0258585317316877
11,NARRATOR,Response,Anger,5,0.043098322168820716
12,NARRATOR,Response,Anger,7,0.06033872169973839
13,NARRATOR,Response,Anger,9,0.07757972487362559
14,NARRATOR,Response,Anger,16,0.13692753498352622
15,NARRATOR,Response,Anger,21,0.1783723196262781
16,NARRATOR,Response,Anger,26,0.21982299736769306
17,NARRATOR,Response,Anger,31,0.26123969124123997
18,NARRATOR,Response,Anticipation,1,0.02024309335738782
19,NARRATOR,Response,Anticipation,3,0.05965401764792154
20,NARRATOR,Response,Anticipation,5,0.09833826756745098
21,NARRATOR,Response,Anticipation,7,0.13701270180930222
22,NARRATOR,Response,Anticipation,9,0.17550287751379046
23,NARRATOR,Response,Anticipation,16,0.30831153387374816
24,NARRATOR,Response,Anticipation,21,0.4029219762623755
25,NARRATOR,Response,Anticipation,26,0.49745364449518925
26,NARRATOR,Response,Anticipation,31,0.591934090181951
27,NARRATOR,Response,Arousal,1,0.05595068214413432
28,NARRATOR,Response,Arousal,3,0.16179149390914196
29,NARRATOR,Response,Arousal,5,0.26354802225082
30,NARRATOR,Response,Arousal,7,0.36165492674662625
31,NARRATOR,Response,Arousal,9,0.4567515249893164
32,NARRATOR,Response,Arousal,16,0.7756469083515206
33,NARRATOR,Response,Arousal,21,0.9913609424918156
34,NARRATOR,Response,Arousal,26,1.2039047551806379
35,NARRATOR,Response,Arousal,31,1.4111292302588174
36,NARRATOR,Response,Disgust,1,0.004672859273243591
37,NARRATOR,Response,Disgust,3,0.014019513421010049
38,NARRATOR,Response,Disgust,5,0.023367414684276805
