,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.10055881589674824
1,NARRATOR,Other,Unknown,3,0.28378558666178255
2,NARRATOR,Other,Unknown,5,0.4580938430778293
3,NARRATOR,Other,Unknown,7,0.6281277172656307
4,NARRATOR,Other,Unknown,9,0.7950373943668224
5,NARRATOR,Other,Unknown,16,1.3464226867672915
6,NARRATOR,Other,Unknown,21,1.717413541705889
7,NARRATOR,Other,Unknown,26,2.0741014089541
8,NARRATOR,Other,Unknown,31,2.4224688858579153
9,NARRATOR,Response,Anger,1,0.03600120096821381
10,NARRATOR,Response,Anger,3,0.10746591938490474
11,NARRATOR,Response,Anger,5,0.17789572620111044
12,NARRATOR,Response,Anger,7,0.24815615849511266
13,NARRATOR,Response,Anger,9,0.31822601123055816
14,NARRATOR,Response,Anger,16,0.5595019488479135
15,NARRATOR,Response,Anger,21,0.7287203007662264
16,NARRATOR,Response,Anger,26,0.8948854674575715
17,NARRATOR,Response,Anger,31,1.0576203976335854
18,NARRATOR,Response,Anticipation,1,0.07808374097173533
19,NARRATOR,Response,Anticipation,3,0.23265977965383036
20,NARRATOR,Response,Anticipation,5,0.3866854539567161
21,NARRATOR,Response,Anticipation,7,0.5399897405448468
22,NARRATOR,Response,Anticipation,9,0.6923073208105608
23,NARRATOR,Response,Anticipation,16,1.2207175461605744
24,NARRATOR,Response,Anticipation,21,1.5901577732411942
25,NARRATOR,Response,Anticipation,26,1.9538041170727678
26,NARRATOR,Response,Anticipation,31,2.310946879748954
27,NARRATOR,Response,Arousal,1,0.19083562960354852
28,NARRATOR,Response,Arousal,3,0.5616262358046036
29,NARRATOR,Response,Arousal,5,0.92594604453552
30,NARRATOR,Response,Arousal,7,1.2856672216826073
31,NARRATOR,Response,Arousal,9,1.639666449362659
32,NARRATOR,Response,Arousal,16,2.8169154239763268
33,NARRATOR,Response,Arousal,21,3.5869463255067147
34,NARRATOR,Response,Arousal,26,4.2952704750826305
35,NARRATOR,Response,Arousal,31,4.934072396168168
36,NARRATOR,Response,Disgust,1,0.02605710508816811
37,NARRATOR,Response,Disgust,3,0.0780121225278309
38,NARRATOR,Response,Disgust,5,0.12978968989816908
39,NARRATOR,Response,Disgust,7,0.18152908329273473
40,NARRATOR,Response,Disgust,9,0.2332368040801939
41,NARRATOR,Response,Disgust,16,0.4135853461545637
42,NARRATOR,Response,Disgust,21,0.5403894543220842
43,NARRATOR,Response,Disgust,26,0.6634613630776085
44,NARRATOR,Response,Disgust,31,0.7843861913004201
45,NARRATOR,Response,Dominance,1,0.3076928419518158
46,NARRATOR,Response,Dominance,3,0.8958369027420495
47,NARRATOR,Response,Dominance,5,1.4693277913719824
48,NARRATOR,Response,Dominance,7,2.0326720052182417
49,NARRATOR,Response,Dominance,9,2.5845252423997103
50,NARRATOR,Response,Dominance,16,4.337411048656978
51,NARRATOR,Response,Dominance,21,5.355075650475604
52,NARRATOR,Response,Dominance,26,6.197652864891682
53,NARRATOR,Response,Dominance,31,6.9085660884186435
54,NARRATOR,Response,Fear,1,0.050555724824581476
55,NARRATOR,Response,Fear,3,0.1505991931115211
56,NARRATOR,Response,Fear,5,0.24949630267008352
57,NARRATOR,Response,Fear,7,0.3465871440568607
58,NARRATOR,Response,Fear,9,0.4428523230332437
59,NARRATOR,Response,Fear,16,0.7750970796389927
60,NARRATOR,Response,Fear,21,1.0080644236027676
61,NARRATOR,Response,Fear,26,1.2377930256080534
62,NARRATOR,Response,Fear,31,1.4648740566857978
63,NARRATOR,Response,Joy,1,0.06297812812654406
64,NARRATOR,Response,Joy,3,0.18741803622004818
65,NARRATOR,Response,Joy,5,0.31106936026590354
66,NARRATOR,Response,Joy,7,0.43406874725861
67,NARRATOR,Response,Joy,9,0.5557897246185709
68,NARRATOR,Response,Joy,16,0.9751586016074716
69,NARRATOR,Response,Joy,21,1.2674857131859687
70,NARRATOR,Response,Joy,26,1.5546161261994642
71,NARRATOR,Response,Joy,31,1.8360204522129462
72,NARRATOR,Response,Sadness,1,0.04319474675242673
73,NARRATOR,Response,Sadness,3,0.1289320399220756
74,NARRATOR,Response,Sadness,5,0.21431753671883313
75,NARRATOR,Response,Sadness,7,0.2988667763774073
76,NARRATOR,Response,Sadness,9,0.383033933334697
77,NARRATOR,Response,Sadness,16,0.6734961926592454
78,NARRATOR,Response,Sadness,21,0.8773281957213617
79,NARRATOR,Response,Sadness,26,1.0777564715856114
80,NARRATOR,Response,Sadness,31,1.275553767845674
81,NARRATOR,Response,Surprise,1,0.04712448348829494
82,NARRATOR,Response,Surprise,3,0.1413010054756296
83,NARRATOR,Response,Surprise,5,0.23540709086151596
84,NARRATOR,Response,Surprise,7,0.32937045011251237
85,NARRATOR,Response,Surprise,9,0.4231860199734614
86,NARRATOR,Response,Surprise,16,0.7467861716767076
87,NARRATOR,Response,Surprise,21,0.9741840912687103
88,NARRATOR,Response,Surprise,26,1.199339146100363
89,NARRATOR,Response,Surprise,31,1.421494867829715
90,NARRATOR,Response,Trust,1,0.08187951389375275
91,NARRATOR,Response,Trust,3,0.24334099636471082
92,NARRATOR,Response,Trust,5,0.4039437062880363
93,NARRATOR,Response,Trust,7,0.563481086674627
94,NARRATOR,Response,Trust,9,0.7215909522937732
95,NARRATOR,Response,Trust,16,1.268218463894207
96,NARRATOR,Response,Trust,21,1.649115627288812
97,NARRATOR,Response,Trust,26,2.018716471060805
98,NARRATOR,Response,Trust,31,2.37970732457781
99,NARRATOR,Response,Valence,1,0.3517266456231851
100,NARRATOR,Response,Valence,3,1.0142203231738671
101,NARRATOR,Response,Valence,5,1.656640289826083
102,NARRATOR,Response,Valence,7,2.2839933638823804
103,NARRATOR,Response,Valence,9,2.898033111174999
104,NARRATOR,Response,Valence,16,4.811454208332874
105,NARRATOR,Response,Valence,21,5.874458390015003
106,NARRATOR,Response,Valence,26,6.726367047898426
107,NARRATOR,Response,Valence,31,7.428080950808503
108,NARRATOR,Stimulus,Anger,1,0.35411979985359465
109,NARRATOR,Stimulus,Anger,3,1.060567084889889
110,NARRATOR,Stimulus,Anger,5,1.765770924391908
111,NARRATOR,Stimulus,Anger,7,2.4682644255923654
112,NARRATOR,Stimulus,Anger,9,3.1666884181610886
113,NARRATOR,Stimulus,Anger,16,5.534449146666858
114,NARRATOR,Stimulus,Anger,21,7.090623813140535
115,NARRATOR,Stimulus,Anger,26,8.49075346371178
116,NARRATOR,Stimulus,Anger,31,9.720011781936496
117,NARRATOR,Stimulus,Anticipation,1,0.6091432385721351
118,NARRATOR,Stimulus,Anticipation,3,1.8269136109071369
119,NARRATOR,Stimulus,Anticipation,5,3.0440494246384997
120,NARRATOR,Stimulus,Anticipation,7,4.259866710209672
121,NARRATOR,Stimulus,Anticipation,9,5.469974647450494
122,NARRATOR,Stimulus,Anticipation,16,9.44202675660299
123,NARRATOR,Stimulus,Anticipation,21,11.673111760736491
124,NARRATOR,Stimulus,Anticipation,26,13.220643681481187
125,NARRATOR,Stimulus,Anticipation,31,14.15576129594222
126,NARRATOR,Stimulus,Arousal,1,0.9844876892071535
127,NARRATOR,Stimulus,Arousal,3,2.9528782851273867
128,NARRATOR,Stimulus,Arousal,5,4.920546621210133
