,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,i,lemma,neg,t,text
2000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,throat,,17770,guard,False,17763,guard
2001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,throat,,17770,guard,False,17763,guard
2002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,We,,17787,stone,False,17763,stones
2003,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,We,,17787,stone,False,17763,stones
2004,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Hulk,,17881,lie,False,17869,lying
2005,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Hulk,,17881,lie,False,17869,lying
2006,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Hulk,,17881,lie,False,17869,lying
2007,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Hulk,,17881,lie,False,17869,lying
2008,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Hulk,,17894,wicked,False,17869,wicked
2009,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Hulk,,17894,wicked,False,17869,wicked
2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hulk,,17901,bar,False,17899,barred
2011,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,my,,17915,young,False,17899,young
2012,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,my,,17915,young,False,17899,young
2013,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,my,,17915,young,False,17899,young
2014,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,my,,17915,young,False,17899,young
2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cribbed,,17939,disappear,False,17924,disappear
2016,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,my,,17995,hope,False,17970,hope
2017,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,my,,17995,hope,False,17970,hope
2018,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,my,,17995,hope,False,17970,hope
2019,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,my,,17995,hope,False,17970,hope
2020,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,my,,17995,hope,False,17970,hope
2021,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,disclosure,,18001,good,False,17970,good
2022,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,disclosure,,18001,good,False,17970,good
2023,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,disclosure,,18001,good,False,17970,good
2024,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,disclosure,,18001,good,False,17970,good
2025,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,disclosure,,18001,good,False,17970,good
2026,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,disclosure,it,18004,bottom,False,17970,bottom
2027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,disclosure,it,18004,bottom,False,17970,bottom
2028,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,my,,18017,tenderness,False,18009,tenderness
2029,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,my,,18017,tenderness,False,18009,tenderness
2030,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,my,,18019,conscience,False,18009,conscience
2031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,my,,18019,conscience,False,18009,conscience
2032,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,my,Joe,18038,love,False,18036,loved
2033,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,my,Joe,18038,love,False,18036,loved
2034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,my,,18045,reason,False,18036,reason
2035,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,my,him,18055,love,False,18036,love
2036,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,my,him,18055,love,False,18036,love
2037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,my,,18071,compose,True,18036,composed
2038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,my,,18110,reason,False,18102,reason
2039,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,my,,18113,mistrust,False,18102,mistrusted
2040,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,my,,18113,mistrust,False,18102,mistrusted
2041,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,my,,18113,mistrust,False,18102,mistrusted
2042,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,my,,18123,bad,False,18102,worse
2043,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,my,,18123,bad,False,18102,worse
2044,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,my,,18123,bad,False,18102,worse
2045,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,my,,18123,bad,False,18102,worse
2046,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,my,,18123,bad,False,18102,worse
2047,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18134,confidence,False,18128,confidence
2048,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18134,confidence,False,18128,confidence
2049,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18134,confidence,False,18128,confidence
2050,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18134,confidence,False,18128,confidence
2051,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my,,18150,lose,False,18128,lost
2052,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my,,18150,lose,False,18128,lost
2053,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my,,18150,lose,False,18128,lost
2054,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my,,18150,lose,False,18128,lost
2055,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my,,18150,lose,False,18128,lost
2056,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,my,,18150,lose,False,18128,lost
2057,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18151,companion,False,18128,companion
2058,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18151,companion,False,18128,companion
2059,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18151,companion,False,18128,companion
2060,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18153,friend,False,18128,friend
2061,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18153,friend,False,18128,friend
2062,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18153,friend,False,18128,friend
2063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,my,myself,18161,represent,False,18159,represented
2064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,my,,18179,feel,False,18159,feeling
2065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,my,,18179,feel,False,18159,feeling
2066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,my,,18179,feel,False,18159,feeling
2067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,my,,18179,feel,False,18159,feeling
2068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,my,,18179,feel,False,18159,feeling
2069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,my,,18179,feel,False,18159,feeling
2070,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,my,,18179,feel,False,18159,feeling
2071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,my,,18179,feel,False,18159,feeling
2072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,my,,18179,feel,False,18159,feeling
2073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,my,,18179,feel,False,18159,feeling
2074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,18181,fair,False,18159,fair
2075,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18189,meditate,False,18159,meditating
2076,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18189,meditate,False,18159,meditating
2077,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18189,meditate,False,18159,meditating
2078,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18189,meditate,False,18159,meditating
2079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,18229,debate,False,18193,debating
2080,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18258,beer,False,18238,beer
2081,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18258,beer,False,18238,beer
2082,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,man,it,18268,suspect,False,18238,suspected
2083,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,man,it,18268,suspect,False,18238,suspected
2084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,my,,18285,word,False,18283,word
2085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,my,,18285,word,False,18283,word
2086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,my,,18320,intercourse,False,18316,intercourse
2087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,my,,18326,time,False,18316,time
2088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,my,,18330,imitate,False,18316,imitated
2089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,my,myself,18350,discovery,False,18342,discovery
2090,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,my,,18355,action,False,18342,action
2091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,18391,tiresome,False,18386,tiresome
2092,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18392,journey,False,18386,journey
2093,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18392,journey,False,18386,journey
2094,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18392,journey,False,18386,journey
2095,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18392,journey,False,18386,journey
2096,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18412,Church,False,18386,Church
2097,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18412,Church,False,18386,Church
2098,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18412,Church,False,18386,Church
2099,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,18412,Church,False,18386,Church
2100,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,18425,expedition,False,18386,expedition
2101,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,18425,expedition,False,18386,expedition
2102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,my,,18484,time,False,18482,time
2103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,my,,18534,aid,False,18526,aid
2104,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,my,,18538,thump,False,18526,thump
2105,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,my,,18538,thump,False,18526,thump
2106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,my,,18541,shoulder,False,18526,shoulders
2107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,my,,18541,shoulder,False,18526,shoulders
2108,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18545,restorative,False,18526,restorative
2109,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18545,restorative,False,18526,restorative
2110,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18545,restorative,False,18526,restorative
2111,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18545,restorative,False,18526,restorative
2112,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18566,find,False,18550,found
2113,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18566,find,False,18550,found
2114,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,18566,find,False,18550,found
2115,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,18572,convict,False,18550,convict
2116,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,18572,convict,False,18550,convict
2117,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,18572,convict,False,18550,convict
2118,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,18572,convict,False,18550,convict
2119,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,18572,convict,False,18550,convict
2120,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,man,,18574,confession,False,18550,confession
2121,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,man,,18574,confession,False,18550,confession
2122,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,man,,18574,confession,False,18550,confession
2123,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,man,,18574,confession,False,18550,confession
2124,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,man,,18574,confession,False,18550,confession
2125,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18579,visitor,False,18550,visitors
2126,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18579,visitor,False,18550,visitors
2127,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18579,visitor,False,18550,visitors
2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,18580,suggest,False,18550,suggesting
2129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Mr. Pumblechook,,18611,forge,False,18592,forge
2130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Pumblechook,,18641,strip,False,18592,strips
2131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Pumblechook,,18641,strip,False,18592,strips
2132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,18656,agree,False,18592,agreed
2133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,18656,agree,False,18592,agreed
2134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Wopsle,he,18668,cry,False,18663,cried
2135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Wopsle,he,18668,cry,False,18663,cried
2136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Wopsle,,18676,feeble,False,18663,feeble
2137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Wopsle,,18676,feeble,False,18663,feeble
2138,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18677,malice,False,18663,malice
2139,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18677,malice,False,18663,malice
2140,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18677,malice,False,18663,malice
2141,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18680,tired,False,18663,tired
2142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mr. Wopsle,,18689,theory,False,18663,theory
2143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mr. Wopsle,,18689,theory,False,18663,theory
2144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I,,18833,time,False,18831,time
2145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,18840,read,False,18831,reading
2146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I,,18883,father,False,18856,father
2147,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,father,,18885,exaltation,False,18856,exaltation
2148,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,father,,18885,exaltation,False,18856,exaltation
2149,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,father,,18885,exaltation,False,18856,exaltation
2150,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18897,deceased,False,18856,deceased
2151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18897,deceased,False,18856,deceased
2152,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,I,,18911,doubt,False,18856,doubt
2153,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,I,,18911,doubt,False,18856,doubt
2154,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,I,,18911,doubt,False,18856,doubt
2155,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,I,,18911,doubt,False,18856,doubt
2156,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18917,bad,False,18856,worst
2157,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18917,bad,False,18856,worst
2158,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18917,bad,False,18856,worst
2159,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18917,bad,False,18856,worst
2160,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18917,bad,False,18856,worst
2161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,18929,notion,False,18926,notions
2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I,,18932,theological,False,18926,theological
2163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I,,18937,Catechism,False,18926,Catechism
2164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,19048,render,False,19011,render
2165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I,forge,19061,boy,False,19053,boy
2166,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I,forge,19061,boy,False,19053,boy
2167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,19064,forge,False,19053,forge
2168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I,,19070,happen,False,19053,happened
2169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,19140,impression,False,19137,impression
2170,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,19160,hope,False,19137,hope
2171,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,19160,hope,False,19137,hope
2172,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,19160,hope,False,19137,hope
2173,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,19160,hope,False,19137,hope
2174,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,19160,hope,False,19137,hope
2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I,,19163,personal,False,19137,personal
2176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,19164,participation,False,19137,participation
2177,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,19167,treasure,False,19137,treasure
2178,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,19167,treasure,False,19137,treasure
2179,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,19167,treasure,False,19137,treasure
2180,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,19167,treasure,False,19137,treasure
2181,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19190,ridiculous,False,19170,ridiculous
2182,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19190,ridiculous,False,19170,ridiculous
2183,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19190,ridiculous,False,19170,ridiculous
2184,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,,19194,limited,False,19170,limited
2185,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,,19194,limited,False,19170,limited
2186,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,,19194,limited,False,19170,limited
2187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aunt,,19197,unlimited,False,19170,unlimited
2188,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19198,infirmity,False,19170,infirmity
2189,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19198,infirmity,False,19170,infirmity
2190,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19236,small,False,19233,small
2191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Mr. Wopsle,,19280,scholar,False,19270,scholars
2192,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ode on the Passions,,19339,denounce,False,19311,denouncing
2193,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ode on the Passions,,19339,denounce,False,19311,denouncing
2194,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ode on the Passions,,19339,denounce,False,19311,denouncing
2195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ode on the Passions,,19340,trumpet,False,19311,trumpet
2196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Ode on the Passions,society,19362,fall,False,19346,fell
2197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Ode on the Passions,society,19362,fall,False,19346,fell
2198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,aunt,,19403,general,False,19387,general
2199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,aunt,,19403,general,False,19387,general
2200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aunt,,19430,greasy,False,19406,greasy
2201,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Biddy,,19446,oracle,False,19406,oracle
2202,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Biddy,,19446,oracle,False,19406,oracle
2203,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Biddy,,19446,oracle,False,19406,oracle
2204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Biddy,,19459,aunt,False,19453,aunt
2205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Biddy,,19459,aunt,False,19453,aunt
2206,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,aunt,myself,19464,confess,False,19453,confess
2207,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,aunt,myself,19464,confess,False,19453,confess
2208,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,aunt,myself,19464,confess,False,19453,confess
2209,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,myself,19486,orphan,False,19483,orphan
2210,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,myself,19486,orphan,False,19483,orphan
2211,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,myself,19486,orphan,False,19483,orphan
2212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aunt,,19507,think,False,19501,thought
2213,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,19510,respect,False,19501,respect
2214,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,19510,respect,False,19501,respect
2215,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,19510,respect,False,19501,respect
2216,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,19510,respect,False,19501,respect
2217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19513,extremity,False,19501,extremities
2218,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,19555,church,False,19549,church
2219,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,19555,church,False,19549,church
2220,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,19555,church,False,19549,church
2221,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,19555,church,False,19549,church
