,Subject,Category,Feature,n,k,be
0,NARRATOR,Other,Unknown,30295,1,0.9985048621506885
1,NARRATOR,Other,Unknown,30291,5,4.989756502346184
2,NARRATOR,Other,Unknown,30286,10,9.953908218082969
3,NARRATOR,Other,Unknown,30281,15,14.077037322910352
4,NARRATOR,Other,Unknown,30276,20,14.850279939902192
5,NARRATOR,Other,Unknown,30266,30,14.88541039856979
6,NARRATOR,Other,Unknown,30246,50,0.0
7,NARRATOR,Other,Unknown,30226,70,0.0
8,NARRATOR,Response,Anger,30295,1,0.0023118402328231756
9,NARRATOR,Response,Anger,30291,5,0.011560177132154901
10,NARRATOR,Response,Anger,30286,10,0.022220647996984907
11,NARRATOR,Response,Anger,30281,15,0.03227003915456433
12,NARRATOR,Response,Anger,30276,20,0.042273642553733615
13,NARRATOR,Response,Anger,30266,30,0.06066366787011103
14,NARRATOR,Response,Anger,30246,50,0.07639851843023494
15,NARRATOR,Response,Anger,30226,70,0.08434376074141804
16,NARRATOR,Response,Anticipation,30295,1,0.6103150762839779
17,NARRATOR,Response,Anticipation,30291,5,3.0491701301261704
18,NARRATOR,Response,Anticipation,30286,10,6.071942835553963
19,NARRATOR,Response,Anticipation,30281,15,8.90542192774117
20,NARRATOR,Response,Anticipation,30276,20,11.211518210589022
21,NARRATOR,Response,Anticipation,30266,30,13.8207155358669
22,NARRATOR,Response,Anticipation,30246,50,0.9917044312127355
23,NARRATOR,Response,Anticipation,30226,70,0.17381529727813155
24,NARRATOR,Response,Arousal,28908,1,0.5720506186418882
25,NARRATOR,Response,Arousal,28904,5,2.8509882760291796
26,NARRATOR,Response,Arousal,28899,10,5.669583363541002
27,NARRATOR,Response,Arousal,28894,15,8.303105868545693
28,NARRATOR,Response,Arousal,28889,20,10.460234651290552
29,NARRATOR,Response,Arousal,28879,30,13.084066090985946
30,NARRATOR,Response,Arousal,28859,50,1.6543972994075034
31,NARRATOR,Response,Arousal,28839,70,0.4685485468590091
32,NARRATOR,Response,Disgust,30295,1,0.5076875394607924
33,NARRATOR,Response,Disgust,30291,5,2.536748584406987
34,NARRATOR,Response,Disgust,30286,10,5.054690875268911
35,NARRATOR,Response,Disgust,30281,15,7.459491349005654
36,NARRATOR,Response,Disgust,30276,20,9.5959440423554
