,Subject,Category,Feature,n,k,be
0,NARRATOR,Other,Unknown,14883,1,0.31614463436823553
1,NARRATOR,Other,Unknown,14879,5,1.5775793754590004
2,NARRATOR,Other,Unknown,14874,10,3.140912011648839
3,NARRATOR,Other,Unknown,14869,15,4.645359902985904
4,NARRATOR,Other,Unknown,14864,20,6.050000342911422
5,NARRATOR,Other,Unknown,14854,30,8.469038744637444
6,NARRATOR,Other,Unknown,14834,50,3.7097145071077766
7,NARRATOR,Other,Unknown,14814,70,2.1041616811748836
8,NARRATOR,Response,Anger,35772,1,0.0053094788185801545
9,NARRATOR,Response,Anger,35768,5,0.025699170055304497
10,NARRATOR,Response,Anger,35763,10,0.05049894739717004
11,NARRATOR,Response,Anger,35758,15,0.07422729161189841
12,NARRATOR,Response,Anger,35753,20,0.09738051252750642
13,NARRATOR,Response,Anger,35743,30,0.14369205118200892
14,NARRATOR,Response,Anger,35723,50,0.20158869237653582
15,NARRATOR,Response,Anger,35703,70,0.23348855421630263
16,NARRATOR,Response,Anticipation,43000,1,0.4128238325631526
17,NARRATOR,Response,Anticipation,42996,5,2.061615189405555
18,NARRATOR,Response,Anticipation,42991,10,4.110890793793654
19,NARRATOR,Response,Anticipation,42986,15,6.102565183440298
20,NARRATOR,Response,Anticipation,42981,20,7.965850856427489
21,NARRATOR,Response,Anticipation,42971,30,10.988989305734124
22,NARRATOR,Response,Anticipation,42951,50,0.0
23,NARRATOR,Response,Anticipation,42931,70,1.132574508381261
24,NARRATOR,Response,Arousal,14883,1,0.35535154707873734
25,NARRATOR,Response,Arousal,14879,5,1.7725936131305717
26,NARRATOR,Response,Arousal,14874,10,3.5264543938198525
27,NARRATOR,Response,Arousal,14869,15,5.216165021843336
28,NARRATOR,Response,Arousal,14864,20,6.761884333830608
29,NARRATOR,Response,Arousal,14854,30,9.280329144252125
30,NARRATOR,Response,Arousal,14834,50,3.633697787419102
31,NARRATOR,Response,Arousal,14814,70,1.7907441298889084
32,NARRATOR,Response,Disgust,35772,1,0.013664106952809885
33,NARRATOR,Response,Disgust,35768,5,0.0678778085444346
34,NARRATOR,Response,Disgust,35763,10,0.1343977380321233
35,NARRATOR,Response,Disgust,35758,15,0.20006217778720697
36,NARRATOR,Response,Disgust,35753,20,0.26492256525914126
37,NARRATOR,Response,Disgust,35743,30,0.3906655466545121
38,NARRATOR,Response,Disgust,35723,50,0.5190065745351016
39,NARRATOR,Response,Disgust,35703,70,0.5762850083736253
40,NARRATOR,Response,Dominance,35772,1,0.02939003742481245
41,NARRATOR,Response,Dominance,35768,5,0.14557029814508915
42,NARRATOR,Response,Dominance,35763,10,0.28749696098098415
43,NARRATOR,Response,Dominance,35758,15,0.42726183602608975
44,NARRATOR,Response,Dominance,35753,20,0.5645157516228078
45,NARRATOR,Response,Dominance,35743,30,0.832299840965061
46,NARRATOR,Response,Dominance,35723,50,1.0332519720213529
47,NARRATOR,Response,Dominance,35703,70,1.1061613222640119
48,NARRATOR,Response,Fear,35772,1,0.7953060890472565
49,NARRATOR,Response,Fear,35768,5,3.964912393552953
50,NARRATOR,Response,Fear,35763,10,7.903179375386508
51,NARRATOR,Response,Fear,35758,15,11.45805188170987
52,NARRATOR,Response,Fear,35753,20,13.69616715613837
53,NARRATOR,Response,Fear,35743,30,14.984748006769836
54,NARRATOR,Response,Fear,35723,50,0.28091619283022917
55,NARRATOR,Response,Fear,35703,70,0.04871452166527538
56,NARRATOR,Response,Joy,35772,1,0.20847398886263965
57,NARRATOR,Response,Joy,35768,5,0.9564005992668712
