,NER_CARDINAL,NER_DATE,NER_GPE,NER_ORG,NER_PERSON,WN_entity,WN_female,WN_male,WN_person,entity_pos,entity_root,entity_tag,entity_text,i,mention_pos,mention_root,mention_tag,mention_text,t,mention_categ
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,you,PRP,you,3212,PRON,you,PRP,you,3207,person
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,you,PRP,you,3229,PRON,you,PRP,you,3223,person
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,you,PRP,you,3291,PRON,you,PRP,you,3251,person
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,me,PRP,me,3485,PRON,me,PRP,me,3478,person
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,me,PRP,me,3524,PRON,me,PRP,me,3514,person
176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,occasions,NNS,some occasions,3496,NOUN,occasions,NNS,some occasions,3478,environment
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,occasions,NNS,some occasions,3501,PRON,them,PRP,them,3478,environment
178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,NOUN,men,NNS,my men,3619,NOUN,men,NNS,my men,3610,person
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,men,NNS,my men,3657,PRON,them,PRP,them,3610,environment
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,we,3650,PRON,we,PRP,we,3610,person
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,we,3659,PRON,we,PRP,We,3659,person
182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,we,PRP,we,3691,PRON,us,PRP,us,3659,person
183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,we,PRP,we,3722,PRON,us,PRP,us,3717,person
184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,we,PRP,we,3766,PRON,us,PRP,us,3732,person
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,we,3768,DET,our,PRP$,our,3732,person
186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,heart,NN,My swelling heart,3871,NOUN,heart,NN,My swelling heart,3871,environment
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,heart,NN,My swelling heart,3876,PRON,itself,PRP,itself,3871,environment
188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,accident,NN,an accident,3910,NOUN,accident,NN,an accident,3904,environment
189,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,accident,NN,an accident,3923,PRON,it,PRP,it,3904,environment
190,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,us,PRP,us,3915,PRON,us,PRP,us,3904,person
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,3950,PRON,we,PRP,we,3945,person
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,3978,DET,our,PRP$,Our,3978,person
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,3986,PRON,we,PRP,we,3978,person
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,3996,PRON,we,PRP,We,3996,person
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4022,PRON,we,PRP,we,4015,person
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4069,DET,our,PRP$,our,4045,person
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4074,DET,our,PRP$,our,4045,person
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4077,DET,our,PRP$,our,4045,person
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4081,PRON,we,PRP,We,4081,person
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4134,PRON,we,PRP,We,4134,person
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4143,DET,our,PRP$,our,4134,person
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4162,DET,our,PRP$,our,4159,person
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4166,PRON,we,PRP,We,4166,person
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4170,PRON,we,PRP,we,4166,person
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4195,PRON,we,PRP,we,4166,person
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4216,PRON,we,PRP,we,4199,person
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4230,PRON,we,PRP,we,4225,person
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4245,DET,our,PRP$,our,4225,person
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4248,PRON,we,PRP,We,4248,person
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,us,PRP,us,4339,PRON,we,PRP,we,4328,person
211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,us,PRP,us,4348,PRON,us,PRP,us,4328,person
212,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PROPN,last monday,NNP,Last Monday (July 31st),3945,PROPN,last monday,NNP,Last Monday (July 31st),3945,
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PROPN,last monday,NNP,Last Monday (July 31st),3968,PRON,her,PRP,her,3945,environment
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PROPN,last monday,NNP,Last Monday (July 31st),3975,PRON,she,PRP,she,3945,environment
215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,sledge,NN,a sledge,4089,NOUN,sledge,NN,a sledge,4081,environment
216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,sledge,NN,a sledge,4126,NOUN,sledge,NN,the sledge,4081,environment
217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,ice,NN,the ice,4155,NOUN,ice,NN,the ice,4134,environment
218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,ice,NN,the ice,4239,NOUN,ice,NN,the ice,4225,environment
219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,ice,NN,the ice,4275,NOUN,ice,NN,the ice,4248,environment
220,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,ice,NN,the ice,4942,NOUN,ice,NN,the ice,4927,environment
221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,ice,NN,the ice,5030,NOUN,ice,NN,the ice,4999,environment
222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,ice,NN,the ice,5164,NOUN,ice,NN,the ice,5151,environment
223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,ice,NN,the ice,5187,NOUN,ice,NN,the ice,5172,environment
224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,apparition,NN,this apparition,4179,NOUN,apparition,NN,this apparition,4166,environment
225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,apparition,NN,this apparition,4185,PRON,it,PRP,it,4166,environment
226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,sea,NN,the ground sea,4232,NOUN,sea,NN,the ground sea,4225,environment
227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,sea,NN,the ground sea,4325,NOUN,sea,NN,the sea,4289,environment
228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,sea,NN,the ground sea,4434,NOUN,sea,NN,the open sea,4409,environment
229,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,sailors,NNS,all the sailors,4309,NOUN,sailors,NNS,all the sailors,4289,person
230,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,sailors,NNS,all the sailors,4376,NOUN,sailors,NNS,the sailors,4360,person
231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,sailors,NNS,all the sailors,5357,NOUN,sailors,NNS,the sailors,5347,person
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,sailors,NNS,all the sailors,5366,PRON,they,PRP,they,5347,environment
233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,NOUN,dog,NN,Only one dog,4360,NOUN,dog,NN,Only one dog,4360,person
234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,dog,NN,Only one dog,4373,PRON,it,PRP,it,4360,environment
235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,dog,NN,Only one dog,4385,PRON,he,PRP,He,4385,environment
236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,NOUN,man,NN,a man,4616,NOUN,man,NN,a man,4613,person
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4628,PRON,him,PRP,him,4624,environment
238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,a man,4637,PRON,he,PRP,he,4624,environment
239,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,a man,4644,PRON,he,PRP,he,4624,environment
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4650,PRON,him,PRP,him,4647,environment
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4658,PRON,him,PRP,him,4647,environment
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4663,PRON,him,PRP,him,4647,environment
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4669,PRON,him,PRP,him,4647,environment
244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,a man,4679,PRON,he,PRP,he,4676,environment
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4686,PRON,him,PRP,him,4676,environment
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4693,PRON,him,PRP,him,4676,environment
247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,a man,4705,PRON,he,PRP,he,4702,environment
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4716,PRON,him,PRP,him,4702,environment
249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,a man,4726,PRON,he,PRP,he,4720,environment
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4737,DET,his,PRP$,his,4720,environment
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4741,PRON,him,PRP,him,4720,environment
252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,a man,4746,PRON,he,PRP,he,4745,environment
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4755,PRON,him,PRP,him,4745,environment
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4764,PRON,him,PRP,him,4745,environment
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4781,DET,his,PRP$,his,4773,environment
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4809,PRON,him,PRP,him,4773,environment
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4813,PRON,him,PRP,him,4773,environment
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4820,DET,his,PRP$,his,4773,environment
259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,a man,4845,PRON,he,PRP,he,4844,environment
260,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,man,NN,a man,4854,PRON,he,PRP,he,4844,environment
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4856,DET,his,PRP$,his,4844,environment
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,man,NN,a man,4869,PRON,him,PRP,him,4844,environment
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,We,4624,PRON,we,PRP,We,4624,person
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,We,4647,PRON,we,PRP,We,4647,person
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,We,4684,PRON,we,PRP,we,4676,person
266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,cabin,NN,the cabin,4630,NOUN,cabin,NN,the cabin,4624,environment
267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,cabin,NN,the cabin,4757,NOUN,cabin,NN,my own cabin,4745,environment
268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,cabin,NN,the cabin,5264,NOUN,cabin,NN,the cabin,5236,environment
269,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,cabin,NN,the cabin,5344,NOUN,cabin,NN,his cabin,5322,environment
270,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,deck,NN,the deck,4653,NOUN,deck,NN,the deck,4647,environment
271,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,deck,NN,the deck,5598,NOUN,deck,NN,the deck,5585,environment
272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,countenance,NN,his whole countenance,4820,NOUN,countenance,NN,his whole countenance,4773,environment
273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,countenance,NN,his whole countenance,4828,PRON,it,PRP,it,4773,environment
274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,guest,NN,my guest,4873,NOUN,guest,NN,my guest,4872,person
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,guest,NN,my guest,4894,PRON,him,PRP,him,4872,environment
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,guest,NN,my guest,4903,PRON,him,PRP,him,4872,environment
277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,lieutenant,NN,the lieutenant,4931,NOUN,lieutenant,NN,the lieutenant,4927,person
278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,4936,PRON,he,PRP,he,4927,environment
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,4951,DET,his,PRP$,His,4951,environment
280,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,4963,PRON,he,PRP,he,4951,environment
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,4973,PRON,me,PRP,me,4951,environment
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,5005,PRON,him,PRP,him,4999,environment
283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,5043,PRON,he,PRP,he,5035,environment
284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,5057,PRON,he,PRP,he,5035,environment
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,5059,PRON,him,PRP,him,5035,environment
286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,5068,PRON,he,PRP,he,5064,environment
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,5072,PRON,me,PRP,me,5064,environment
288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,5074,PRON,he,PRP,he,5064,environment
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,5116,PRON,me,PRP,me,5105,environment
290,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,lieutenant,NN,the lieutenant,5154,PRON,he,PRP,he,5151,environment
291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,countenance,NN,His countenance,4951,NOUN,countenance,NN,His countenance,4951,environment
292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,countenance,NN,His countenance,6162,NOUN,countenance,NN,his countenance,6157,environment
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,we,5002,PRON,we,PRP,we,4999,person
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,we,5010,PRON,we,PRP,we,4999,person
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,we,PRP,we,5015,PRON,we,PRP,we,4999,person
296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,stranger,NN,the stranger,5037,NOUN,stranger,NN,the stranger,5035,person
297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,stranger,NN,the stranger,5233,NOUN,stranger,NN,the stranger,5220,person
298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,stranger,NN,the stranger,5322,NOUN,stranger,NN,The stranger,5322,person
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5344,DET,his,PRP$,his,5322,environment
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5348,DET,his,PRP$,his,5347,environment
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5363,PRON,him,PRP,him,5347,environment
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5373,PRON,him,PRP,him,5347,environment
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5384,PRON,him,PRP,him,5375,environment
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5390,DET,his,PRP$,his,5375,environment
305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5402,PRON,he,PRP,He,5402,environment
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5455,DET,his,PRP$,his,5423,environment
307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,stranger,NN,the stranger,5485,NOUN,stranger,NN,the stranger,5479,person
308,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5512,PRON,he,PRP,He,5512,environment
309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5545,PRON,he,PRP,He,5545,environment
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5554,DET,his,PRP$,his,5545,environment
311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5562,PRON,he,PRP,he,5545,environment
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5566,DET,his,PRP$,his,5545,environment
313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5585,PRON,he,PRP,He,5585,environment
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5591,DET,his,PRP$,his,5585,environment
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5608,DET,his,PRP$,his,5585,environment
316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5616,PRON,he,PRP,he,5611,environment
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5623,DET,his,PRP$,his,5611,environment
318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5629,PRON,he,PRP,he,5611,environment
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5631,PRON,himself,PRP,himself,5611,environment
320,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5639,PRON,he,PRP,He,5639,environment
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5653,PRON,him,PRP,him,5639,environment
322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5657,PRON,he,PRP,He,5657,environment
323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,5693,PRON,he,PRP,he,5685,environment
324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,stranger,NN,the stranger,5912,NOUN,stranger,NN,the stranger,5873,person
325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,stranger,NN,the stranger,6054,NOUN,stranger,NN,the stranger,6046,person
326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NOUN,stranger,NN,the stranger,6445,NOUN,stranger,NN,the stranger,6444,person
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,6449,PRON,me,PRP,me,6444,environment
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,stranger,NN,the stranger,6486,PRON,me,PRP,me,6469,environment
329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,spirit,NN,a new spirit of life,5223,NOUN,spirit,NN,a new spirit of life,5220,environment
330,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,spirit,NN,a new spirit of life,5455,NOUN,spirit,NN,his spirit,5423,environment
331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,He,5236,PRON,he,PRP,He,5236,person
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,He,5260,PRON,him,PRP,him,5236,person
333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,He,5268,PRON,he,PRP,he,5236,person
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,He,5290,PRON,him,PRP,him,5281,person
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,He,5294,PRON,him,PRP,him,5281,person
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERB,culled,VBN,his words are culled with the choicest art,5566,VERB,culled,VBN,his words are culled with the choicest art,5545,
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERB,culled,VBN,his words are culled with the choicest art,5576,PRON,they,PRP,they,5545,environment
338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,5807,PRON,he,PRP,he,5802,person
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,5811,DET,his,PRP$,his,5802,person
340,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,5814,PRON,he,PRP,he,5802,person
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,5816,DET,his,PRP$,his,5802,person
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,5819,DET,his,PRP$,his,5802,person
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,5838,DET,his,PRP$,his,5834,person
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRON,he,PRP,he,5843,DET,his,PRP$,his,5834,person
345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PRON,he,PRP,he,5850,PRON,he,PRP,he,5848,person
346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,tale,NN,my tale,5877,NOUN,tale,NN,my tale,5873,environment
347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,tale,NN,my tale,5981,NOUN,tale,NN,The tale,5981,environment
348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,tale,NN,my tale,5988,PRON,it,PRP,it,5981,environment
349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,paroxysm,NNS,the paroxysm of grief that had seized the stranger,5905,NOUN,paroxysm,NNS,the paroxysm of grief that had seized the stranger,5873,environment
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,paroxysm,NNS,the paroxysm of grief that had seized the stranger,5915,DET,his,PRP$,his,5873,environment
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,paroxysm,NNS,the paroxysm of grief that had seized the stranger,5930,DET,his,PRP$,his,5873,environment
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOUN,paroxysm,NNS,the paroxysm of grief that had seized the stranger,5939,DET,his,PRP$,his,5934,environment
353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOUN,paroxysm,NNS,the paroxysm of grief that had seized the stranger,5942,PRON,he,PRP,he,5934,environment
