,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.09915831118581686
1,NARRATOR,Other,Unknown,3,0.28267815385388717
2,NARRATOR,Other,Unknown,5,0.455492220251981
3,NARRATOR,Other,Unknown,7,0.624969366466189
4,NARRATOR,Other,Unknown,9,0.7912094785886701
5,NARRATOR,Other,Unknown,16,1.353704100073727
6,NARRATOR,Other,Unknown,21,1.7454330396984417
7,NARRATOR,Other,Unknown,26,2.1251587374756338
8,NARRATOR,Other,Unknown,31,2.486416339662001
9,NARRATOR,Response,Anger,1,0.03263161334932877
10,NARRATOR,Response,Anger,3,0.09788261020347948
11,NARRATOR,Response,Anger,5,0.1631168230586186
12,NARRATOR,Response,Anger,7,0.22833367087074824
13,NARRATOR,Response,Anger,9,0.292875342267729
14,NARRATOR,Response,Anger,16,0.5156823703926346
15,NARRATOR,Response,Anger,21,0.6679529641895804
16,NARRATOR,Response,Anger,26,0.8183886607103575
17,NARRATOR,Response,Anger,31,0.9636402821040037
18,NARRATOR,Response,Anticipation,1,0.07725957379356503
19,NARRATOR,Response,Anticipation,3,0.225897354574717
20,NARRATOR,Response,Anticipation,5,0.37281992844977896
21,NARRATOR,Response,Anticipation,7,0.518446109989564
22,NARRATOR,Response,Anticipation,9,0.6634774910386534
23,NARRATOR,Response,Anticipation,16,1.1487955575835367
24,NARRATOR,Response,Anticipation,21,1.471192312345436
25,NARRATOR,Response,Anticipation,26,1.779063803162974
26,NARRATOR,Response,Anticipation,31,2.0767838480260274
27,NARRATOR,Response,Arousal,1,0.16880987649181073
28,NARRATOR,Response,Arousal,3,0.48879749037382003
29,NARRATOR,Response,Arousal,5,0.8001930829430063
30,NARRATOR,Response,Arousal,7,1.0997639364290746
31,NARRATOR,Response,Arousal,9,1.380068131578629
32,NARRATOR,Response,Arousal,16,2.2458482452610817
33,NARRATOR,Response,Arousal,21,2.7511510273394593
34,NARRATOR,Response,Arousal,26,3.1857314348249077
35,NARRATOR,Response,Arousal,31,3.5738062577570218
36,NARRATOR,Response,Disgust,1,0.016965599902492426
37,NARRATOR,Response,Disgust,3,0.05090586262378264
38,NARRATOR,Response,Disgust,5,0.08485816604138757
39,NARRATOR,Response,Disgust,7,0.11515286972697403
40,NARRATOR,Response,Disgust,9,0.14416698736241593
41,NARRATOR,Response,Disgust,16,0.23934605362292766
42,NARRATOR,Response,Disgust,21,0.29985271213137277
43,NARRATOR,Response,Disgust,26,0.3565250459452906
44,NARRATOR,Response,Disgust,31,0.4080686484914774
45,NARRATOR,Response,Dominance,1,0.2856781580629168
46,NARRATOR,Response,Dominance,3,0.8032043766879348
47,NARRATOR,Response,Dominance,5,1.2816260379929847
48,NARRATOR,Response,Dominance,7,1.7329134685163698
49,NARRATOR,Response,Dominance,9,2.1436285681970206
50,NARRATOR,Response,Dominance,16,3.262405628560887
51,NARRATOR,Response,Dominance,21,3.855191966928467
