,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.14244871576785026
1,NARRATOR,Other,Unknown,3,0.3946330205712848
2,NARRATOR,Other,Unknown,5,0.6362202433670648
3,NARRATOR,Other,Unknown,7,0.8724090395073759
4,NARRATOR,Other,Unknown,9,1.1014657255012406
5,NARRATOR,Other,Unknown,16,1.8387165792874027
6,NARRATOR,Other,Unknown,21,2.321115794119338
7,NARRATOR,Other,Unknown,26,2.7789402283918347
8,NARRATOR,Other,Unknown,31,3.219153904817436
9,NARRATOR,Response,Anger,1,0.022302778120846148
10,NARRATOR,Response,Anger,3,0.0658046072895587
11,NARRATOR,Response,Anger,5,0.10842604203100038
12,NARRATOR,Response,Anger,7,0.15054355645085676
13,NARRATOR,Response,Anger,9,0.19253579512194802
14,NARRATOR,Response,Anger,16,0.3362824158108648
15,NARRATOR,Response,Anger,21,0.43649304698325403
16,NARRATOR,Response,Anger,26,0.534728052438554
17,NARRATOR,Response,Anger,31,0.6302098607950699
18,NARRATOR,Response,Anticipation,1,0.040542836595779085
19,NARRATOR,Response,Anticipation,3,0.11922226386791109
20,NARRATOR,Response,Anticipation,5,0.1971690036959679
21,NARRATOR,Response,Anticipation,7,0.2742272031008362
22,NARRATOR,Response,Anticipation,9,0.3505902905980001
23,NARRATOR,Response,Anticipation,16,0.6138495344447311
24,NARRATOR,Response,Anticipation,21,0.7993498731805783
25,NARRATOR,Response,Anticipation,26,0.9806063612075402
26,NARRATOR,Response,Anticipation,31,1.1556421606921135
27,NARRATOR,Response,Arousal,1,0.12059155581543457
28,NARRATOR,Response,Arousal,3,0.34872210343365256
29,NARRATOR,Response,Arousal,5,0.570516759721672
30,NARRATOR,Response,Arousal,7,0.783938863305569
31,NARRATOR,Response,Arousal,9,0.9909352240109176
32,NARRATOR,Response,Arousal,16,1.6583587784733718
33,NARRATOR,Response,Arousal,21,2.0761502221195602
34,NARRATOR,Response,Arousal,26,2.4578908520247125
35,NARRATOR,Response,Arousal,31,2.806686540039244
36,NARRATOR,Response,Disgust,1,0.016160150591679932
37,NARRATOR,Response,Disgust,3,0.04745915869604631
38,NARRATOR,Response,Disgust,5,0.07834416332592589
39,NARRATOR,Response,Disgust,7,0.1086791106706956
40,NARRATOR,Response,Disgust,9,0.13898084244675304
41,NARRATOR,Response,Disgust,16,0.24280754116109116
42,NARRATOR,Response,Disgust,21,0.31493200883523864
43,NARRATOR,Response,Disgust,26,0.38556208710249484
44,NARRATOR,Response,Disgust,31,0.45407947574163515
45,NARRATOR,Response,Dominance,1,0.19946043753942103
46,NARRATOR,Response,Dominance,3,0.5670710147715033
47,NARRATOR,Response,Dominance,5,0.914209607340427
48,NARRATOR,Response,Dominance,7,1.2450979944462248
49,NARRATOR,Response,Dominance,9,1.56332738813498
50,NARRATOR,Response,Dominance,16,2.530332725226166
