,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.11460537187894826
1,NARRATOR,Other,Unknown,3,0.3299078364585155
2,NARRATOR,Other,Unknown,5,0.5359536687532628
3,NARRATOR,Other,Unknown,7,0.7392236461942236
4,NARRATOR,Other,Unknown,9,0.940199394802235
5,NARRATOR,Other,Unknown,16,1.6191642414552285
6,NARRATOR,Other,Unknown,21,2.085444650631812
7,NARRATOR,Other,Unknown,26,2.5393218163864075
8,NARRATOR,Other,Unknown,31,2.98081974815077
9,NARRATOR,Response,Anger,1,0.05771988231717287
10,NARRATOR,Response,Anger,3,0.17191074451263372
11,NARRATOR,Response,Anger,5,0.2858139523504873
12,NARRATOR,Response,Anger,7,0.3994302965605435
13,NARRATOR,Response,Anger,9,0.5122267504862084
14,NARRATOR,Response,Anger,16,0.9000795180704847
15,NARRATOR,Response,Anger,21,1.172296296196559
16,NARRATOR,Response,Anger,26,1.4408024295584174
17,NARRATOR,Response,Anger,31,1.7049070742878125
18,NARRATOR,Response,Anticipation,1,0.11137332068380325
19,NARRATOR,Response,Anticipation,3,0.33280523810990925
20,NARRATOR,Response,Anticipation,5,0.5530896514549952
21,NARRATOR,Response,Anticipation,7,0.7721931716474806
22,NARRATOR,Response,Anticipation,9,0.9899079534510853
23,NARRATOR,Response,Anticipation,16,1.7373236710239615
24,NARRATOR,Response,Anticipation,21,2.2536822876881266
25,NARRATOR,Response,Anticipation,26,2.7520553520984175
26,NARRATOR,Response,Anticipation,31,3.2279399967245
27,NARRATOR,Response,Arousal,1,0.2929386618569826
28,NARRATOR,Response,Arousal,3,0.8614323555782163
29,NARRATOR,Response,Arousal,5,1.4201468222614735
30,NARRATOR,Response,Arousal,7,1.9685643191553066
31,NARRATOR,Response,Arousal,9,2.507939951812033
32,NARRATOR,Response,Arousal,16,4.265849821629859
33,NARRATOR,Response,Arousal,21,5.3346852811926215
34,NARRATOR,Response,Arousal,26,6.220403338552975
35,NARRATOR,Response,Arousal,31,6.920991282464131
36,NARRATOR,Response,Disgust,1,0.03329621399786255
37,NARRATOR,Response,Disgust,3,0.09928411933510872
38,NARRATOR,Response,Disgust,5,0.16522587996625876
39,NARRATOR,Response,Disgust,7,0.23104684258023075
40,NARRATOR,Response,Disgust,9,0.2966681554128847
41,NARRATOR,Response,Disgust,16,0.5251700232235678
42,NARRATOR,Response,Disgust,21,0.687081894624986
43,NARRATOR,Response,Disgust,26,0.8484272140780554
44,NARRATOR,Response,Disgust,31,1.0083075152542436
45,NARRATOR,Response,Dominance,1,0.4249651760501951
46,NARRATOR,Response,Dominance,3,1.233093808363354
47,NARRATOR,Response,Dominance,5,2.0130770660350534
48,NARRATOR,Response,Dominance,7,2.772039972059216
49,NARRATOR,Response,Dominance,9,3.511660088827171
50,NARRATOR,Response,Dominance,16,5.784025528315876
51,NARRATOR,Response,Dominance,21,6.921142550170013
52,NARRATOR,Response,Dominance,26,7.710730395230722
53,NARRATOR,Response,Dominance,31,8.272576627124613
54,NARRATOR,Response,Fear,1,0.07623456096488836
55,NARRATOR,Response,Fear,3,0.22664671355757207
56,NARRATOR,Response,Fear,5,0.3760984159392963
57,NARRATOR,Response,Fear,7,0.5245637512427442
58,NARRATOR,Response,Fear,9,0.6724699613178224
59,NARRATOR,Response,Fear,16,1.1806529550968832
60,NARRATOR,Response,Fear,21,1.5351112534440352
61,NARRATOR,Response,Fear,26,1.8800237691229431
62,NARRATOR,Response,Fear,31,2.214840796595581
63,NARRATOR,Response,Joy,1,0.07713573976408095
64,NARRATOR,Response,Joy,3,0.2303471787982307
65,NARRATOR,Response,Joy,5,0.38319064584633994
66,NARRATOR,Response,Joy,7,0.5354439292130433
67,NARRATOR,Response,Joy,9,0.6868879837247579
68,NARRATOR,Response,Joy,16,1.2076894461882284
69,NARRATOR,Response,Joy,21,1.5695364077015266
70,NARRATOR,Response,Joy,26,1.9237279099835076
71,NARRATOR,Response,Joy,31,2.269095765554813
72,NARRATOR,Response,Sadness,1,0.07713573976408095
73,NARRATOR,Response,Sadness,3,0.22944183263073575
74,NARRATOR,Response,Sadness,5,0.380593116467125
75,NARRATOR,Response,Sadness,7,0.5310079839565328
76,NARRATOR,Response,Sadness,9,0.6808631199326699
77,NARRATOR,Response,Sadness,16,1.198671217855908
78,NARRATOR,Response,Sadness,21,1.561290152340875
79,NARRATOR,Response,Sadness,26,1.9155858481965755
80,NARRATOR,Response,Sadness,31,2.261489140449722
81,NARRATOR,Response,Surprise,1,0.06597052554208135
82,NARRATOR,Response,Surprise,3,0.1977612405505714
83,NARRATOR,Response,Surprise,5,0.3292527240696998
84,NARRATOR,Response,Surprise,7,0.4605493706559344
85,NARRATOR,Response,Surprise,9,0.5916923017330642
86,NARRATOR,Response,Surprise,16,1.0474459157667857
87,NARRATOR,Response,Surprise,21,1.3685927396409776
88,NARRATOR,Response,Surprise,26,1.6849018786844319
89,NARRATOR,Response,Surprise,31,1.9948791515235373
90,NARRATOR,Response,Trust,1,0.11913740003271431
91,NARRATOR,Response,Trust,3,0.35396216195193353
92,NARRATOR,Response,Trust,5,0.5869739232114315
93,NARRATOR,Response,Trust,7,0.8189506185889426
94,NARRATOR,Response,Trust,9,1.0490755182359013
95,NARRATOR,Response,Trust,16,1.8352432906553025
96,NARRATOR,Response,Trust,21,2.370267058614808
97,NARRATOR,Response,Trust,26,2.87996992437133
98,NARRATOR,Response,Trust,31,3.3641894766100795
99,NARRATOR,Response,Valence,1,0.47859696521694195
100,NARRATOR,Response,Valence,3,1.3755117738213314
101,NARRATOR,Response,Valence,5,2.235638617559146
102,NARRATOR,Response,Valence,7,3.0701420683658607
103,NARRATOR,Response,Valence,9,3.88350122989914
104,NARRATOR,Response,Valence,16,6.313182491702495
105,NARRATOR,Response,Valence,21,7.419060752321688
106,NARRATOR,Response,Valence,26,8.134327620871948
107,NARRATOR,Response,Valence,31,8.641858425154142
108,NARRATOR,Stimulus,Anger,1,0.39955039926056624
109,NARRATOR,Stimulus,Anger,3,1.1961883672044247
110,NARRATOR,Stimulus,Anger,5,1.9917058899815105
111,NARRATOR,Stimulus,Anger,7,2.785647843725844
112,NARRATOR,Stimulus,Anger,9,3.5756879077328803
113,NARRATOR,Stimulus,Anger,16,6.245952352321714
114,NARRATOR,Stimulus,Anger,21,7.973550650648761
115,NARRATOR,Stimulus,Anger,26,9.490518895052501
116,NARRATOR,Stimulus,Anger,31,10.777430310600442
117,NARRATOR,Stimulus,Anticipation,1,0.5951605829407622
118,NARRATOR,Stimulus,Anticipation,3,1.7845384564781632
119,NARRATOR,Stimulus,Anticipation,5,2.972920151033458
120,NARRATOR,Stimulus,Anticipation,7,4.159400650861403
121,NARRATOR,Stimulus,Anticipation,9,5.340368518792153
122,NARRATOR,Stimulus,Anticipation,16,9.269916393259528
123,NARRATOR,Stimulus,Anticipation,21,11.547080090170386
124,NARRATOR,Stimulus,Anticipation,26,13.169050087279082
125,NARRATOR,Stimulus,Anticipation,31,14.182488420848138
126,NARRATOR,Stimulus,Arousal,1,0.996102951541521
127,NARRATOR,Stimulus,Arousal,3,2.986876965830674
128,NARRATOR,Stimulus,Arousal,5,4.976556047632231
129,NARRATOR,Stimulus,Arousal,7,6.964943876930196
130,NARRATOR,Stimulus,Arousal,9,8.948920894609444
131,NARRATOR,Stimulus,Arousal,16,14.799604916307032
132,NARRATOR,Stimulus,Arousal,21,15.425086520354789
133,NARRATOR,Stimulus,Arousal,26,15.447849754848034
134,NARRATOR,Stimulus,Arousal,31,15.448761604462089
135,NARRATOR,Stimulus,Disgust,1,0.2881314105364323
136,NARRATOR,Stimulus,Disgust,3,0.8626207158382234
137,NARRATOR,Stimulus,Disgust,5,1.4356937106390981
138,NARRATOR,Stimulus,Disgust,7,2.007307086498209
139,NARRATOR,Stimulus,Disgust,9,2.576442894003374
140,NARRATOR,Stimulus,Disgust,16,4.52521172502536
141,NARRATOR,Stimulus,Disgust,21,5.840545042965158
142,NARRATOR,Stimulus,Disgust,26,7.068857775257296
143,NARRATOR,Stimulus,Disgust,31,8.193427983401126
144,NARRATOR,Stimulus,Dominance,1,0.8057245036164871
145,NARRATOR,Stimulus,Dominance,3,2.4167194493205795
146,NARRATOR,Stimulus,Dominance,5,4.026234476989487
147,NARRATOR,Stimulus,Dominance,7,5.634134180046256
148,NARRATOR,Stimulus,Dominance,9,7.2356904071363735
149,NARRATOR,Stimulus,Dominance,16,12.310950349586648
150,NARRATOR,Stimulus,Dominance,21,14.370100384188278
151,NARRATOR,Stimulus,Dominance,26,15.172659578986433
152,NARRATOR,Stimulus,Dominance,31,15.392741167107003
