,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.13189822293467698
1,NARRATOR,Other,Unknown,3,0.3725371762260312
2,NARRATOR,Other,Unknown,5,0.6051998649350588
3,NARRATOR,Other,Unknown,7,0.8332087163226031
4,NARRATOR,Other,Unknown,9,1.0559685877088862
5,NARRATOR,Other,Unknown,16,1.7945703085593256
6,NARRATOR,Other,Unknown,21,2.2951389458684366
7,NARRATOR,Other,Unknown,26,2.7730146305970873
8,NARRATOR,Other,Unknown,31,3.224767467409277
9,NARRATOR,Response,Anger,1,0.01583473889904976
10,NARRATOR,Response,Anger,3,0.04660623265349313
11,NARRATOR,Response,Anger,5,0.07705996754745613
12,NARRATOR,Response,Anger,7,0.10733609144584176
13,NARRATOR,Response,Anger,9,0.13712931193944652
14,NARRATOR,Response,Anger,16,0.23852755038148193
15,NARRATOR,Response,Anger,21,0.31023740269960526
16,NARRATOR,Response,Anger,26,0.37960727247868203
17,NARRATOR,Response,Anger,31,0.44834043545972807
18,NARRATOR,Response,Anticipation,1,0.028269306506198036
19,NARRATOR,Response,Anticipation,3,0.08363389176222684
20,NARRATOR,Response,Anticipation,5,0.13728529076613827
21,NARRATOR,Response,Anticipation,7,0.18960055063177084
22,NARRATOR,Response,Anticipation,9,0.24161927209845158
23,NARRATOR,Response,Anticipation,16,0.4174767321835346
24,NARRATOR,Response,Anticipation,21,0.5399709726476816
25,NARRATOR,Response,Anticipation,26,0.6599767704214101
26,NARRATOR,Response,Anticipation,31,0.777575361775899
27,NARRATOR,Response,Arousal,1,0.0965164575398873
28,NARRATOR,Response,Arousal,3,0.278037864470163
29,NARRATOR,Response,Arousal,5,0.4512280029506849
30,NARRATOR,Response,Arousal,7,0.6194085866095602
31,NARRATOR,Response,Arousal,9,0.7819789576251716
32,NARRATOR,Response,Arousal,16,1.3082884535507635
33,NARRATOR,Response,Arousal,21,1.6491971443572755
34,NARRATOR,Response,Arousal,26,1.9659691319072337
35,NARRATOR,Response,Arousal,31,2.2587239521192903
36,NARRATOR,Response,Disgust,1,0.00997128394226296
37,NARRATOR,Response,Disgust,3,0.02934232018281146
38,NARRATOR,Response,Disgust,5,0.04870570539610972
39,NARRATOR,Response,Disgust,7,0.0680673279181223
40,NARRATOR,Response,Disgust,9,0.08670482869717822
41,NARRATOR,Response,Disgust,16,0.15138464651038666
42,NARRATOR,Response,Disgust,21,0.19751033223570577
43,NARRATOR,Response,Disgust,26,0.24297256264039896
44,NARRATOR,Response,Disgust,31,0.28839068574851334
45,NARRATOR,Response,Dominance,1,0.16016290006628592
46,NARRATOR,Response,Dominance,3,0.44710188784276517
47,NARRATOR,Response,Dominance,5,0.7148779943904463
48,NARRATOR,Response,Dominance,7,0.9714628249318519
49,NARRATOR,Response,Dominance,9,1.2183177862186738
50,NARRATOR,Response,Dominance,16,1.9730935956431779
51,NARRATOR,Response,Dominance,21,2.423164653640259
52,NARRATOR,Response,Dominance,26,2.8168770780609687
53,NARRATOR,Response,Dominance,31,3.170894370117023
54,NARRATOR,Response,Fear,1,0.016905317944472215
55,NARRATOR,Response,Fear,3,0.050346164150261864
56,NARRATOR,Response,Fear,5,0.08357941892290363
57,NARRATOR,Response,Fear,7,0.11653665646889828
58,NARRATOR,Response,Fear,9,0.1487995216705662
59,NARRATOR,Response,Fear,16,0.2584996715055189
60,NARRATOR,Response,Fear,21,0.336221823536311
61,NARRATOR,Response,Fear,26,0.4126613610950274
62,NARRATOR,Response,Fear,31,0.4879028895325093
63,NARRATOR,Response,Joy,1,0.018488900300467535
64,NARRATOR,Response,Joy,3,0.05294290044551178
65,NARRATOR,Response,Joy,5,0.085669151315285
66,NARRATOR,Response,Joy,7,0.11777224128148088
67,NARRATOR,Response,Joy,9,0.14941406773904442
68,NARRATOR,Response,Joy,16,0.2557529616411815
69,NARRATOR,Response,Joy,21,0.32987037587665546
70,NARRATOR,Response,Joy,26,0.40292897288677565
71,NARRATOR,Response,Joy,31,0.47371366925088426
72,NARRATOR,Response,Sadness,1,0.013376821690458706
73,NARRATOR,Response,Sadness,3,0.039439555076821696
74,NARRATOR,Response,Sadness,5,0.0649972434152144
75,NARRATOR,Response,Sadness,7,0.09018149792332567
76,NARRATOR,Response,Sadness,9,0.11491051304541111
77,NARRATOR,Response,Sadness,16,0.1997003256965524
78,NARRATOR,Response,Sadness,21,0.25872074707937426
79,NARRATOR,Response,Sadness,26,0.3171293961072596
80,NARRATOR,Response,Sadness,31,0.37547649804476485
81,NARRATOR,Response,Surprise,1,0.020819194336046103
82,NARRATOR,Response,Surprise,3,0.06164013331641831
83,NARRATOR,Response,Surprise,5,0.10171361465139232
84,NARRATOR,Response,Surprise,7,0.14129488891491257
85,NARRATOR,Response,Surprise,9,0.18049286610810278
86,NARRATOR,Response,Surprise,16,0.31517486485327545
87,NARRATOR,Response,Surprise,21,0.4109947624986417
