,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.20091653937319195
1,NARRATOR,Other,Unknown,3,0.5573058526077836
2,NARRATOR,Other,Unknown,5,0.8929354036605218
3,NARRATOR,Other,Unknown,7,1.2200350668573374
4,NARRATOR,Other,Unknown,9,1.5388110244175222
5,NARRATOR,Other,Unknown,16,2.5387205246942517
6,NARRATOR,Other,Unknown,21,3.167967336829704
7,NARRATOR,Other,Unknown,26,3.7492741500273126
8,NARRATOR,Other,Unknown,31,4.296903510573374
9,NARRATOR,Response,Anger,1,0.01579791367972967
10,NARRATOR,Response,Anger,3,0.045514616076273086
11,NARRATOR,Response,Anger,5,0.07458410890941325
12,NARRATOR,Response,Anger,7,0.10361564212029617
13,NARRATOR,Response,Anger,9,0.13245850832913567
14,NARRATOR,Response,Anger,16,0.23328257489627124
15,NARRATOR,Response,Anger,21,0.30459400677124054
16,NARRATOR,Response,Anger,26,0.3738531693059574
17,NARRATOR,Response,Anger,31,0.4426590370665787
18,NARRATOR,Response,Anticipation,1,0.027503367310218095
19,NARRATOR,Response,Anticipation,3,0.08137131324229045
20,NARRATOR,Response,Anticipation,5,0.1342240774342274
21,NARRATOR,Response,Anticipation,7,0.18657603284250032
22,NARRATOR,Response,Anticipation,9,0.23841435740918998
23,NARRATOR,Response,Anticipation,16,0.41510320331767125
24,NARRATOR,Response,Anticipation,21,0.5376093835432105
25,NARRATOR,Response,Anticipation,26,0.6575925754003975
26,NARRATOR,Response,Anticipation,31,0.7751152025655046
27,NARRATOR,Response,Arousal,1,0.09603585161643234
28,NARRATOR,Response,Arousal,3,0.2745821405490545
29,NARRATOR,Response,Arousal,5,0.44504876361624307
30,NARRATOR,Response,Arousal,7,0.6095169113232027
31,NARRATOR,Response,Arousal,9,0.7689174951701784
32,NARRATOR,Response,Arousal,16,1.286595651574519
33,NARRATOR,Response,Arousal,21,1.6203804252472571
34,NARRATOR,Response,Arousal,26,1.9286690763778571
35,NARRATOR,Response,Arousal,31,2.21541607155218
36,NARRATOR,Response,Disgust,1,0.007148228832220881
37,NARRATOR,Response,Disgust,3,0.021164545203442884
38,NARRATOR,Response,Disgust,5,0.035178423462379725
39,NARRATOR,Response,Disgust,7,0.049191878547692025
40,NARRATOR,Response,Disgust,9,0.06320490803654107
41,NARRATOR,Response,Disgust,16,0.11224712455238782
42,NARRATOR,Response,Disgust,21,0.14713148794281913
43,NARRATOR,Response,Disgust,26,0.18003831618340155
44,NARRATOR,Response,Disgust,31,0.2123347351287604
45,NARRATOR,Response,Dominance,1,0.1584587694669471
46,NARRATOR,Response,Dominance,3,0.44315085237779583
47,NARRATOR,Response,Dominance,5,0.7043216674844119
48,NARRATOR,Response,Dominance,7,0.9537093266424757
49,NARRATOR,Response,Dominance,9,1.1928484516652995
50,NARRATOR,Response,Dominance,16,1.9240399253731013
51,NARRATOR,Response,Dominance,21,2.3532990064668082
52,NARRATOR,Response,Dominance,26,2.7299900567974564
53,NARRATOR,Response,Dominance,31,3.073672749645417
