,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.11638744814239604
1,NARRATOR,Other,Unknown,3,0.3266978224353341
2,NARRATOR,Other,Unknown,5,0.5275536106533865
3,NARRATOR,Other,Unknown,7,0.7243635945949862
4,NARRATOR,Other,Unknown,9,0.91569293441968
5,NARRATOR,Other,Unknown,16,1.546873750781503
6,NARRATOR,Other,Unknown,21,1.968079911989368
7,NARRATOR,Other,Unknown,26,2.37085014744494
8,NARRATOR,Other,Unknown,31,2.7603284856640773
9,NARRATOR,Response,Anger,1,0.07353773922183245
10,NARRATOR,Response,Anger,3,0.21910818478202557
11,NARRATOR,Response,Anger,5,0.36373103183684674
12,NARRATOR,Response,Anger,7,0.5077023934422764
13,NARRATOR,Response,Anger,9,0.6509377254706812
14,NARRATOR,Response,Anger,16,1.140790792922036
15,NARRATOR,Response,Anger,21,1.4784080722096147
16,NARRATOR,Response,Anger,26,1.8049810274776394
17,NARRATOR,Response,Anger,31,2.1207524451650017
18,NARRATOR,Response,Anticipation,1,0.13391404207301483
19,NARRATOR,Response,Anticipation,3,0.3994262416720688
20,NARRATOR,Response,Anticipation,5,0.6624807110639517
21,NARRATOR,Response,Anticipation,7,0.9237577029700216
22,NARRATOR,Response,Anticipation,9,1.1824925723499526
23,NARRATOR,Response,Anticipation,16,2.061816449638491
24,NARRATOR,Response,Anticipation,21,2.658793934972987
25,NARRATOR,Response,Anticipation,26,3.2263154228600275
26,NARRATOR,Response,Anticipation,31,3.7590034905060135
27,NARRATOR,Response,Arousal,1,0.3382188460876602
28,NARRATOR,Response,Arousal,3,0.9867942101766863
29,NARRATOR,Response,Arousal,5,1.6158117744506761
30,NARRATOR,Response,Arousal,7,2.230145139938863
31,NARRATOR,Response,Arousal,9,2.830251399134225
32,NARRATOR,Response,Arousal,16,4.703591564253182
33,NARRATOR,Response,Arousal,21,5.749872260651373
34,NARRATOR,Response,Arousal,26,6.5308253306571515
35,NARRATOR,Response,Arousal,31,7.10646348430161
36,NARRATOR,Response,Disgust,1,0.05496517386930663
37,NARRATOR,Response,Disgust,3,0.16335915910081747
38,NARRATOR,Response,Disgust,5,0.2711789928879532
39,NARRATOR,Response,Disgust,7,0.37885180034448057
40,NARRATOR,Response,Disgust,9,0.48611627099936355
41,NARRATOR,Response,Disgust,16,0.8565692958399317
42,NARRATOR,Response,Disgust,21,1.1159025983793982
43,NARRATOR,Response,Disgust,26,1.3695109916383283
44,NARRATOR,Response,Disgust,31,1.6176492736729156
