,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.1515646254557834
1,NARRATOR,Other,Unknown,3,0.4228185738863243
2,NARRATOR,Other,Unknown,5,0.679730619243945
3,NARRATOR,Other,Unknown,7,0.9302368945031667
4,NARRATOR,Other,Unknown,9,1.1713248892637311
5,NARRATOR,Other,Unknown,16,1.9455501235879629
6,NARRATOR,Other,Unknown,21,2.4558734563485856
7,NARRATOR,Other,Unknown,26,2.9464921580485486
8,NARRATOR,Other,Unknown,31,3.411458409228569
9,NARRATOR,Response,Anger,1,0.022844260890897986
10,NARRATOR,Response,Anger,3,0.06754288356892585
11,NARRATOR,Response,Anger,5,0.11099258285308311
12,NARRATOR,Response,Anger,7,0.15391674663019084
13,NARRATOR,Response,Anger,9,0.1965415578199328
14,NARRATOR,Response,Anger,16,0.3454555007792961
15,NARRATOR,Response,Anger,21,0.4506127147382244
16,NARRATOR,Response,Anger,26,0.5519051779083368
17,NARRATOR,Response,Anger,31,0.6502224184632122
18,NARRATOR,Response,Anticipation,1,0.04002107539262171
19,NARRATOR,Response,Anticipation,3,0.11701789782521713
20,NARRATOR,Response,Anticipation,5,0.1928924198661078
21,NARRATOR,Response,Anticipation,7,0.26864347636219355
22,NARRATOR,Response,Anticipation,9,0.3441431157813622
23,NARRATOR,Response,Anticipation,16,0.6001319528913582
24,NARRATOR,Response,Anticipation,21,0.7729740789407474
25,NARRATOR,Response,Anticipation,26,0.9402103569757861
26,NARRATOR,Response,Anticipation,31,1.1027396993805576
27,NARRATOR,Response,Arousal,1,0.09565237339199933
28,NARRATOR,Response,Arousal,3,0.2762082431932254
29,NARRATOR,Response,Arousal,5,0.450386353564914
30,NARRATOR,Response,Arousal,7,0.6202125238780022
31,NARRATOR,Response,Arousal,9,0.7840369402478934
32,NARRATOR,Response,Arousal,16,1.3140295417925985
33,NARRATOR,Response,Arousal,21,1.6574076760806022
34,NARRATOR,Response,Arousal,26,1.9776618199590121
35,NARRATOR,Response,Arousal,31,2.280153115797666
