,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.17914518759045522
1,NARRATOR,Other,Unknown,3,0.49983429387417316
2,NARRATOR,Other,Unknown,5,0.8061784670696124
3,NARRATOR,Other,Unknown,7,1.105858648805516
4,NARRATOR,Other,Unknown,9,1.3981371185779015
5,NARRATOR,Other,Unknown,16,2.3425853543834965
6,NARRATOR,Other,Unknown,21,2.9528796819811896
7,NARRATOR,Other,Unknown,26,3.5303696456238396
8,NARRATOR,Other,Unknown,31,4.07547175507214
9,NARRATOR,Response,Anger,1,0.018353484121071312
10,NARRATOR,Response,Anger,3,0.05398387435577044
11,NARRATOR,Response,Anger,5,0.08902316997169936
12,NARRATOR,Response,Anger,7,0.12370061409090465
13,NARRATOR,Response,Anger,9,0.15806039010449188
14,NARRATOR,Response,Anger,16,0.27471761857356486
15,NARRATOR,Response,Anger,21,0.3549596436456238
16,NARRATOR,Response,Anger,26,0.43413426673959493
17,NARRATOR,Response,Anger,31,0.5102809778572567
18,NARRATOR,Response,Anticipation,1,0.040274114696450654
19,NARRATOR,Response,Anticipation,3,0.11811673735307177
20,NARRATOR,Response,Anticipation,5,0.19445808809818713
21,NARRATOR,Response,Anticipation,7,0.26915976141328823
22,NARRATOR,Response,Anticipation,9,0.3426936091418885
23,NARRATOR,Response,Anticipation,16,0.5928489086678962
24,NARRATOR,Response,Anticipation,21,0.7668775808041938
25,NARRATOR,Response,Anticipation,26,0.9376840693553249
26,NARRATOR,Response,Anticipation,31,1.104108395792944
27,NARRATOR,Response,Arousal,1,0.10696078858202077
28,NARRATOR,Response,Arousal,3,0.3058880795269322
29,NARRATOR,Response,Arousal,5,0.4951966832417981
30,NARRATOR,Response,Arousal,7,0.6800752658691616
31,NARRATOR,Response,Arousal,9,0.8576430767410901
32,NARRATOR,Response,Arousal,16,1.4294152074583792
33,NARRATOR,Response,Arousal,21,1.7949056308337439
34,NARRATOR,Response,Arousal,26,2.129533701216245
35,NARRATOR,Response,Arousal,31,2.438655295100001
36,NARRATOR,Response,Disgust,1,0.01355285559728848
37,NARRATOR,Response,Disgust,3,0.039983343601666096
38,NARRATOR,Response,Disgust,5,0.06588441370779556
39,NARRATOR,Response,Disgust,7,0.09165804164152036
40,NARRATOR,Response,Disgust,9,0.1174156691899442
41,NARRATOR,Response,Disgust,16,0.2058149419694486
42,NARRATOR,Response,Disgust,21,0.26802598851976905
43,NARRATOR,Response,Disgust,26,0.32910399374919386
44,NARRATOR,Response,Disgust,31,0.3890742994275444
45,NARRATOR,Response,Dominance,1,0.17987731642610902
46,NARRATOR,Response,Dominance,3,0.5020503467771972
47,NARRATOR,Response,Dominance,5,0.7956987489877464
48,NARRATOR,Response,Dominance,7,1.0786446518217863
49,NARRATOR,Response,Dominance,9,1.3483624118370754
50,NARRATOR,Response,Dominance,16,2.1578499756636917
51,NARRATOR,Response,Dominance,21,2.618736467882161
52,NARRATOR,Response,Dominance,26,3.0207364814569644
53,NARRATOR,Response,Dominance,31,3.3850672321094852
54,NARRATOR,Response,Fear,1,0.025890142313643567
55,NARRATOR,Response,Fear,3,0.07628890834730835
56,NARRATOR,Response,Fear,5,0.12615617386768505
57,NARRATOR,Response,Fear,7,0.17522784224165877
58,NARRATOR,Response,Fear,9,0.22312751606021927
59,NARRATOR,Response,Fear,16,0.3870413029261872
60,NARRATOR,Response,Fear,21,0.4998064263153437
61,NARRATOR,Response,Fear,26,0.6100002487828556
62,NARRATOR,Response,Fear,31,0.717943596936115
63,NARRATOR,Response,Joy,1,0.02613348989170798
64,NARRATOR,Response,Joy,3,0.07718929811799888
65,NARRATOR,Response,Joy,5,0.12724071239023255
66,NARRATOR,Response,Joy,7,0.17699779175757532
67,NARRATOR,Response,Joy,9,0.22657514779606439
68,NARRATOR,Response,Joy,16,0.3991370967484562
69,NARRATOR,Response,Joy,21,0.5212668360655058
70,NARRATOR,Response,Joy,26,0.642263122927826
71,NARRATOR,Response,Joy,31,0.7628075441021076
72,NARRATOR,Response,Sadness,1,0.02564634430913661
73,NARRATOR,Response,Sadness,3,0.07619733052336974
74,NARRATOR,Response,Sadness,5,0.12584247293569162
75,NARRATOR,Response,Sadness,7,0.17462743627867408
76,NARRATOR,Response,Sadness,9,0.2231419455913789
77,NARRATOR,Response,Sadness,16,0.3895626233510998
78,NARRATOR,Response,Sadness,21,0.506830050150457
79,NARRATOR,Response,Sadness,26,0.6231324756237173
80,NARRATOR,Response,Sadness,31,0.7384124759355818
81,NARRATOR,Response,Surprise,1,0.02142754107178905
82,NARRATOR,Response,Surprise,3,0.06293780439550015
83,NARRATOR,Response,Surprise,5,0.10359157179972353
84,NARRATOR,Response,Surprise,7,0.14377228561107447
85,NARRATOR,Response,Surprise,9,0.1836382661288623
86,NARRATOR,Response,Surprise,16,0.31950284404084467
87,NARRATOR,Response,Surprise,21,0.41576681584623587
88,NARRATOR,Response,Surprise,26,0.5110389614556275
89,NARRATOR,Response,Surprise,31,0.605116459710518
90,NARRATOR,Response,Trust,1,0.040274114696450654
91,NARRATOR,Response,Trust,3,0.11873156327314989
92,NARRATOR,Response,Trust,5,0.1954720216708301
93,NARRATOR,Response,Trust,7,0.2717132162865754
94,NARRATOR,Response,Trust,9,0.34737040642063666
95,NARRATOR,Response,Trust,16,0.6067218166204479
96,NARRATOR,Response,Trust,21,0.7896377967246558
97,NARRATOR,Response,Trust,26,0.969967951111684
98,NARRATOR,Response,Trust,31,1.1447873257944727
99,NARRATOR,Response,Valence,1,0.20359264694254917
100,NARRATOR,Response,Valence,3,0.5606889807876859
101,NARRATOR,Response,Valence,5,0.8862549243298616
102,NARRATOR,Response,Valence,7,1.1993213491389898
103,NARRATOR,Response,Valence,9,1.4988796831603097
104,NARRATOR,Response,Valence,16,2.377367413658386
105,NARRATOR,Response,Valence,21,2.8721404679818385
106,NARRATOR,Response,Valence,26,3.2951300855967385
107,NARRATOR,Response,Valence,31,3.6764616336867886
108,NARRATOR,Stimulus,Anger,1,0.4136452720502268
109,NARRATOR,Stimulus,Anger,3,1.238960328675267
110,NARRATOR,Stimulus,Anger,5,2.062137750457396
111,NARRATOR,Stimulus,Anger,7,2.883550350616162
112,NARRATOR,Stimulus,Anger,9,3.700549816513093
113,NARRATOR,Stimulus,Anger,16,6.457116648372473
114,NARRATOR,Stimulus,Anger,21,8.203066275831251
115,NARRATOR,Stimulus,Anger,26,9.711042516137262
116,NARRATOR,Stimulus,Anger,31,10.966336510701911
117,NARRATOR,Stimulus,Anticipation,1,0.5790606587982454
118,NARRATOR,Stimulus,Anticipation,3,1.73659320766236
119,NARRATOR,Stimulus,Anticipation,5,2.8932593991234032
120,NARRATOR,Stimulus,Anticipation,7,4.048012732939149
121,NARRATOR,Stimulus,Anticipation,9,5.197883887320777
122,NARRATOR,Stimulus,Anticipation,16,9.009825416669177
123,NARRATOR,Stimulus,Anticipation,21,11.237017456646411
124,NARRATOR,Stimulus,Anticipation,26,12.866852120586206
125,NARRATOR,Stimulus,Anticipation,31,13.90176136654739
126,NARRATOR,Stimulus,Arousal,1,0.9922818524359911
127,NARRATOR,Stimulus,Arousal,3,2.9754769039888056
128,NARRATOR,Stimulus,Arousal,5,4.957606293646691
129,NARRATOR,Stimulus,Arousal,7,6.937800048222567
130,NARRATOR,Stimulus,Arousal,9,8.911937047659917
131,NARRATOR,Stimulus,Arousal,16,14.532624464166824
132,NARRATOR,Stimulus,Arousal,21,15.079488548740343
133,NARRATOR,Stimulus,Arousal,26,15.104660777167913
134,NARRATOR,Stimulus,Arousal,31,15.10570393772295
135,NARRATOR,Stimulus,Disgust,1,0.31742642023285395
