,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.1722990433237798
1,NARRATOR,Other,Unknown,3,0.4834581578557769
2,NARRATOR,Other,Unknown,5,0.7819216933409746
3,NARRATOR,Other,Unknown,7,1.0761161720929404
4,NARRATOR,Other,Unknown,9,1.3623637974237621
5,NARRATOR,Other,Unknown,16,2.3027243834988314
6,NARRATOR,Other,Unknown,21,2.9317168737927495
7,NARRATOR,Other,Unknown,26,3.5330909286511627
8,NARRATOR,Other,Unknown,31,4.10113675227369
9,NARRATOR,Response,Anger,1,0.029782079459002603
10,NARRATOR,Response,Anger,3,0.08855399421890545
11,NARRATOR,Response,Anger,5,0.1466555577251954
12,NARRATOR,Response,Anger,7,0.20417064386153622
13,NARRATOR,Response,Anger,9,0.26079304373283463
14,NARRATOR,Response,Anger,16,0.4552943609680426
15,NARRATOR,Response,Anger,21,0.5913002376003517
16,NARRATOR,Response,Anger,26,0.7247132882747205
17,NARRATOR,Response,Anger,31,0.856156924628873
18,NARRATOR,Response,Anticipation,1,0.04906006155015464
19,NARRATOR,Response,Anticipation,3,0.14592537239501566
20,NARRATOR,Response,Anticipation,5,0.24134465811461103
21,NARRATOR,Response,Anticipation,7,0.33514121306235206
22,NARRATOR,Response,Anticipation,9,0.4275069360586092
23,NARRATOR,Response,Anticipation,16,0.7398635740142642
24,NARRATOR,Response,Anticipation,21,0.9529674156819292
25,NARRATOR,Response,Anticipation,26,1.1605159434106354
26,NARRATOR,Response,Anticipation,31,1.3590895432552574
27,NARRATOR,Response,Arousal,1,0.12428415060331884
28,NARRATOR,Response,Arousal,3,0.35420473891691723
29,NARRATOR,Response,Arousal,5,0.5742919559877612
30,NARRATOR,Response,Arousal,7,0.7889495131844834
31,NARRATOR,Response,Arousal,9,0.9964012553819209
32,NARRATOR,Response,Arousal,16,1.662565735978371
33,NARRATOR,Response,Arousal,21,2.0837999642846428
34,NARRATOR,Response,Arousal,26,2.47058616660537
35,NARRATOR,Response,Arousal,31,2.826503037186685
36,NARRATOR,Response,Disgust,1,0.014221205757931211
37,NARRATOR,Response,Disgust,3,0.042658875029084865
38,NARRATOR,Response,Disgust,5,0.07089860843217866
39,NARRATOR,Response,Disgust,7,0.09893481161517977
40,NARRATOR,Response,Disgust,9,0.12643803761302372
41,NARRATOR,Response,Disgust,16,0.22149519686204455
42,NARRATOR,Response,Disgust,21,0.2891132608350389
43,NARRATOR,Response,Disgust,26,0.35637876297254534
44,NARRATOR,Response,Disgust,31,0.4230435909272687
45,NARRATOR,Response,Dominance,1,0.18545490781508941
46,NARRATOR,Response,Dominance,3,0.5216777639637566
47,NARRATOR,Response,Dominance,5,0.8372352415053834
48,NARRATOR,Response,Dominance,7,1.1408353371114743
49,NARRATOR,Response,Dominance,9,1.432753291080052
50,NARRATOR,Response,Dominance,16,2.3195851866342427
51,NARRATOR,Response,Dominance,21,2.8344626530794343
52,NARRATOR,Response,Dominance,26,3.2864189392913032
53,NARRATOR,Response,Dominance,31,3.6950552452303556
54,NARRATOR,Response,Fear,1,0.03653283862205064
55,NARRATOR,Response,Fear,3,0.1087029574167039
56,NARRATOR,Response,Fear,5,0.1795658461644971
57,NARRATOR,Response,Fear,7,0.24962445355742618
58,NARRATOR,Response,Fear,9,0.3188948886039886
59,NARRATOR,Response,Fear,16,0.5551224088170416
60,NARRATOR,Response,Fear,21,0.7190718942680038
61,NARRATOR,Response,Fear,26,0.880166639060571
62,NARRATOR,Response,Fear,31,1.038949605959156
63,NARRATOR,Response,Joy,1,0.038897315132835966
64,NARRATOR,Response,Joy,3,0.11478227901421624
65,NARRATOR,Response,Joy,5,0.18944988453449702
66,NARRATOR,Response,Joy,7,0.2631013685483965
67,NARRATOR,Response,Joy,9,0.33553089044036777
68,NARRATOR,Response,Joy,16,0.5830093252511203
69,NARRATOR,Response,Joy,21,0.755301969036533
70,NARRATOR,Response,Joy,26,0.923987268065745
71,NARRATOR,Response,Joy,31,1.087918459847369
72,NARRATOR,Response,Sadness,1,0.03251705238668947
73,NARRATOR,Response,Sadness,3,0.09728114364027346
74,NARRATOR,Response,Sadness,5,0.16115467334396577
75,NARRATOR,Response,Sadness,7,0.22430238850225304
76,NARRATOR,Response,Sadness,9,0.2865569796586237
77,NARRATOR,Response,Sadness,16,0.5008901060002081
78,NARRATOR,Response,Sadness,21,0.6518540913191364
79,NARRATOR,Response,Sadness,26,0.800410138394852
80,NARRATOR,Response,Sadness,31,0.9478614411732983
81,NARRATOR,Response,Surprise,1,0.03170170120973567
82,NARRATOR,Response,Surprise,3,0.09460101241661156
83,NARRATOR,Response,Surprise,5,0.15662757174740877
84,NARRATOR,Response,Surprise,7,0.21831152787870467
85,NARRATOR,Response,Surprise,9,0.27972564386233134
86,NARRATOR,Response,Surprise,16,0.48842364803247984
87,NARRATOR,Response,Surprise,21,0.6335266575469995
88,NARRATOR,Response,Surprise,26,0.776942916396823
89,NARRATOR,Response,Surprise,31,0.9169816950757125
90,NARRATOR,Response,Trust,1,0.06135434728858566
91,NARRATOR,Response,Trust,3,0.1818852430338402
92,NARRATOR,Response,Trust,5,0.29971222604138364
93,NARRATOR,Response,Trust,7,0.41462353436262056
94,NARRATOR,Response,Trust,9,0.5270467647122525
95,NARRATOR,Response,Trust,16,0.9074504985819317
96,NARRATOR,Response,Trust,21,1.1647742223789057
97,NARRATOR,Response,Trust,26,1.4128255524542954
98,NARRATOR,Response,Trust,31,1.6525706076025126
99,NARRATOR,Response,Valence,1,0.20105669466316173
100,NARRATOR,Response,Valence,3,0.5594085762784117
101,NARRATOR,Response,Valence,5,0.8948242375893953
102,NARRATOR,Response,Valence,7,1.217494853599102
103,NARRATOR,Response,Valence,9,1.5270684052672459
104,NARRATOR,Response,Valence,16,2.4604934169325103
105,NARRATOR,Response,Valence,21,2.9963971841963324
106,NARRATOR,Response,Valence,26,3.464587266693812
107,NARRATOR,Response,Valence,31,3.8859808155744595
108,NARRATOR,Stimulus,Anger,1,0.5182528196799601
109,NARRATOR,Stimulus,Anger,3,1.553069291677301
110,NARRATOR,Stimulus,Anger,5,2.586434745245578
111,NARRATOR,Stimulus,Anger,7,3.6174155632508507
112,NARRATOR,Stimulus,Anger,9,4.641845295341051
113,NARRATOR,Stimulus,Anger,16,8.029666466602519
114,NARRATOR,Stimulus,Anger,21,10.078857415046869
115,NARRATOR,Stimulus,Anger,26,11.684661231139229
116,NARRATOR,Stimulus,Anger,31,12.84622854033758
117,NARRATOR,Stimulus,Anticipation,1,0.6625831712551136
118,NARRATOR,Stimulus,Anticipation,3,1.9875338885739036
119,NARRATOR,Stimulus,Anticipation,5,3.31186873312858
120,NARRATOR,Stimulus,Anticipation,7,4.634083738881125
121,NARRATOR,Stimulus,Anticipation,9,5.948462694689335
122,NARRATOR,Stimulus,Anticipation,16,10.216112894786985
123,NARRATOR,Stimulus,Anticipation,21,12.458002243730496
124,NARRATOR,Stimulus,Anticipation,26,13.779863220190629
125,NARRATOR,Stimulus,Anticipation,31,14.429894122016625
126,NARRATOR,Stimulus,Arousal,1,0.9946884139511101
127,NARRATOR,Stimulus,Arousal,3,2.983241354385376
128,NARRATOR,Stimulus,Arousal,5,4.970796755931848
129,NARRATOR,Stimulus,Arousal,7,6.9563539054959085
130,NARRATOR,Stimulus,Arousal,9,8.934191063655456
131,NARRATOR,Stimulus,Arousal,16,14.40822485890339
132,NARRATOR,Stimulus,Arousal,21,14.869637097151134
133,NARRATOR,Stimulus,Arousal,26,14.884764617800187
134,NARRATOR,Stimulus,Arousal,31,14.884790592034324
135,NARRATOR,Stimulus,Disgust,1,0.36298264741475844
136,NARRATOR,Stimulus,Disgust,3,1.0878413745984046
137,NARRATOR,Stimulus,Disgust,5,1.8118192190964437
138,NARRATOR,Stimulus,Disgust,7,2.533982399012925
139,NARRATOR,Stimulus,Disgust,9,3.2515461336739393
140,NARRATOR,Stimulus,Disgust,16,5.683658746927441
141,NARRATOR,Stimulus,Disgust,21,7.285858476150298
142,NARRATOR,Stimulus,Disgust,26,8.72960844252542
143,NARRATOR,Stimulus,Disgust,31,9.987765377574005
144,NARRATOR,Stimulus,Dominance,1,0.7140258246321746
145,NARRATOR,Stimulus,Dominance,3,2.1416657330510187
146,NARRATOR,Stimulus,Dominance,5,3.567248894129672
147,NARRATOR,Stimulus,Dominance,7,4.990417650230284
148,NARRATOR,Stimulus,Dominance,9,6.405183563998382
149,NARRATOR,Stimulus,Dominance,16,10.912128599462552
150,NARRATOR,Stimulus,Dominance,21,13.062088406004468
151,NARRATOR,Stimulus,Dominance,26,14.192802195630703
152,NARRATOR,Stimulus,Dominance,31,14.653625983230926
153,NARRATOR,Stimulus,Fear,1,0.6062380434372161
154,NARRATOR,Stimulus,Fear,3,1.816854164165637
155,NARRATOR,Stimulus,Fear,5,3.0265628740488673
156,NARRATOR,Stimulus,Fear,7,4.233896706526002
157,NARRATOR,Stimulus,Fear,9,5.433250823840917
158,NARRATOR,Stimulus,Fear,16,9.341968330578267
159,NARRATOR,Stimulus,Fear,21,11.519054815331899
160,NARRATOR,Stimulus,Fear,26,13.015054316186408
161,NARRATOR,Stimulus,Fear,31,13.9106304345271
162,NARRATOR,Stimulus,Joy,1,0.5817583586074944
163,NARRATOR,Stimulus,Joy,3,1.743713286982971
164,NARRATOR,Stimulus,Joy,5,2.9047004672192167
165,NARRATOR,Stimulus,Joy,7,4.0630188557958915
166,NARRATOR,Stimulus,Joy,9,5.213938464821449
167,NARRATOR,Stimulus,Joy,16,8.963195253455037
168,NARRATOR,Stimulus,Joy,21,11.08312853021889
169,NARRATOR,Stimulus,Joy,26,12.605216832773536
170,NARRATOR,Stimulus,Joy,31,13.585695175430823
