,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.2856068542239644
1,NARRATOR,Other,Unknown,3,0.772048035311139
2,NARRATOR,Other,Unknown,5,1.2179506562054978
3,NARRATOR,Other,Unknown,7,1.6511469838946395
4,NARRATOR,Other,Unknown,9,2.0418814016830846
5,NARRATOR,Other,Unknown,16,3.0726614347314873
6,NARRATOR,Other,Unknown,21,3.64130882984363
7,NARRATOR,Other,Unknown,26,4.151442857553832
8,NARRATOR,Other,Unknown,31,4.625137950674175
9,NARRATOR,Response,Anger,1,0.18782426389094287
10,NARRATOR,Response,Anger,3,0.5605724285151407
11,NARRATOR,Response,Anger,5,0.9297281326381114
12,NARRATOR,Response,Anger,7,1.2910710594478227
13,NARRATOR,Response,Anger,9,1.648937039733265
14,NARRATOR,Response,Anger,16,2.8476332586880106
15,NARRATOR,Response,Anger,21,3.6419942953266324
16,NARRATOR,Response,Anger,26,4.372887046926266
17,NARRATOR,Response,Anger,31,5.033107015483321
18,NARRATOR,Response,Anticipation,1,0.25376473813748157
19,NARRATOR,Response,Anticipation,3,0.7522999146785411
20,NARRATOR,Response,Anticipation,5,1.2468851541439518
21,NARRATOR,Response,Anticipation,7,1.735435682388913
22,NARRATOR,Response,Anticipation,9,2.214900215726384
23,NARRATOR,Response,Anticipation,16,3.7986251978525187
24,NARRATOR,Response,Anticipation,21,4.788587513866653
25,NARRATOR,Response,Anticipation,26,5.663174242892051
26,NARRATOR,Response,Anticipation,31,6.426494445880279
27,NARRATOR,Response,Arousal,1,0.539112508658314
28,NARRATOR,Response,Arousal,3,1.585174905890585
29,NARRATOR,Response,Arousal,5,2.603313997752512
30,NARRATOR,Response,Arousal,7,3.596013462499791
31,NARRATOR,Response,Arousal,9,4.545503800661582
32,NARRATOR,Response,Arousal,16,7.082246468118907
33,NARRATOR,Response,Arousal,21,8.100999113321716
34,NARRATOR,Response,Arousal,26,8.696340191523896
35,NARRATOR,Response,Arousal,31,9.069144068028518
36,NARRATOR,Response,Disgust,1,0.13343378268648087
37,NARRATOR,Response,Disgust,3,0.3975389545693271
38,NARRATOR,Response,Disgust,5,0.6579562017392998
39,NARRATOR,Response,Disgust,7,0.9144502257104907
40,NARRATOR,Response,Disgust,9,1.1677779772468666
41,NARRATOR,Response,Disgust,16,2.0297849593319537
42,NARRATOR,Response,Disgust,21,2.6112793816873388
43,NARRATOR,Response,Disgust,26,3.1636300499377192
44,NARRATOR,Response,Disgust,31,3.6916482211200456
45,NARRATOR,Response,Dominance,1,0.6462685043914969
46,NARRATOR,Response,Dominance,3,1.8872598562428582
47,NARRATOR,Response,Dominance,5,3.079250658420973
48,NARRATOR,Response,Dominance,7,4.235722880301234
49,NARRATOR,Response,Dominance,9,5.349907951799983
50,NARRATOR,Response,Dominance,16,7.9895780220238635
51,NARRATOR,Response,Dominance,21,8.789575022190219
52,NARRATOR,Response,Dominance,26,9.222460580167171
53,NARRATOR,Response,Dominance,31,9.50515226355601
54,NARRATOR,Response,Fear,1,0.21360417563815637
55,NARRATOR,Response,Fear,3,0.6356486160510699
56,NARRATOR,Response,Fear,5,1.0539898600759217
57,NARRATOR,Response,Fear,7,1.4642967042540092
58,NARRATOR,Response,Fear,9,1.8665997687395115
59,NARRATOR,Response,Fear,16,3.1919992457303
60,NARRATOR,Response,Fear,21,4.051065002969432
61,NARRATOR,Response,Fear,26,4.846250972308098
62,NARRATOR,Response,Fear,31,5.563135644529061
63,NARRATOR,Response,Joy,1,0.21072189050590484
64,NARRATOR,Response,Joy,3,0.6245040727248662
65,NARRATOR,Response,Joy,5,1.0329403300387112
66,NARRATOR,Response,Joy,7,1.4302522004479983
67,NARRATOR,Response,Joy,9,1.817812712145403
68,NARRATOR,Response,Joy,16,3.0762265612553175
69,NARRATOR,Response,Joy,21,3.883049885772236
70,NARRATOR,Response,Joy,26,4.62550048658401
71,NARRATOR,Response,Joy,31,5.293388386543867
72,NARRATOR,Response,Sadness,1,0.24160999441382935
73,NARRATOR,Response,Sadness,3,0.7183032934596063
74,NARRATOR,Response,Sadness,5,1.1887952002717719
75,NARRATOR,Response,Sadness,7,1.6557470710947522
76,NARRATOR,Response,Sadness,9,2.112328050776474
77,NARRATOR,Response,Sadness,16,3.618860822465768
78,NARRATOR,Response,Sadness,21,4.572978765452257
79,NARRATOR,Response,Sadness,26,5.391366531522365
80,NARRATOR,Response,Sadness,31,6.082879572649861
81,NARRATOR,Response,Surprise,1,0.1566194119322611
82,NARRATOR,Response,Surprise,3,0.4676703482272761
83,NARRATOR,Response,Surprise,5,0.7760554574414232
84,NARRATOR,Response,Surprise,7,1.0808897453110233
85,NARRATOR,Response,Surprise,9,1.3812521037694556
86,NARRATOR,Response,Surprise,16,2.409560444155699
87,NARRATOR,Response,Surprise,21,3.1086076870016037
88,NARRATOR,Response,Surprise,26,3.7688505640548633
89,NARRATOR,Response,Surprise,31,4.386234691565684
90,NARRATOR,Response,Trust,1,0.2510861753070008
91,NARRATOR,Response,Trust,3,0.7493105016208801
92,NARRATOR,Response,Trust,5,1.242774402676528
93,NARRATOR,Response,Trust,7,1.728482882715045
94,NARRATOR,Response,Trust,9,2.2054715864172634
95,NARRATOR,Response,Trust,16,3.748742161878517
96,NARRATOR,Response,Trust,21,4.712412865700566
97,NARRATOR,Response,Trust,26,5.565300147012387
98,NARRATOR,Response,Trust,31,6.3156908965220655
99,NARRATOR,Response,Valence,1,0.6883022504003221
100,NARRATOR,Response,Valence,3,1.9887278146981475
101,NARRATOR,Response,Valence,5,3.231132258704535
102,NARRATOR,Response,Valence,7,4.431310674944047
103,NARRATOR,Response,Valence,9,5.5831485405394785
104,NARRATOR,Response,Valence,16,8.170689042772821
105,NARRATOR,Response,Valence,21,8.900530276744352
106,NARRATOR,Response,Valence,26,9.308463313315746
107,NARRATOR,Response,Valence,31,9.563520324052655
108,NARRATOR,Stimulus,Anger,1,0.2610666468471362
109,NARRATOR,Stimulus,Anger,3,0.7828905151371416
110,NARRATOR,Stimulus,Anger,5,1.3025301632190678
111,NARRATOR,Stimulus,Anger,7,1.8191289863145108
112,NARRATOR,Stimulus,Anger,9,2.330338351575249
113,NARRATOR,Stimulus,Anger,16,4.052656238058779
114,NARRATOR,Stimulus,Anger,21,5.172341973449145
115,NARRATOR,Stimulus,Anger,26,6.202653683524592
116,NARRATOR,Stimulus,Anger,31,7.13584931927673
117,NARRATOR,Stimulus,Anticipation,1,0.3289188525835518
118,NARRATOR,Stimulus,Anticipation,3,0.9840614730378761
119,NARRATOR,Stimulus,Anticipation,5,1.6366646600751553
120,NARRATOR,Stimulus,Anticipation,7,2.286090751772423
121,NARRATOR,Stimulus,Anticipation,9,2.9263304589999084
122,NARRATOR,Stimulus,Anticipation,16,5.020345574999158
123,NARRATOR,Stimulus,Anticipation,21,6.326302260158723
124,NARRATOR,Stimulus,Anticipation,26,7.477191596734839
125,NARRATOR,Stimulus,Anticipation,31,8.45842853955764
126,NARRATOR,Stimulus,Arousal,1,0.6876621625915218
127,NARRATOR,Stimulus,Arousal,3,2.0549843997670476
128,NARRATOR,Stimulus,Arousal,5,3.4166494437321613
129,NARRATOR,Stimulus,Arousal,7,4.766279517072464
130,NARRATOR,Stimulus,Arousal,9,6.078764069689781
131,NARRATOR,Stimulus,Arousal,16,9.695874546588389
132,NARRATOR,Stimulus,Arousal,21,11.125618143003978
133,NARRATOR,Stimulus,Arousal,26,11.881119312098106
134,NARRATOR,Stimulus,Arousal,31,12.274536866014833
135,NARRATOR,Stimulus,Disgust,1,0.20050720465514849
136,NARRATOR,Stimulus,Disgust,3,0.6004924192786707
137,NARRATOR,Stimulus,Disgust,5,0.999636242656204
138,NARRATOR,Stimulus,Disgust,7,1.396760618017407
139,NARRATOR,Stimulus,Disgust,9,1.7904643327662948
140,NARRATOR,Stimulus,Disgust,16,3.1262936715535266
141,NARRATOR,Stimulus,Disgust,21,4.036615697706745
142,NARRATOR,Stimulus,Disgust,26,4.904713157763901
143,NARRATOR,Stimulus,Disgust,31,5.717269446546235
144,NARRATOR,Stimulus,Dominance,1,0.8339517883579346
145,NARRATOR,Stimulus,Dominance,3,2.475627496785202
146,NARRATOR,Stimulus,Dominance,5,4.099118811017201
147,NARRATOR,Stimulus,Dominance,7,5.702595175612808
148,NARRATOR,Stimulus,Dominance,9,7.263526100543551
149,NARRATOR,Stimulus,Dominance,16,10.957617846703512
150,NARRATOR,Stimulus,Dominance,21,11.952431401877563
151,NARRATOR,Stimulus,Dominance,26,12.368689643380604
152,NARRATOR,Stimulus,Dominance,31,12.564102013012734
153,NARRATOR,Stimulus,Fear,1,0.30059706986343093
154,NARRATOR,Stimulus,Fear,3,0.9012021681323203
155,NARRATOR,Stimulus,Fear,5,1.5009082429405676
156,NARRATOR,Stimulus,Fear,7,2.095087104169909
157,NARRATOR,Stimulus,Fear,9,2.6809732414467944
158,NARRATOR,Stimulus,Fear,16,4.628021538774345
159,NARRATOR,Stimulus,Fear,21,5.8694553294121725
160,NARRATOR,Stimulus,Fear,26,6.970324895661582
161,NARRATOR,Stimulus,Fear,31,7.939695426938948
162,NARRATOR,Stimulus,Joy,1,0.3030594463392534
163,NARRATOR,Stimulus,Joy,3,0.9011694792228953
164,NARRATOR,Stimulus,Joy,5,1.4950601005435038
165,NARRATOR,Stimulus,Joy,7,2.082514348838371
166,NARRATOR,Stimulus,Joy,9,2.655344860382994
167,NARRATOR,Stimulus,Joy,16,4.540842434588136
168,NARRATOR,Stimulus,Joy,21,5.726629605277916
169,NARRATOR,Stimulus,Joy,26,6.77190453364427
170,NARRATOR,Stimulus,Joy,31,7.703141763832454
171,NARRATOR,Stimulus,Sadness,1,0.32714970892123574
172,NARRATOR,Stimulus,Sadness,3,0.9803269603485194
173,NARRATOR,Stimulus,Sadness,5,1.6307357676523788
174,NARRATOR,Stimulus,Sadness,7,2.274867382496871
175,NARRATOR,Stimulus,Sadness,9,2.9032980721554127
176,NARRATOR,Stimulus,Sadness,16,4.975606627297445
177,NARRATOR,Stimulus,Sadness,21,6.300791441757422
178,NARRATOR,Stimulus,Sadness,26,7.485983577605942
179,NARRATOR,Stimulus,Sadness,31,8.507041741615705
180,NARRATOR,Stimulus,Surprise,1,0.23057940602457785
181,NARRATOR,Stimulus,Surprise,3,0.6917178709772842
182,NARRATOR,Stimulus,Surprise,5,1.1511916436091447
183,NARRATOR,Stimulus,Surprise,7,1.6071961569597961
184,NARRATOR,Stimulus,Surprise,9,2.059661615066655
185,NARRATOR,Stimulus,Surprise,16,3.596258637024841
186,NARRATOR,Stimulus,Surprise,21,4.63374819709288
187,NARRATOR,Stimulus,Surprise,26,5.612882549779101
188,NARRATOR,Stimulus,Surprise,31,6.519535514942752
189,NARRATOR,Stimulus,Trust,1,0.329507440718991
190,NARRATOR,Stimulus,Trust,3,0.9866506841631477
191,NARRATOR,Stimulus,Trust,5,1.6404214744161987
192,NARRATOR,Stimulus,Trust,7,2.288462010515501
193,NARRATOR,Stimulus,Trust,9,2.9224678976694642
194,NARRATOR,Stimulus,Trust,16,5.028750077992174
195,NARRATOR,Stimulus,Trust,21,6.353863662162012
196,NARRATOR,Stimulus,Trust,26,7.523320870466595
197,NARRATOR,Stimulus,Trust,31,8.542388374327931
198,NARRATOR,Stimulus,Valence,1,0.8713477784494481
199,NARRATOR,Stimulus,Valence,3,2.5770135171393167
200,NARRATOR,Stimulus,Valence,5,4.2600158711366705
201,NARRATOR,Stimulus,Valence,7,5.919806780852222
202,NARRATOR,Stimulus,Valence,9,7.5393828422156055
203,NARRATOR,Stimulus,Valence,16,11.204262213592955
204,NARRATOR,Stimulus,Valence,21,12.081802004265679
205,NARRATOR,Stimulus,Valence,26,12.459742746002567
206,NARRATOR,Stimulus,Valence,31,12.621254419025494
207,READER,Other,Unknown,1,0.2856068542239644
208,READER,Other,Unknown,3,0.772048035311139
209,READER,Other,Unknown,5,1.2179506562054978
210,READER,Other,Unknown,7,1.6511469838946395
211,READER,Other,Unknown,9,2.0418814016830846
212,READER,Other,Unknown,16,3.0726614347314873
213,READER,Other,Unknown,21,3.64130882984363
214,READER,Other,Unknown,26,4.151442857553832
215,READER,Other,Unknown,31,4.625137950674175
216,READER,Response,Anger,1,0.0241636782474599
217,READER,Response,Anger,3,0.07147280116781533
218,READER,Response,Anger,5,0.11876296678345162
219,READER,Response,Anger,7,0.16604832482691262
220,READER,Response,Anger,9,0.21332871087941466
221,READER,Response,Anger,16,0.3686197532735744
222,READER,Response,Anger,21,0.4697745678523932
223,READER,Response,Anger,26,0.568269456392191
224,READER,Response,Anger,31,0.663127377523166
225,READER,Response,Anticipation,1,0.032942093743738965
226,READER,Response,Anticipation,3,0.09708053097441424
227,READER,Response,Anticipation,5,0.15962623074951723
228,READER,Response,Anticipation,7,0.22161771841624306
229,READER,Response,Anticipation,9,0.2814938957072919
230,READER,Response,Anticipation,16,0.4735812708667441
231,READER,Response,Anticipation,21,0.6028343935383624
232,READER,Response,Anticipation,26,0.729192505959765
233,READER,Response,Anticipation,31,0.8491659012302303
234,READER,Response,Arousal,1,0.08153156641591916
235,READER,Response,Arousal,3,0.23442983270706272
236,READER,Response,Arousal,5,0.3790672752828533
237,READER,Response,Arousal,7,0.5168871022629701
238,READER,Response,Arousal,9,0.6493436308544175
239,READER,Response,Arousal,16,1.0870348284360791
240,READER,Response,Arousal,21,1.3686044076779074
241,READER,Response,Arousal,26,1.628028912189561
242,READER,Response,Arousal,31,1.8747634796529025
243,READER,Response,Disgust,1,0.02154471124640728
244,READER,Response,Disgust,3,0.06463185730016666
245,READER,Response,Disgust,5,0.10715825441868096
246,READER,Response,Disgust,7,0.14912608604065392
247,READER,Response,Disgust,9,0.19107707825309567
248,READER,Response,Disgust,16,0.3348742538121111
249,READER,Response,Disgust,21,0.4353647426596691
250,READER,Response,Disgust,26,0.5331603487899034
251,READER,Response,Disgust,31,0.628128625064137
252,READER,Response,Dominance,1,0.12309262873377336
253,READER,Response,Dominance,3,0.34016990916973555
254,READER,Response,Dominance,5,0.542740005110653
255,READER,Response,Dominance,7,0.730682857021393
256,READER,Response,Dominance,9,0.9055244576626926
257,READER,Response,Dominance,16,1.4355434640307556
258,READER,Response,Dominance,21,1.7441998259591955
259,READER,Response,Dominance,26,2.014090814975947
260,READER,Response,Dominance,31,2.2629690090670156
261,READER,Response,Fear,1,0.027992992839817876
262,READER,Response,Fear,3,0.08396561868295525
263,READER,Response,Fear,5,0.13992016170376634
264,READER,Response,Fear,7,0.1958562946631254
265,READER,Response,Fear,9,0.25177368615170903
266,READER,Response,Fear,16,0.44064265957029647
267,READER,Response,Fear,21,0.5670711985276575
268,READER,Response,Fear,26,0.6900752145388805
269,READER,Response,Fear,31,0.8105119248352425
270,READER,Response,Joy,1,0.04009079654015156
271,READER,Response,Joy,3,0.11560996974528934
272,READER,Response,Joy,5,0.18726602001550158
273,READER,Response,Joy,7,0.255123818754389
274,READER,Response,Joy,9,0.3195641575646922
275,READER,Response,Joy,16,0.5402738773166536
276,READER,Response,Joy,21,0.6902968255573523
277,READER,Response,Joy,26,0.8300558837894344
278,READER,Response,Joy,31,0.961974143136621
279,READER,Response,Sadness,1,0.03535863377341594
280,READER,Response,Sadness,3,0.1041682569113218
281,READER,Response,Sadness,5,0.17183749351089814
282,READER,Response,Sadness,7,0.23819670733672538
283,READER,Response,Sadness,9,0.30400620121007904
284,READER,Response,Sadness,16,0.52946084154831
285,READER,Response,Sadness,21,0.6890191081977232
286,READER,Response,Sadness,26,0.8479038156687265
287,READER,Response,Sadness,31,0.9986572965207803
288,READER,Response,Surprise,1,0.02154471124640728
289,READER,Response,Surprise,3,0.06463185730016666
290,READER,Response,Surprise,5,0.1066006185336198
291,READER,Response,Surprise,7,0.14855265666249667
292,READER,Response,Surprise,9,0.18897570463987373
293,READER,Response,Surprise,16,0.3248198453153612
294,READER,Response,Surprise,21,0.4193607518854881
295,READER,Response,Surprise,26,0.507439442164326
296,READER,Response,Surprise,31,0.5897415358719289
297,READER,Response,Trust,1,0.03171997489479776
298,READER,Response,Trust,3,0.09441151706482229
299,READER,Response,Trust,5,0.154456054663479
300,READER,Response,Trust,7,0.21392734103722041
301,READER,Response,Trust,9,0.26974954356042946
302,READER,Response,Trust,16,0.45996007499524183
303,READER,Response,Trust,21,0.5929104984464603
304,READER,Response,Trust,26,0.71766693162382
305,READER,Response,Trust,31,0.8349808864343063
306,READER,Response,Valence,1,0.1342838349201158
307,READER,Response,Valence,3,0.3707906724810335
308,READER,Response,Valence,5,0.5892375984012135
309,READER,Response,Valence,7,0.792687964940112
310,READER,Response,Valence,9,0.9819118233087506
311,READER,Response,Valence,16,1.545120182909849
312,READER,Response,Valence,21,1.874444243054629
313,READER,Response,Valence,26,2.1621682632820174
314,READER,Response,Valence,31,2.427676520032369
315,READER,Stimulus,Anger,1,0.3559958010998945
316,READER,Stimulus,Anger,3,1.0680435120676965
317,READER,Stimulus,Anger,5,1.7778631713534507
318,READER,Stimulus,Anger,7,2.4805356521602144
319,READER,Stimulus,Anger,9,3.1722664324775787
320,READER,Stimulus,Anger,16,5.477051597135495
321,READER,Stimulus,Anger,21,6.894470453661778
322,READER,Stimulus,Anger,26,8.113768029291576
323,READER,Stimulus,Anger,31,9.118384582948167
324,READER,Stimulus,Anticipation,1,0.44178305838588006
325,READER,Stimulus,Anticipation,3,1.3218935928126943
326,READER,Stimulus,Anticipation,5,2.199911420156168
327,READER,Stimulus,Anticipation,7,3.072656400742588
328,READER,Stimulus,Anticipation,9,3.929110242076038
329,READER,Stimulus,Anticipation,16,6.675751856733847
330,READER,Stimulus,Anticipation,21,8.265742647270864
331,READER,Stimulus,Anticipation,26,9.520401111158247
332,READER,Stimulus,Anticipation,31,10.474532217498494
333,READER,Stimulus,Arousal,1,0.8528034564476952
334,READER,Stimulus,Arousal,3,2.552921250980251
335,READER,Stimulus,Arousal,5,4.247681761340439
336,READER,Stimulus,Arousal,7,5.933430262515773
337,READER,Stimulus,Arousal,9,7.5758675926573416
338,READER,Stimulus,Arousal,16,11.530995731760504
339,READER,Stimulus,Arousal,21,12.30699363775308
340,READER,Stimulus,Arousal,26,12.504574277246407
341,READER,Stimulus,Arousal,31,12.573177656897984
342,READER,Stimulus,Disgust,1,0.2689281672373384
343,READER,Stimulus,Disgust,3,0.8059729545342155
344,READER,Stimulus,Disgust,5,1.3400017185409427
345,READER,Stimulus,Disgust,7,1.8701960768927899
346,READER,Stimulus,Disgust,9,2.3949149278676214
347,READER,Stimulus,Disgust,16,4.164141420603731
348,READER,Stimulus,Disgust,21,5.321411437594705
349,READER,Stimulus,Disgust,26,6.382856214338101
350,READER,Stimulus,Disgust,31,7.3307503640511165
351,READER,Stimulus,Dominance,1,0.9642455577270586
352,READER,Stimulus,Dominance,3,2.884403439459501
353,READER,Stimulus,Dominance,5,4.791402193913226
354,READER,Stimulus,Dominance,7,6.6840022212388295
355,READER,Stimulus,Dominance,9,8.544656019817799
356,READER,Stimulus,Dominance,16,12.271042161549815
357,READER,Stimulus,Dominance,21,12.56820609839752
358,READER,Stimulus,Dominance,26,12.633623906964365
359,READER,Stimulus,Dominance,31,12.66887292205772
360,READER,Stimulus,Fear,1,0.4047935363314522
361,READER,Stimulus,Fear,3,1.2135193290591721
362,READER,Stimulus,Fear,5,2.020143242339616
363,READER,Stimulus,Fear,7,2.8204681936787184
364,READER,Stimulus,Fear,9,3.6068923733203273
365,READER,Stimulus,Fear,16,6.169913413728909
366,READER,Stimulus,Fear,21,7.694319016256585
367,READER,Stimulus,Fear,26,8.943615795043488
368,READER,Stimulus,Fear,31,9.919852108323505
369,READER,Stimulus,Joy,1,0.3932088029997488
370,READER,Stimulus,Joy,3,1.1722729390509228
371,READER,Stimulus,Joy,5,1.9472216525848987
