,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,i,lemma,neg,t,text
41,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,849,fat,False,845,fat
42,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,849,fat,False,845,fat
43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,man,873,eat,True,867,eat
44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,902,earnestly,False,901,earnestly
45,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,905,hope,False,901,hope
46,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,905,hope,False,901,hope
47,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,905,hope,False,901,hope
48,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,905,hope,False,901,hope
49,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,905,hope,False,901,hope
50,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,955,mother,False,952,mother
51,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,955,mother,False,952,mother
52,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,955,mother,False,952,mother
53,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,955,mother,False,952,mother
54,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,955,mother,False,952,mother
55,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,955,mother,False,952,mother
56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sir,,968,start,False,960,started
57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,sir,,981,shoulder,False,960,shoulder
58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,sir,,981,shoulder,False,960,shoulder
59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,sir,992,explain,False,985,explained
60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,sir,992,explain,False,985,explained
61,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,1001,mother,False,998,mother
62,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,1001,mother,False,998,mother
63,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,1001,mother,False,998,mother
64,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,1001,mother,False,998,mother
65,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,1001,mother,False,998,mother
66,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,man,,1001,mother,False,998,mother
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sir,,1020,father,False,1016,father
68,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,sir,,1023,mother,False,1016,mother
69,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,sir,,1023,mother,False,1016,mother
70,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,sir,,1023,mother,False,1016,mother
71,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,sir,,1023,mother,False,1016,mother
72,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,sir,,1023,mother,False,1016,mother
73,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,sir,,1023,mother,False,1016,mother
74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sir,,1052,mutter,False,1051,muttered
75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sir,,1052,mutter,False,1051,muttered
76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,sir,,1343,upright,False,1313,upright
77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,sir,,1343,upright,False,1313,upright
78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,sir,,1345,sir,False,1313,sir
79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,sir,,1345,sir,False,1313,sir
80,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,sir,,1352,sick,False,1313,sick
81,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,sir,,1352,sick,False,1313,sick
82,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,sir,,1352,sick,False,1313,sick
83,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,church,,1377,jump,False,1363,jumped
84,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,church,,1377,jump,False,1363,jumped
85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,You,You,1448,dare,True,1441,dare
86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,You,You,1448,dare,True,1441,dare
87,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,sir,,1490,word,False,1482,words
88,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,sir,,1490,word,False,1482,words
89,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,sir,,1490,word,False,1482,words
90,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,sir,,1490,word,False,1482,words
91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boy,,1595,attempt,False,1587,attempt
92,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,boy,,1605,boy,False,1604,boy
93,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,boy,,1605,boy,False,1604,boy
94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,1642,creep,False,1604,creep
95,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,boy,,1714,broken,False,1698,broken
96,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,boy,,1714,broken,False,1698,broken
97,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,boy,,1714,broken,False,1698,broken
98,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,boy,,1714,broken,False,1698,broken
99,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,boy,,1717,food,False,1698,food
100,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,boy,,1717,food,False,1698,food
101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,boy,,1717,food,False,1698,food
102,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,boy,man,1799,falter,False,1761,faltered
103,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,boy,man,1799,falter,False,1761,faltered
104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,1837,time,False,1834,time
105,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,arms,1840,hug,False,1834,hugged
106,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,man,1840,hug,False,1834,hugged
107,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,arms,1840,hug,False,1834,hugged
108,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,man,1840,hug,False,1834,hugged
109,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,arms,1840,hug,False,1834,hugged
110,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,man,1840,hug,False,1834,hugged
111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,1872,pick,False,1866,picking
112,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,1877,nettle,False,1866,nettles
113,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,1877,nettle,False,1866,nettles
114,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,1877,nettle,False,1866,nettles
115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,1884,bind,False,1866,bound
116,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,1886,green,False,1866,green
117,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,1886,green,False,1866,green
118,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,1886,green,False,1866,green
119,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,man,,1893,young,False,1866,young
120,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,man,,1893,young,False,1866,young
121,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,man,,1893,young,False,1866,young
122,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,man,,1893,young,False,1866,young
123,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,people,,1912,grave,False,1866,graves
124,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,people,,1912,grave,False,1866,graves
125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,people,,1912,grave,False,1866,graves
126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,1986,shoulder,False,1980,shoulder
127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,1986,shoulder,False,1980,shoulder
128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,,2044,long,False,2039,long
129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,2044,long,False,2039,long
130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,river,,2045,black,False,2039,black
131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,2045,black,False,2039,black
132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,river,,2045,black,False,2039,black
133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,2045,black,False,2039,black
134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,man,2171,limp,False,2168,limping
135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,2207,think,False,2199,thought
136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cattle,,2228,think,False,2199,thought
137,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,2358,good,False,2354,good
138,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,2358,good,False,2354,good
139,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,2358,good,False,2354,good
140,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,2358,good,False,2354,good
141,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,2358,good,False,2354,good
142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,herself,,2370,general,False,2354,general
143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,herself,,2370,general,False,2354,general
144,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,Joe Gargery,herself,2378,marry,False,2354,marry
145,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,Joe Gargery,herself,2378,marry,False,2354,marry
146,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,Joe Gargery,herself,2378,marry,False,2354,marry
147,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,Joe Gargery,herself,2378,marry,False,2354,marry
148,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,Joe Gargery,herself,2378,marry,False,2354,marry
149,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,Joe Gargery,herself,2378,marry,False,2354,marry
150,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,they,,2390,curl,False,2383,curls
151,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,they,,2421,white,False,2383,whites
152,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,they,,2421,white,False,2383,whites
153,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,they,,2421,white,False,2383,whites
154,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,they,,2421,white,False,2383,whites
155,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,2543,powerful,False,2539,powerful
156,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,2543,powerful,False,2539,powerful
157,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,2543,powerful,False,2539,powerful
158,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,2543,powerful,False,2539,powerful
159,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,2543,powerful,False,2539,powerful
160,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,2543,powerful,False,2539,powerful
161,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,2543,powerful,False,2539,powerful
162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,she,she,2544,merit,False,2539,merit
163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,she,she,2544,merit,False,2539,merit
164,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,Joe,2551,reproach,False,2539,reproach
165,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,Joe,2551,reproach,False,2539,reproach
166,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,Joe,2551,reproach,False,2539,reproach
167,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,Joe,2551,reproach,False,2539,reproach
168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,she,apron,2557,wear,False,2539,wore
169,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,she,apron,2557,wear,False,2539,wore
170,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,she,it,2573,wear,False,2563,worn
171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,she,it,2573,wear,False,2563,worn
172,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,she,it,2573,wear,False,2563,worn
173,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,she,it,2584,wear,False,2563,wear
174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,she,it,2584,wear,False,2563,wear
175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Joe,,2605,forge,False,2603,forge
176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Joe,,2660,fellow,False,2656,fellow-
177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Joe,,2660,fellow,False,2656,fellow-
178,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Joe,,2661,sufferer,False,2656,sufferers
179,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Joe,,2661,sufferer,False,2656,sufferers
180,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Joe,,2661,sufferer,False,2656,sufferers
181,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Joe,,2665,confidence,False,2656,confidences
182,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Joe,,2665,confidence,False,2656,confidences
183,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Joe,,2665,confidence,False,2656,confidences
184,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Joe,,2665,confidence,False,2656,confidences
185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Joe,Joe,2670,impart,False,2656,imparted
186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Joe,Joe,2670,impart,False,2656,imparted
187,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mrs. Joe,,2823,grab,False,2806,grab
188,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mrs. Joe,,2823,grab,False,2806,grab
189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,Joe,2882,treat,False,2880,treated
190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,Joe,2882,treat,False,2880,treated
191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,Joe,2882,treat,False,2880,treated
192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,Joe,2882,treat,False,2880,treated
193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,Joe,2882,treat,False,2880,treated
194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,Joe,2882,treat,False,2880,treated
195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,Joe,2882,treat,False,2880,treated
196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,Joe,2882,treat,False,2880,treated
197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,Joe,2882,treat,False,2880,treated
198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I,Joe,2882,treat,False,2880,treated
199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tickler,,2985,investigation,False,2956,investigation
200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,he,,3177,whimper,False,3176,whimpered
201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,he,,3177,whimper,False,3176,whimpered
202,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,he,,3222,bear,False,3209,born
203,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,he,,3222,bear,False,3209,born
204,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,he,,3245,mother,False,3226,mother
205,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,he,,3245,mother,False,3226,mother
206,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,he,,3245,mother,False,3226,mother
207,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,he,,3245,mother,False,3226,mother
208,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,he,,3245,mother,False,3226,mother
209,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,he,,3245,mother,False,3226,mother
210,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,he,,3250,thought,False,3249,thoughts
211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sister,loaf,3490,jam,False,3483,jammed
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,we,,3520,mouth,False,3483,mouths
213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sister,,3540,loaf,False,3522,loaf
214,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,sister,,3545,kind,False,3522,kind
215,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,sister,,3545,kind,False,3522,kind
216,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,sister,,3545,kind,False,3522,kind
217,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,3635,present,False,3633,present
218,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,3635,present,False,3633,present
219,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,3635,present,False,3633,present
220,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,3635,present,False,3633,present
221,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,3635,present,False,3633,present
222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I,,3641,hungry,False,3633,hungry
223,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I,,3641,hungry,False,3633,hungry
224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I,,3644,dare,False,3633,dared
225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I,,3644,dare,False,3633,dared
226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,3646,eat,True,3633,eat
227,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,3729,find,False,3717,found
228,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,3729,find,False,3717,found
229,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,3729,find,False,3717,found
