,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,R_possessive,i,lemma,neg,t,text
1621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,prisoners,,,17430,limp,False,17406,limped
1622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17437,musket,False,17406,muskets
1623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,prisoners,17454,spend,False,17439,spent
1624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17460,time,False,17439,times
1625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,prisoners,,,17467,rest,False,17439,rested
1626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,17485,hut,False,17470,hut
1627,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,17495,guard,False,17492,guard
1628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,17498,hut,False,17492,hut
1629,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,sergeant,,,17502,challenge,False,17492,challenged
1630,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,17515,hut,False,17509,hut
1631,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,17521,smell,False,17509,smell
1632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,17523,tobacco,False,17509,tobacco
1633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17530,fire,False,17509,fire
1634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17540,musket,False,17509,muskets
1635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,17554,overgrown,False,17509,overgrown
1636,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,17555,mangle,False,17509,mangle
1637,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,17564,soldier,False,17509,soldiers
1638,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,17572,soldier,False,17569,soldiers
1639,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,17574,lie,False,17569,lay
1640,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,us,,17585,interested,False,17569,interested
1641,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,17610,kind,False,17606,kind
1642,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,convict,,17624,convict,False,17606,convict
1643,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,17630,convict,False,17606,convict
1644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sergeant,convict,,17632,draft,False,17606,drafted
1645,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,sergeant,,,17636,guard,False,17606,guard
1646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17641,board,False,17606,board
1647,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,17646,convict,False,17645,convict
1648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,17661,hut,False,17656,hut
1649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,them,them,,17667,fire,False,17656,fire
1650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,them,them,,17692,pity,False,17656,pitied
1651,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,them,,,17697,adventure,False,17656,adventures
1652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,17699,suddenly,False,17699,suddenly
1653,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,escape,,17716,respect,False,17710,respecting
1654,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,17718,escape,False,17710,escape
1655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,escape,,,17722,prevent,False,17720,prevent
1656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,17727,suspicion,False,17720,suspicion
1657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sergeant,sergeant,,17746,stand,False,17733,standing
1658,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,it,,17770,opportunity,False,17767,opportunity
1659,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,17831,church,False,17819,church
1660,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,joe,,17876,stare,False,17868,staring
1661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,joe,,17890,stare,False,17881,staring
1662,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,17899,broken,False,17896,broken
1663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,17912,liquor,False,17902,liquor
1664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17923,happen,False,17920,happened
1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,17940,confidentially,False,17935,confidentially
1666,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,17972,convict,False,17966,convict
1667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,17981,moody,False,17966,moody
1668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18008,eat,False,17999,eat
1669,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,18015,God,False,18014,god
1670,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,18035,save,False,18014,saving
1671,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18057,starve,False,18042,starved
1672,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,18059,death,False,18042,death
1673,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,18064,miserable,False,18042,miserable
1674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,18065,fellow,False,18042,fellow
1675,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,throat,,,18103,guard,False,18096,guard
1676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18105,ready,False,18096,ready
1677,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18121,stone,False,18096,stones
1678,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,throat,,18133,row,False,18096,rowed
1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,throat,,18136,crew,False,18096,crew
1680,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,throat,,18138,convict,False,18096,convicts
1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,boat,,18145,surprised,False,18142,surprised
1682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,boat,,18151,interested,False,18142,interested
1683,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,boat,,18157,glad,False,18142,glad
1684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,boat,,18169,speak,False,18142,spoke
1685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,18171,word,False,18142,word
1686,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,boat,,18179,growl,False,18142,growled
1687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,18213,black,False,18203,black
1688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18214,Hulk,False,18203,hulk
1689,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,hulk,,,18215,lie,False,18203,lying
1690,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18222,mud,False,18203,mud
1691,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18229,wicked,False,18203,wicked
1692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18236,bar,False,18234,barred
1693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18241,rusty,False,18234,rusty
1694,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,18245,prison,False,18234,prison
1695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18247,ship,False,18234,ship
1696,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,18251,young,False,18234,young
1697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,18255,iron,False,18234,ironed
1698,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,18258,prisoner,False,18234,prisoners
1699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18276,disappear,False,18260,disappear
1700,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18287,hiss,False,18278,hissing
1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,18322,unexpectedly,False,18309,unexpectedly
1702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,18329,frank,False,18309,frank
1703,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,disclosure,18334,hope,False,18309,hope
1704,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,18340,good,False,18309,good
1705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,disclosure,,18343,bottom,False,18309,bottom
1706,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,18356,tenderness,False,18348,tenderness
1707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,18358,conscience,False,18348,conscience
1708,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18367,fear,False,18348,fear
1709,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,18370,find,False,18348,found
1710,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,self,fellow,,18379,love,False,18377,loved
1711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18384,reason,False,18377,reason
1712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18390,dear,False,18377,dear
1713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,18391,fellow,False,18377,fellow
1714,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,18394,love,False,18377,love
1715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,self,fellow,,18408,compose,True,18377,composed
1716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,18437,truth,False,18410,truth
1717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,,,18447,reason,False,18439,reason
1718,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,,,18450,mistrust,False,18439,mistrusted
1719,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,18460,bad,False,18439,worse
1720,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,,,18466,fear,False,18465,fear
1721,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,joe,,,18468,lose,False,18465,losing
1722,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,,,18471,confidence,False,18465,confidence
1723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18483,stare,False,18465,staring
1724,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,18488,lose,False,18465,lost
1725,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,18489,companion,False,18465,companion
1726,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,18491,friend,False,18465,friend
1727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,it,,18500,represent,False,18498,represented
1728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,joe,,,18518,feel,False,18498,feeling
1729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18520,fair,False,18498,fair
1730,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,,,18528,meditate,False,18498,meditating
1731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,pantry,,18568,debate,False,18532,debating
1732,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,joe,,,18597,beer,False,18577,beer
1733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,beer,,18604,conviction,False,18577,conviction
1734,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,beer,,18607,suspect,False,18577,suspected
1735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,18624,word,False,18622,word
1736,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18629,cowardly,False,18622,cowardly
1737,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18644,cowardly,False,18622,cowardly
1738,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18646,avoid,False,18622,avoid
1739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18653,wrong,False,18622,wrong
1740,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18659,intercourse,False,18655,intercourse
1741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18665,time,False,18655,time
1742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18669,imitate,False,18655,imitated
1743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18684,genius,False,18681,genius
1744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18689,discovery,False,18681,discovery
1745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18694,action,False,18681,action
1746,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,18710,prison,False,18699,prison
1747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18712,ship,False,18699,ship
1748,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18731,tiresome,False,18726,tiresome
1749,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,18732,journey,False,18726,journey
1750,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,18749,bad,False,18726,bad
1751,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,18754,Church,False,18726,church
1752,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18767,expedition,False,18726,expedition
1753,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18791,insane,False,18775,insane
1754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18807,fire,False,18775,fire
1755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18831,time,False,18829,time
1756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,18835,stagger,False,18829,staggering
1757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18870,noise,False,18829,noise
1758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18882,aid,False,18874,aid
1759,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18886,thump,False,18874,thump
1760,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,18889,shoulder,False,18874,shoulders
1761,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,18893,restorative,False,18874,restorative
1762,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,18903,boy,False,18898,boy
1763,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,pantry,,18914,find,False,18898,found
1764,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,18920,convict,False,18898,convict
1765,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,18922,confession,False,18898,confession
1766,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,joe,pantry,,18927,visitor,False,18898,visitors
1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,joe,pantry,,18928,suggest,False,18898,suggesting
1768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18946,carefully,False,18940,carefully
1769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18947,survey,False,18940,surveying
1770,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18949,premise,False,18940,premises
1771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,18961,forge,False,18940,forge
1772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,18992,strip,False,18940,strips
1773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,it,,,19014,agree,False,19012,agreed
1774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,wopsle,fire,wopsle,19027,cry,False,19021,cried
1775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,19036,feeble,False,19021,feeble
1776,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19037,malice,False,19021,malice
1777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19040,tired,False,19021,tired
1778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,19049,theory,False,19021,theory
1779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19078,fire,False,19021,fire
1780,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,19090,inspire,False,19021,inspire
1781,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,19091,confidence,False,19021,confidence
1782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,19117,assist,False,19094,assisted
1783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19171,long,False,19149,long
1784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19174,subject,False,19149,subject
1785,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,19176,die,False,19149,died
1786,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,19185,save,False,19149,saving
1787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tombstones,,19195,time,False,19193,time
1788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,tombstones,,19202,read,False,19193,reading
1789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,tombstones,tombstones,19211,learning,False,19193,learning
1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,19247,father,False,19220,father
1791,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,father,,,19249,exaltation,False,19220,exaltation
1792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,19261,deceased,False,19220,deceased
1793,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,19275,doubt,False,19220,doubt
1794,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,19281,bad,False,19220,worst
1795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19293,notion,False,19290,notions
1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,19296,theological,False,19290,theological
1797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19301,Catechism,False,19290,catechism
1798,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19302,bind,False,19290,bound
1799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,19307,accurate,False,19290,accurate
1800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19373,mill,False,19290,mill
1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,joe,,19386,apprentice,False,19376,apprenticed
1802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,19396,dignity,False,19376,dignity
1803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19414,render,False,19376,render
1804,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,forge,,19427,boy,False,19419,boy
1805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19430,forge,False,19419,forge
1806,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,19435,neighbor,False,19419,neighbor
1807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19436,happen,False,19419,happened
1808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19440,extra,False,19419,extra
1809,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19441,boy,False,19419,boy
1810,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,19443,frighten,False,19419,frighten
1811,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19447,pick,False,19419,pick
1812,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19449,stone,False,19419,stones
1813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19455,job,False,19419,job
1814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19471,superior,False,19464,superior
1815,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,19480,money,False,19464,money
1816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19510,impression,False,19507,impression
1817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19516,contribute,False,19507,contributed
1818,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,19530,hope,False,19507,hope
1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,19533,personal,False,19507,personal
1820,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19534,participation,False,19507,participation
1821,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,19537,treasure,False,19507,treasure
1822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,19545,aunt,False,19540,aunt
1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,19549,school,False,19540,school
1824,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19562,ridiculous,False,19540,ridiculous
1825,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,19566,limited,False,19540,limited
1826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19569,unlimited,False,19540,unlimited
1827,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19570,infirmity,False,19540,infirmity
1828,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,19587,youth,False,19540,youth
1829,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,19589,pay,False,19540,paid
1830,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,19597,improve,False,19540,improving
1831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aunt,,,19598,opportunity,False,19540,opportunity
1832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19608,small,False,19605,small
1833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19627,read,False,19605,reading
1834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19632,dignified,False,19605,dignified
1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,19634,terrific,False,19605,terrific
1836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19655,scholar,False,19644,scholars
1837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,19681,oration,False,19659,oration
1838,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,19704,Revenge,False,19688,revenge
1839,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19709,stain,False,19688,stained
1840,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19718,denounce,False,19688,denouncing
1841,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,19719,trumpet,False,19688,trumpet
1842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,society,,19741,fall,False,19725,fell
1843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,19763,gentleman,False,19725,gentlemen
1844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wopsle,,,19771,aunt,False,19766,aunt
