,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,R_possessive,i,lemma,neg,t,text
2954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,our,,,20709,growth,False,20703,growth
2955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,20712,dear,False,20703,dear
2956,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,our,,,20713,child,False,20703,children
2957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,our,,20720,leave,False,20703,left
2958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,20724,blue,False,20723,blue
2959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,20730,clothe,False,20723,clad
2960,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20731,mountain,False,20723,mountains
2961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,20739,placid,False,20736,placid
2962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,our,,,20747,regulate,False,20736,regulated
2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,20752,law,False,20736,laws
2964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,20756,occupation,False,20754,occupations
2965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20760,time,False,20754,time
2966,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,20762,amuse,False,20754,amuse
2967,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,20768,reward,False,20754,rewarded
2968,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,20776,happy,False,20754,happy
2969,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,20778,kind,False,20754,kind
2970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,our,our,,20785,leave,False,20783,left
2971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20790,change,False,20783,change
2972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,our,,,20797,household,False,20783,household
2973,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,20826,word,False,20810,words
2974,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,her,,,20831,mother,False,20828,mother
2975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,justine,,,20835,widow,False,20828,widow
2976,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,justine,,,20838,child,False,20828,children
2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,her,,,20856,father,False,20847,father
2978,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,her,,,20866,mother,False,20847,mother
2979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mother,mother,,20869,endure,True,20847,endure
2980,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,20876,death,False,20847,death
2981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,mother,,20880,treat,False,20847,treated
2982,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,20883,ill,False,20847,ill
2983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,20886,aunt,False,20885,aunt
2984,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,justine,house,,20897,prevail,False,20885,prevailed
2985,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,justine,,,20900,mother,False,20885,mother
2986,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,20920,happy,False,20910,happier
2987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,20921,manner,False,20910,manners
2988,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,it,,20925,prevail,False,20910,prevail
2989,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,it,,20931,surround,False,20910,surround
2990,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,it,,,20938,distinction,False,20934,distinction
2991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,20949,low,False,20934,lower
2992,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,20958,despise,False,20934,despised
2993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,orders,,,20961,manner,False,20934,manners
2994,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,20966,moral,False,20934,moral
2995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,geneva,,20969,servant,False,20968,servant
2996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,20980,servant,False,20968,servant
2997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,justine,family,,20989,receive,False,20986,received
2998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,justine,country,,20994,learn,False,20986,learned
2999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,20999,servant,False,20986,servant
3000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21007,fortunate,False,20986,fortunate
3001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,country,,21012,include,True,20986,include
3002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,21016,ignorance,False,20986,ignorance
3003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,21023,dignity,False,20986,dignity
3004,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21057,ill,False,21030,ill
3005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21072,reason,False,21030,reason
3006,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,21078,beauty,False,21030,beauty
3007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,21085,frank,False,21082,frank
3008,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21089,happy,False,21082,happy
3009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,21092,aunt,False,21091,aunt
3010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,justine,justine,justine,21096,attachment,False,21091,attachment
3011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21110,superior,False,21091,superior
3012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,21118,intend,False,21091,intended
3013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21121,benefit,False,21120,benefit
3014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,21123,fully,False,21120,fully
3015,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21124,repay,False,21120,repaid
3016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21130,grateful,False,21120,grateful
3017,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,21132,creature,False,21120,creature
3018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21145,profession,False,21137,professions
3019,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,justine,,,21165,adore,False,21137,adored
3020,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21178,respect,False,21169,respects
3021,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21179,inconsiderate,False,21169,inconsiderate
3022,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,justine,aunt,,21183,pay,False,21169,paid
3023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21186,attention,False,21169,attention
3024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,21192,aunt,False,21169,aunt
3025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,justine,justine,,21195,think,False,21194,thought
3026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,justine,,,21198,model,False,21194,model
3027,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21201,excellence,False,21194,excellence
3028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21210,manner,False,21194,manners
3029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21227,dear,False,21225,dearest
3030,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,21228,aunt,False,21225,aunt
3031,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,,,21229,die,False,21225,died
3032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aunt,aunt,,21236,occupy,False,21225,occupied
3033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21240,grief,False,21225,grief
3034,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,,,21252,illness,False,21225,illness
3035,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,21256,anxious,False,21225,anxious
3036,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21257,affection,False,21225,affection
3037,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21262,ill,False,21259,ill
3038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,poor justine,,21268,reserve,False,21259,reserved
3039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,poor justine,,,21279,brother,False,21274,brothers
3040,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,brothers,,,21282,die,False,21274,died
3041,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,poor justine,,,21286,mother,False,21274,mother
3042,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21293,neglect,False,21274,neglected
3043,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,poor justine,,,21294,daughter,False,21274,daughter
3044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,poor justine,,,21297,leave,False,21274,left
3045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,poor justine,,21301,conscience,False,21300,conscience
3046,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,poor justine,,,21314,death,False,21300,deaths
3047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,21320,judgment,False,21300,judgment
3048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,poor justine,,,21339,confirm,False,21328,confirmed
3049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21352,departure,False,21347,departure
3050,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,poor justine,,,21361,mother,False,21347,mother
3051,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,poor justine,house,,21367,weep,False,21366,wept
3052,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,poor justine,house,,21370,quit,False,21366,quitted
3053,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,aunt,,21380,death,False,21366,death
3054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,21383,aunt,False,21366,aunt
3055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21385,grief,False,21366,grief
3056,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,21391,win,False,21366,winning
3057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,poor justine,,,21395,manner,False,21366,manners
3058,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,21401,remarkable,False,21366,remarkable
3059,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,poor justine,,,21411,mother,False,21405,mother
3060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,poor justine,brothers,,21434,beg,False,21432,begged
3061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,poor justine,,,21437,forgive,False,21432,forgive
3062,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,poor justine,brothers,,21444,accuse,False,21432,accused
3063,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,poor justine,brothers,,21450,death,False,21432,deaths
3064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,poor justine,,,21453,brother,False,21432,brothers
3065,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,21458,fret,False,21457,fretting
3066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,poor justine,,,21465,decline,False,21457,decline
3067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,poor justine,,,21470,increase,False,21457,increased
3068,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,poor justine,,,21472,irritability,False,21457,irritability
3069,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21479,peace,False,21457,peace
3070,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,justine,,,21484,die,False,21483,died
3071,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,21490,cold,False,21483,cold
3072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,justine,,21509,assure,False,21501,assure
3073,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,justine,,21512,love,False,21501,love
3074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21519,clever,False,21516,clever
3075,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21525,pretty,False,21516,pretty
3076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21542,dear,False,21516,dear
3077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,21543,aunt,False,21516,aunt
3078,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,william,,21553,word,False,21546,words
3079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21558,dear,False,21546,dear
3080,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21563,darling,False,21546,darling
3081,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,21582,sweet,False,21566,sweet
3082,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,21583,laugh,False,21566,laughing
3083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,21584,blue,False,21566,blue
3084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,21587,dark,False,21566,dark
3085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21591,curl,False,21566,curling
3086,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,william,,,21596,smile,False,21594,smiles
3087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21608,rosy,False,21594,rosy
3088,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21629,pretty,False,21612,pretty
3089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21639,dear,False,21637,dear
3090,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,21640,Victor,False,21637,victor
3091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,victor,,21643,dare,False,21637,dare
3092,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,geneva,,21653,gossip,False,21637,gossip
3093,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,21656,good,False,21637,good
3094,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21662,pretty,False,21661,pretty
3095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mansfield,,,21667,receive,False,21661,received
3096,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,21669,congratulatory,False,21661,congratulatory
3097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mansfield,,,21670,visit,False,21661,visits
3098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,21673,approach,False,21661,approaching
3099,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,mansfield,,,21674,marriage,False,21661,marriage
3100,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,21677,young,False,21661,young
3101,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,21685,ugly,False,21684,ugly
3102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,21695,banker,False,21684,banker
3103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,geneva,,21706,suffer,False,21699,suffered
3104,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21708,misfortune,False,21699,misfortunes
3105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,geneva,,21711,departure,False,21699,departure
3106,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,he,,,21723,spirit,False,21717,spirits
3107,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,21734,marry,False,21717,marrying
3108,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21738,pretty,False,21717,pretty
3109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,21746,widow,False,21743,widow
3110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,21750,old,False,21743,older
3111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,21759,admire,False,21743,admired
3112,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,21775,spirit,False,21768,spirits
3113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21777,dear,False,21768,dear
3114,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21782,anxiety,False,21768,anxiety
3115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21792,dear,False,21790,dearest
3116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,21797,word,False,21796,word
3117,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21801,blessing,False,21796,blessing
3118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,henry,,,21811,kindness,False,21805,kindness
3119,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,henry,,,21814,affection,False,21805,affection
3120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,henry,,,21819,letter,False,21805,letters
3121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21824,grateful,False,21805,grateful
3122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21858,dear,False,21857,dear
3123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21860,dear,False,21857,dear
3124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,geneva,geneva,,21865,exclaim,False,21864,exclaimed
3125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cousin,,,21872,letter,False,21864,letter
3126,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,geneva,,,21885,anxiety,False,21864,anxiety
3127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21898,fatigue,False,21891,fatigued
3128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,21918,leave,False,21911,leave
3129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21930,recovery,False,21923,recovery
3130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,university,,21938,professor,False,21923,professors
3131,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21941,university,False,21923,university
3132,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,21950,kind,False,21943,kind
3133,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21955,ill,False,21943,ill
3134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,21956,befit,False,21943,befitting
3135,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21958,wound,False,21943,wounds
3136,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,21980,misfortune,False,21965,misfortunes
3137,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,21986,violent,False,21965,violent
3138,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,21987,antipathy,False,21965,antipathy
3139,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,22015,agony,False,21996,agony
3140,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,22018,nervous,False,21996,nervous
3141,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,22019,symptom,False,21996,symptoms
3142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,view,,22027,remove,False,22021,removed
3143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,henry,,,22038,change,False,22035,changed
3144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,henry,,,22044,perceive,False,22035,perceived
3145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,22048,acquire,False,22035,acquired
3146,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,22050,dislike,False,22035,dislike
3147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,professors,,22073,visit,False,22061,visited
3148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,22075,professor,False,22061,professors
3149,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,m. waldman,,,22078,inflict,False,22077,inflicted
3150,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,22079,torture,False,22077,torture
3151,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,m. waldman,,,22082,praise,False,22077,praised
3152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,22085,kindness,False,22077,kindness
3153,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,22091,progress,False,22077,progress
3154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,m. waldman,subject,,22101,perceive,False,22099,perceived
3155,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,subject,,22104,dislike,False,22099,disliked
3156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,22106,subject,False,22099,subject
3157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,22110,guess,True,22099,guessing
3158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,22112,real,False,22099,real
3159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,22118,feeling,False,22099,feelings
3160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,22120,modesty,False,22099,modesty
3161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,subject,,22123,change,False,22099,changed
3162,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,22125,subject,False,22099,subject
3163,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,22128,improvement,False,22099,improvement
3164,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,m. waldman,,,22161,torment,False,22154,tormented
3165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,22171,carefully,False,22164,carefully
3166,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,22195,cruel,False,22164,cruel
3167,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,22196,death,False,22164,death
3168,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,m. waldman,,,22202,word,False,22198,words
3169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,22205,dare,False,22198,dared
3170,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,22209,pain,False,22198,pain
3171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,22218,feeling,False,22213,feelings
3172,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,his,subject,,22229,decline,False,22213,declined
3173,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,22231,subject,False,22213,subject
3174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,22236,excuse,False,22213,excuse
3175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,his,,,22240,ignorance,False,22213,ignorance
3176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,22248,general,False,22213,general
