,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,i,lemma,neg,t,text
2614,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,23897,bloom,False,23831,bloom
2615,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,23897,bloom,False,23831,bloom
2616,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,23897,bloom,False,23831,bloom
2617,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,my,,23897,bloom,False,23831,bloom
2618,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,my,,23906,arrival,False,23900,arrival
2619,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,my,,23909,entertain,False,23900,entertained
2620,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,my,,23909,entertain,False,23900,entertained
2621,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,my,,23911,speculation,False,23900,speculation
2622,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,my,,23911,speculation,False,23900,speculation
2623,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,my,,23911,speculation,False,23900,speculation
2624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Mr. Pumblechook,corduroys,23971,wear,False,23970,wore
2625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Mr. Pumblechook,corduroys,23971,wear,False,23970,wore
2626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Mr. Pumblechook,corduroys,23971,wear,False,23970,wore
2627,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Mr. Pumblechook,corduroys,23971,wear,False,23970,wore
2628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,23986,general,False,23970,general
2629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,23986,general,False,23970,general
2630,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Mr. Pumblechook,,24156,attention,False,24107,attention
2631,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,shopman,,24177,mug,False,24159,mug
2632,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,shopman,,24177,mug,False,24159,mug
2633,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,shopman,,24177,mug,False,24159,mug
2634,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,shopman,,24177,mug,False,24159,mug
2635,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,shopman,,24177,mug,False,24159,mug
2636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,shopman,,24181,hunch,False,24159,hunch
2637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shopman,,24194,premise,False,24159,premises
2638,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,him,24277,good,False,24272,Good morning
2639,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,him,24277,good,False,24272,Good morning
2640,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,him,24277,good,False,24272,Good morning
2641,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,him,24277,good,False,24272,Good morning
2642,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,him,24277,good,False,24272,Good morning
2643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I,,24314,stomach,False,24292,stomach
2644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I,,24326,morsel,False,24316,morsel
2645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,24407,ease,False,24373,ease
2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,I,,24408,guess,False,24373,guessing
2647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,24412,eat,False,24373,eating
2648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I,,24415,hot,False,24373,hot
2649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,24437,reason,False,24435,reasons
2650,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,we,Miss Havisham's,24448,start,False,24435,started
2651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,24460,ease,False,24435,ease
2652,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,we,gate,24559,wait,False,24557,waited
2653,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,we,gate,24559,wait,False,24557,waited
2654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,we,,24562,gate,False,24557,gate
2655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I,,24579,pretend,False,24576,pretended
2656,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,voice,,24630,demand,False,24621,demanded
2657,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,voice,,24630,demand,False,24621,demanded
2658,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lady,,24669,court,False,24646,court-
2659,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lady,,24669,court,False,24646,court-
2660,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lady,,24669,court,False,24646,court-
2661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mr. Pumblechook,,24724,come,False,24722,coming
2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mr. Pumblechook,,24734,gate,False,24722,gate
2663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Pumblechook,,24808,ruffle,False,24787,ruffled
2664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,24809,dignity,False,24787,dignity
2665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,24809,dignity,False,24787,dignity
2666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Pumblechook,,24829,depart,False,24815,departed
2667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Pumblechook,,24829,depart,False,24815,departed
2668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Pumblechook,,24829,depart,False,24815,departed
2669,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,24832,word,False,24815,words
2670,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,24832,word,False,24815,words
2671,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,24832,word,False,24815,words
2672,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,24832,word,False,24815,words
2673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mr. Pumblechook,,24870,gate,False,24855,gate
2674,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Mr. Pumblechook,,24884,young,False,24883,young
2675,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Mr. Pumblechook,,24884,young,False,24883,young
2676,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Mr. Pumblechook,,24884,young,False,24883,young
2677,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Mr. Pumblechook,,24884,young,False,24883,young
2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,brewery buildings,it,24918,communication,False,24911,communication
2679,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,wind,,24970,shrill,False,24953,shrill noise
2680,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,wind,,24970,shrill,False,24953,shrill noise
2681,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,wind,,24970,shrill,False,24953,shrill noise
2682,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,wind,,24970,shrill,False,24953,shrill noise
2683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,it,,25117,fall,False,25085,falls
2684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,it,,25117,fall,False,25085,falls
2685,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,25293,carelessness,False,25280,carelessness
2686,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,25293,carelessness,False,25280,carelessness
2687,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,25293,carelessness,False,25280,carelessness
2688,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,she,,25323,beautiful,False,25308,beautiful
2689,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,she,,25323,beautiful,False,25308,beautiful
2690,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,she,,25327,possess,False,25308,possessed
2691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,she,,25327,possess,False,25308,possessed
2692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,she,,25327,possess,False,25308,possessed
2693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,she,,25327,possess,False,25308,possessed
2694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,she,,25327,possess,False,25308,possessed
2695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,she,,25327,possess,False,25308,possessed
2696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,she,,25327,possess,False,25308,possessed
2697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,she,,25327,possess,False,25308,possessed
2698,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,she,,25391,leave,False,25352,left
2699,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,she,,25391,leave,False,25352,left
2700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,she,,25391,leave,False,25352,left
2701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,myself,25541,find,False,25535,found
2702,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,myself,25541,find,False,25535,found
2703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,myself,25541,find,False,25535,found
2704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,her,,25711,long,False,25707,long
2705,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,her,,25712,white,False,25707,white
2706,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,her,,25712,white,False,25707,white
2707,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,her,,25712,white,False,25707,white
2708,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,her,,25712,white,False,25707,white
2709,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,her,hair,25714,dependent,False,25707,dependent
2710,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,her,hair,25714,dependent,False,25707,dependent
2711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,her,hair,25714,dependent,False,25707,dependent
2712,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,her,,25722,bridal,False,25707,bridal
2713,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,her,,25722,bridal,False,25707,bridal
2714,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,her,,25722,bridal,False,25707,bridal
2715,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,her,,25722,bridal,False,25707,bridal
2716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,her,,25764,wear,False,25756,wore
2717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,her,,25764,wear,False,25756,wore
2718,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,her,,25809,watch,False,25776,watch
2719,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,her,,25809,watch,False,25776,watch
2720,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,veil,,25822,lie,False,25776,lay
2721,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,veil,,25822,lie,False,25776,lay
2722,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,veil,,25822,lie,False,25776,lay
2723,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,veil,,25822,lie,False,25776,lay
2724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,25936,brightness,False,25913,brightness
2725,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,I,,25937,leave,False,25913,left
2726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,I,,25937,leave,False,25913,left
2727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,I,,25937,leave,False,25913,left
2728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,eyes,25940,brightness,False,25913,brightness
2729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,26062,cry,False,26059,cried
2730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,26062,cry,False,26059,cried
2731,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,I,eyes,26130,avoid,False,26122,avoiding
2732,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,I,eyes,26130,avoid,False,26122,avoiding
2733,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,I,,26140,surround,False,26122,surrounding
2734,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,I,,26140,surround,False,26122,surrounding
2735,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,I,,26140,surround,False,26122,surrounding
2736,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,her,,26149,watch,False,26122,watch
2737,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,her,,26149,watch,False,26122,watch
2738,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,26203,regret,False,26182,regret
2739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,26203,regret,False,26182,regret
2740,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,I,,26266,young,False,26259,young
2741,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,I,,26266,young,False,26259,young
2742,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,I,,26266,young,False,26259,young
2743,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,I,,26266,young,False,26259,young
2744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,she,,26293,word,False,26290,word
2745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,she,,26293,word,False,26290,word
2746,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,she,,26296,eager,False,26290,eager
2747,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,she,,26296,eager,False,26290,eager
2748,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,she,,26296,eager,False,26290,eager
2749,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,she,,26296,eager,False,26290,eager
2750,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,she,,26296,eager,False,26290,eager
2751,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,26307,weird,False,26290,weird
2752,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,26307,weird,False,26290,weird
2753,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,she,,26308,smile,False,26290,smile
2754,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,she,,26308,smile,False,26290,smile
2755,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,she,,26308,smile,False,26290,smile
2756,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,she,,26308,smile,False,26290,smile
2757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,she,,26353,diversion,False,26351,diversion
2758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,she,,26353,diversion,False,26351,diversion
2759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,she,,26378,reader,False,26368,reader
2760,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26387,unfortunate,False,26368,unfortunate
2761,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26387,unfortunate,False,26368,unfortunate
2762,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,26388,boy,False,26368,boy
2763,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,26388,boy,False,26368,boy
2764,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26410,sick,False,26406,sick
2765,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26410,sick,False,26406,sick
2766,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26410,sick,False,26406,sick
2767,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,she,,26411,fancy,False,26406,fancies
2768,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,she,,26411,fancy,False,26406,fancies
2769,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,she,,26411,fancy,False,26406,fancies
2770,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26422,sick,False,26406,sick
2771,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26422,sick,False,26406,sick
2772,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26422,sick,False,26406,sick
2773,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,she,,26423,fancy,False,26406,fancy
2774,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,she,,26423,fancy,False,26406,fancy
2775,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,she,,26423,fancy,False,26406,fancy
2776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,26478,desperate,False,26458,desperate
2777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,she,,26522,dogged,False,26495,dogged
2778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,ma'am,me,26575,complain,False,26573,complain
2779,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,ma'am,me,26575,complain,False,26573,complain
2780,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,ma'am,me,26575,complain,False,26573,complain
2781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26612,melancholy,False,26573,melancholy
2782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26612,melancholy,False,26573,melancholy
2783,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,26618,fear,False,26615,fearing
2784,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,26618,fear,False,26615,fearing
2785,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,26618,fear,False,26615,fearing
2786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,26643,speak,False,26641,spoke
2787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,she,,26659,wear,False,26641,wore
2788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,she,,26659,wear,False,26641,wore
2789,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,him,26685,mutter,False,26678,muttered
2790,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,him,26685,mutter,False,26678,muttered
2791,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,him,26685,mutter,False,26678,muttered
2792,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,him,26685,mutter,False,26678,muttered
2793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,she,me,26699,familiar,False,26678,familiar
2794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,she,me,26699,familiar,False,26678,familiar
2795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26704,melancholy,False,26678,melancholy
2796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,,26704,melancholy,False,26678,melancholy
2797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,she,,26726,think,False,26714,thought
2798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,she,herself,26730,talk,False,26714,talking
2799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,she,,26825,dark,False,26813,dark
2800,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,26829,star,False,26813,star
2801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,26829,star,False,26813,star
2802,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,26829,star,False,26813,star
2803,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,26829,star,False,26813,star
2804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,she,,26853,fair,False,26832,fair
2805,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,she,,26854,young,False,26832,young
2806,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,she,,26854,young,False,26832,young
2807,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,she,,26854,young,False,26832,young
2808,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,she,,26854,young,False,26832,young
2809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,my,,26870,dear,False,26864,dear
2810,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Your,,26887,boy,False,26879,boy
2811,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Your,,26887,boy,False,26879,boy
2812,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,boy,,26903,boy,False,26896,boy
2813,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,boy,,26903,boy,False,26896,boy
2814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,my,,26908,think,False,26907,thought
2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,You,,26921,break,False,26919,break
2816,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,my,,26952,neighbor,False,26948,neighbor
2817,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,my,,26952,neighbor,False,26948,neighbor
2818,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,my,,26952,neighbor,False,26948,neighbor
2819,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,Estella,,27022,deal,False,27020,dealt
2820,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,Estella,,27022,deal,False,27020,dealt
2821,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,Estella,,27022,deal,False,27020,dealt
2822,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,Estella,,27022,deal,False,27020,dealt
2823,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,Estella,,27022,deal,False,27020,dealt
2824,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,27149,bridal,False,27143,bridal
2825,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,27149,bridal,False,27143,bridal
2826,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,27149,bridal,False,27143,bridal
2827,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,,27149,bridal,False,27143,bridal
2828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,27163,discovery,False,27157,discoveries
2829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I,,27192,think,False,27157,thought
2830,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,her,27212,strike,False,27157,struck
2831,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,her,27212,strike,False,27157,struck
2832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,,27215,dust,False,27157,dust
2833,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,He,,27220,call,False,27219,calls
2834,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,He,,27220,call,False,27219,calls
2835,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,He,,27220,call,False,27219,calls
