,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,i,lemma,neg,t,text
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,5625,general,False,5602,general
247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,5630,quiet,False,5602,quiet
248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5667,badger,False,5646,badger
249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,5748,dark,False,5726,dark
250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,5798,begin,False,5796,begun
251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,5826,think,False,5812,thought
252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,5814,time,False,5812,time
253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5858,terror,False,5854,terror
254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5857,mortal,False,5854,mortal
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,i,,5861,young,False,5854,young
256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5874,terror,False,5854,terror
257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5873,mortal,False,5854,mortal
258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5886,terror,False,5854,terror
259,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5885,mortal,False,5854,mortal
260,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,i,5886,terror,False,5854,terror
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,5902,hope,False,5854,hope
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,5904,deliverance,False,5854,deliverance
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,5909,powerful,False,5854,powerful
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,5935,secrecy,False,5854,secrecy
265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5938,terror,False,5854,terror
266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,6030,rob,False,6004,rob
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,6025,dawn,False,6004,dawn
268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,6074,noise,False,6055,noise
269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,6078,pirate,False,6055,pirate
270,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,6169,think,False,6135,thought
271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,6184,time,False,6181,time
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,6186,verification,False,6181,verification
273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,6189,time,False,6181,time
274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,6202,time,False,6181,time
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,6333,find,False,6292,found
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,6345,hope,False,6292,hope
277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i,,6350,intend,True,6292,intended
278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,6362,time,False,6292,time
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,6403,find,False,6395,found
280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,6499,hang,False,6475,hanging
281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,damp,6499,hang,False,6475,hanging
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,people,,5694,murder,False,5686,murder
283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,people,,5699,rob,False,5686,rob
284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,people,,5702,forge,False,5686,forge
285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,people,,5709,bad,False,5686,bad
286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,terror,,5852,terror,False,5841,terror
287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,damp,,6446,lie,False,6441,lying
288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,damp,,6481,lie,False,6475,lying
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,6578,conscience,False,6561,conscience
290,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,6581,phantom,False,6561,phantom
291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,me,6581,phantom,False,6561,phantom
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,6709,conscience,False,6693,conscience
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,6834,iron,False,6800,iron
294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,me,,7032,breakfast,False,7018,breakfast
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,7150,oath,False,7129,oath
296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,7156,hit,False,7129,hit
297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,7178,stumble,False,7129,stumble
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,me,,7204,young,False,7201,young
299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,7303,die,False,7292,die
300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,7306,cold,False,7292,cold
301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,8611,gray,False,8598,gray
302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,6855,battery,False,6849,battery
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,6913,find,False,6903,found
304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,6907,confusion,False,6903,confusion
305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,mist,6907,confusion,False,6903,confusion
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,me,6913,find,False,6903,found
307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,me,,7019,think,False,7018,thought
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,me,,7036,unexpected,False,7018,unexpected
309,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,7045,touch,False,7018,touched
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,7049,shoulder,False,7018,shoulder
311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,7196,lose,False,7129,lost
312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,me,,7209,think,False,7208,thought
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,7211,feel,False,7208,feeling
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,7220,dare,False,7219,dare
315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,7227,pain,False,7219,pain
316,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,7248,battery,False,7243,battery
317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,me,,7294,expect,False,7292,expected
318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cattle,,6673,stare,False,6664,staring
319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sir,,7744,time,False,7731,time
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,he,,6783,vanish,False,6765,vanished
321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,he,,6780,nose,False,6765,nose
322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,7032,breakfast,False,7018,breakfast
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,7150,oath,False,7129,oath
324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,7156,hit,False,7129,hit
325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,7178,stumble,False,7129,stumble
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,man,,7204,young,False,7201,young
327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,man,,7303,die,False,7292,die
328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,7306,cold,False,7292,cold
329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,man,,8611,gray,False,8598,gray
330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,boy,,7449,liquor,False,7404,liquor
331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,boy,,7547,eat,False,7544,eat
332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,boy,,7549,breakfast,False,7544,breakfast
333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,you,,7505,boy,False,7498,boy
334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,you,,7528,lie,False,7525,lying
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,they,,7554,death,False,7551,death
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,they,boy,7554,death,False,7551,death
337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,you,,7736,fierce,False,7731,fierce
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,you,,7737,young,False,7731,young
339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,his,,7806,desolation,False,7804,desolation
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,his,,7830,enjoy,False,7804,enjoy
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,his,it,7830,enjoy,False,7804,enjoy
342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,his,,7858,boy,False,7854,boy
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,man,,7903,sudden,False,7898,sudden
344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,7919,mouthful,False,7911,mouthful
345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,7941,think,False,7911,thought
346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,man,,7991,jaw,False,7958,jaws
347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,7994,visitor,False,7958,visitor
348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,8040,politeness,False,8009,politeness
349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,8107,speak,False,8105,spoke
350,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,8151,think,False,8149,thought
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,8213,find,False,8198,found
352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,8219,think,False,8198,thought
353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,8271,tremble,False,8254,trembling
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,him,,8131,laugh,False,8122,laugh
355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,him,,8130,gruff,False,8122,gruff
356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,friend,,8107,speak,False,8105,spoke
357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,friend,,8151,think,False,8149,thought
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,friend,,8213,find,False,8198,found
359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,friend,,8219,think,False,8198,thought
360,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,friend,,8271,tremble,False,8254,trembling
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,man,,8102,young,False,8100,young
362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,8173,scrutiny,False,8162,scrutiny
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,man,,8177,surprise,False,8162,surprise
364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,8380,stomach,False,8364,stomach
365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,man,,8382,perishing,False,8364,perishing
366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,8384,cold,False,8364,cold
367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i,,8624,pull,False,8622,pull
368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i,man,8624,pull,False,8622,pull
369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,8636,sore,False,8631,sore
370,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,8780,think,False,8765,thought
371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,8850,expect,False,8846,expected
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,9587,general,False,9575,general
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,10460,present,False,10453,present
374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,10570,come,False,10524,coming
375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,10875,mournful,False,10865,mournful
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,10816,fix,False,10812,fixed
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,me,10816,fix,False,10812,fixed
378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,11730,fearful,False,11716,fearful
379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i,,12629,rise,False,12619,rising
380,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i,,13796,liberal,False,13778,liberal
381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i,,13803,beer,False,13798,beer
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,8963,conscience,False,8953,conscience
383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,9003,think,False,8997,thought
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,8999,doubt,True,8997,doubt
385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,9065,hear,True,9046,hearing
386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,'em,,8481,tramp,False,8463,tramp
387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,8688,madman,False,8672,madman
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,8723,feeling,False,8672,feeling
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,mist,8723,feeling,False,8672,feeling
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,file,8723,feeling,False,8672,feeling
391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mist,,8748,hurry,False,8730,hurry
392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,8747,fierce,False,8730,fierce
393,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,8808,work,False,8791,working
394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,fetter,8808,work,False,8791,working
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,9952,find,False,9944,found
396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,9513,scarecrow,False,9488,scarecrow
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,9515,good,False,9488,good
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,9547,present,False,9545,present
399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,9548,festive,False,9545,festive
400,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,9566,misery,False,9545,misery
401,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,9570,full,False,9545,full
402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,9714,spectacle,False,9700,spectacle
403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,9716,compassionate,False,9700,compassionate
404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,mist,,10444,change,False,10413,change
405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,10945,influence,False,10941,influence
406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mist,,10988,time,False,10963,time
407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,11077,subject,False,11061,subject
408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,11085,choose,False,11061,chosen
409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,11084,ill,False,11061,ill
410,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,11730,fearful,False,11716,fearful
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,11750,commit,False,11716,committed
412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,11791,grave,False,11782,grave
413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,11797,refuse,False,11782,refused
414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,11913,indignation,False,11861,indignation
415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,11993,lose,False,11976,lost
416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,man,11993,lose,False,11976,lost
417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,12015,fate,False,11995,fate
418,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,12034,brandy,False,12018,brandy
419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,12065,misery,False,12042,misery
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,12544,companion,False,12522,companion
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,12122,smile,False,12094,smile
422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,13796,liberal,False,13778,liberal
423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,14351,job,False,14346,job
424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,14371,courage,False,14362,courage
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,14520,doubt,False,14499,doubt
426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mist,,14817,time,False,14787,time
427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,14821,dread,False,14787,dread
428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,14864,fierce,False,14846,fierce
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,mist,,14865,young,False,14846,young
430,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,14869,join,False,14846,joined
431,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,hunt,14869,join,False,14846,joined
432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mist,,14976,begin,False,14969,begun
433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,mist,,15050,thump,False,15047,thumping
434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,15571,runaway,False,15567,runaway
435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mist,,15104,time,False,15081,time
436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mist,,15120,start,False,15116,start
437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,15119,dreadful,False,15116,dreadful
438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mist,,15124,think,False,15116,thought
439,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,mist,,14939,nose,False,14906,nose
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,15058,shoulder,False,15047,shoulder
441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,15339,agree,False,15325,agreed
442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,15437,word,False,15422,words
443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,15439,speak,False,15422,spoke
444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,17561,stare,False,17552,staring
445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,man,17561,stare,False,17552,staring
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,18134,confidence,False,18128,confidence
447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,18181,fair,False,18159,fair
448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,18392,journey,False,18386,journey
449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,18391,tiresome,False,18386,tiresome
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,18412,church,False,18386,church
451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,18425,expedition,False,18386,expedition
452,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,19807,receive,False,19789,received
453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,communication,19807,receive,False,19789,received
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,19811,miracle,False,19789,miracle
455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,19831,blue,False,19825,blue
456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,19926,great,False,19917,greater
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20188,good,False,20179,good
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20193,good,False,20179,good
459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,20281,subject,False,20279,subject
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20323,school,False,20315,school
461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,20356,occupation,False,20338,occupation
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20355,usual,False,20338,usual
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20379,father,False,20378,father
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20402,mother,False,20378,mother
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20470,mother,False,20459,mother
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,man,20470,mother,False,20459,mother
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20526,school,False,20459,school
468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,21014,broke,False,21006,broke
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,21028,share,False,21016,share
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,21030,peace,False,21016,peace
471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,20634,learning,False,20603,learning
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20659,judicial,False,20647,judicial
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20668,top,False,20647,top
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20778,present,False,20755,present
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,20800,assure,False,20798,assure
476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mist,,20806,time,False,20805,time
477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,20866,pride,False,20859,pride
478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,20868,careful,False,20859,careful
479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,21040,blue,False,21038,blue
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,21073,top,False,21038,top
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,poker,21073,top,False,21038,top
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,21144,obvious,False,21133,obvious
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,21147,doubt,False,21133,doubt
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,21176,top,False,21151,top
485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,21373,dear,False,21369,dear
486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,21382,contemptible,False,21369,contemptible
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,21437,church,False,21422,church
488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,21494,break,False,21493,broke
489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,man,21494,break,False,21493,broke
490,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,21585,learning,False,21575,learning
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,21658,doubt,False,21647,doubt
492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,21730,government,False,21728,government
