,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,i,lemma,neg,t,text
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,him,,5326,curiosity,False,5319,curiosity
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,him,,5419,word,False,5412,word
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,5625,general,False,5602,general
246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,5630,quiet,False,5602,quiet
247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5667,badger,False,5646,badger
248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,5748,dark,False,5726,dark
249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,5798,begin,False,5796,begun
250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,5826,think,False,5812,thought
251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,5814,time,False,5812,time
252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5858,terror,False,5854,terror
253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5857,mortal,False,5854,mortal
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,i,,5861,young,False,5854,young
255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5874,terror,False,5854,terror
256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5873,mortal,False,5854,mortal
257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5886,terror,False,5854,terror
258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5885,mortal,False,5854,mortal
259,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,i,5886,terror,False,5854,terror
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,5902,hope,False,5854,hope
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,5904,deliverance,False,5854,deliverance
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,5909,powerful,False,5854,powerful
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,5935,secrecy,False,5854,secrecy
264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,5938,terror,False,5854,terror
265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,6030,rob,False,6004,rob
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,6025,dawn,False,6004,dawn
267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,6074,noise,False,6055,noise
268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,6078,pirate,False,6055,pirate
269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,6169,think,False,6135,thought
270,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,6184,time,False,6181,time
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,6186,verification,False,6181,verification
272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,6189,time,False,6181,time
273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,6202,time,False,6181,time
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,6333,find,False,6292,found
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,6345,hope,False,6292,hope
276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i,,6350,intend,True,6292,intended
277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,6362,time,False,6292,time
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,6403,find,False,6395,found
279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,6499,hang,False,6475,hanging
280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,damp,6499,hang,False,6475,hanging
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,people,,5694,murder,False,5686,murder
282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,people,,5699,rob,False,5686,rob
283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,people,,5702,forge,False,5686,forge
284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,people,,5709,bad,False,5686,bad
285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,terror,,5852,terror,False,5841,terror
286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,damp,,6446,lie,False,6441,lying
287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,damp,,6481,lie,False,6475,lying
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,6578,conscience,False,6561,conscience
289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,6581,phantom,False,6561,phantom
290,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,me,6581,phantom,False,6561,phantom
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,6709,conscience,False,6693,conscience
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,6834,iron,False,6800,iron
293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,me,,7032,breakfast,False,7018,breakfast
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,7150,oath,False,7129,oath
295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,7156,hit,False,7129,hit
296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,7178,stumble,False,7129,stumble
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,me,,7204,young,False,7201,young
298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,7303,die,False,7292,die
299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,7306,cold,False,7292,cold
300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,8611,gray,False,8598,gray
301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,6855,battery,False,6849,battery
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,6913,find,False,6903,found
303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,6907,confusion,False,6903,confusion
304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,mist,6907,confusion,False,6903,confusion
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,me,6913,find,False,6903,found
306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,me,,7019,think,False,7018,thought
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,me,,7036,unexpected,False,7018,unexpected
308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,7045,touch,False,7018,touched
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,7049,shoulder,False,7018,shoulder
310,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,7196,lose,False,7129,lost
311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,me,,7209,think,False,7208,thought
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,7211,feel,False,7208,feeling
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,7220,dare,False,7219,dare
314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,7227,pain,False,7219,pain
315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,7248,battery,False,7243,battery
316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,me,,7294,expect,False,7292,expected
317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cattle,,6673,star,False,6664,staring
318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sir,,7744,time,False,7731,time
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,he,,6783,vanish,False,6765,vanished
320,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,he,,6780,nose,False,6765,nose
321,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,7032,breakfast,False,7018,breakfast
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,7150,oath,False,7129,oath
323,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,7156,hit,False,7129,hit
324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,7178,stumble,False,7129,stumble
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,man,,7204,young,False,7201,young
326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,man,,7303,die,False,7292,die
327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,7306,cold,False,7292,cold
328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,man,,8611,gray,False,8598,gray
329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,boy,,7449,liquor,False,7404,liquor
330,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,boy,,7547,eat,False,7544,eat
331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,boy,,7549,breakfast,False,7544,breakfast
332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,you,,7505,boy,False,7498,boy
333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,you,,7528,lie,False,7525,lying
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,they,,7554,death,False,7551,death
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,they,boy,7554,death,False,7551,death
336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,you,,7736,fierce,False,7731,fierce
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,you,,7737,young,False,7731,young
338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,his,,7806,desolation,False,7804,desolation
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,his,,7830,enjoy,False,7804,enjoy
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,his,it,7830,enjoy,False,7804,enjoy
341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,his,,7858,boy,False,7854,boy
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,man,,7903,sudden,False,7898,sudden
343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,7919,mouthful,False,7911,mouthful
344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,7941,think,False,7911,thought
345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,man,,7991,jaw,False,7958,jaws
346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,7994,visitor,False,7958,visitor
347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,8040,politeness,False,8009,politeness
348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,8107,speak,False,8105,spoke
349,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,8151,think,False,8149,thought
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,8213,find,False,8198,found
351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,8219,think,False,8198,thought
352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,8271,tremble,False,8254,trembling
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,him,,8131,laugh,False,8122,laugh
354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,him,,8130,gruff,False,8122,gruff
355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,friend,,8107,speak,False,8105,spoke
356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,friend,,8151,think,False,8149,thought
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,friend,,8213,find,False,8198,found
358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,friend,,8219,think,False,8198,thought
359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,friend,,8271,tremble,False,8254,trembling
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,man,,8102,young,False,8100,young
361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,8173,scrutiny,False,8162,scrutiny
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,man,,8177,surprise,False,8162,surprise
363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,8380,stomach,False,8364,stomach
364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,man,,8382,perishing,False,8364,perishing
365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,8384,cold,False,8364,cold
366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i,,8624,pull,False,8622,pull
367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i,man,8624,pull,False,8622,pull
368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,8636,sore,False,8631,sore
369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,8780,think,False,8765,thought
370,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,8850,expect,False,8846,expected
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,9587,general,False,9575,general
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,10460,present,False,10453,present
373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,10570,come,False,10524,coming
374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i,,10875,mournful,False,10865,mournful
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,10816,fix,False,10812,fixed
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,me,10816,fix,False,10812,fixed
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,8963,conscience,False,8953,conscience
378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,,9003,think,False,8997,thought
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,8999,doubt,True,8997,doubt
380,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i,,9065,hear,True,9046,hearing
381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,'em,,8481,tramp,False,8463,tramp
382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,8688,madman,False,8672,madman
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,8723,feeling,False,8672,feeling
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,mist,8723,feeling,False,8672,feeling
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,file,8723,feeling,False,8672,feeling
386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mist,,8748,hurry,False,8730,hurry
387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,8747,fierce,False,8730,fierce
388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,8808,work,False,8791,working
389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,fetter,8808,work,False,8791,working
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,9952,find,False,9944,found
391,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,9513,scarecrow,False,9488,scarecrow
392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,9515,good,False,9488,good
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mist,,9547,present,False,9545,present
394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,9548,festive,False,9545,festive
395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,9566,misery,False,9545,misery
396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,9570,full,False,9545,full
397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,9714,spectacle,False,9700,spectacle
398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,9716,compassionate,False,9700,compassionate
399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,mist,,10444,change,False,10413,change
400,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,10945,influence,False,10941,influence
401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mist,,10988,time,False,10963,time
402,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mist,,11077,subject,False,11061,subject
403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mist,,11085,choose,False,11061,chosen
404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mist,,11084,ill,False,11061,ill
405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,8520,rest,False,8503,rest
406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,man,,8526,forget,False,8503,forgotten
407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,8688,madman,False,8672,madman
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,8723,feeling,False,8672,feeling
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,mist,8723,feeling,False,8672,feeling
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,file,8723,feeling,False,8672,feeling
411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,8748,hurry,False,8730,hurry
412,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,8747,fierce,False,8730,fierce
413,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,8808,work,False,8791,working
414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,fetter,8808,work,False,8791,working
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,9952,find,False,9944,found
416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,9513,scarecrow,False,9488,scarecrow
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,9515,good,False,9488,good
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,9547,present,False,9545,present
419,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,9548,festive,False,9545,festive
420,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,man,,9566,misery,False,9545,misery
421,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,9570,full,False,9545,full
422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,9714,spectacle,False,9700,spectacle
423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,9716,compassionate,False,9700,compassionate
424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,man,,10444,change,False,10413,change
425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,10945,influence,False,10941,influence
426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,10988,time,False,10963,time
427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,11077,subject,False,11061,subject
428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,11085,choose,False,11061,chosen
429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,man,,11084,ill,False,11061,ill
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mrs. joe,,9335,white,False,9328,white
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mrs. joe,,9334,clean,False,9328,clean
432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mrs. joe,,9375,rest,False,9328,rest
433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mrs. joe,,9381,haze,False,9328,haze
434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mrs. joe,,9380,cool,False,9328,cool
435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,mrs. joe,,9403,nose,False,9328,nose
436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mrs. joe,,9402,black,False,9328,black
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mrs. joe,,9425,clean,False,9421,clean
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,mrs. joe,,9432,art,False,9421,art
439,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mrs. joe,,9431,exquisite,False,9421,exquisite
440,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mrs. joe,,9436,cleanliness,False,9421,cleanliness
441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mrs. joe,,9438,uncomfortable,False,9421,uncomfortable
442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mrs. joe,,9440,unacceptable,False,9421,unacceptable
443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mrs. joe,,9442,dirt,False,9421,dirt
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,mrs. joe,,9989,splendid,False,9944,splendid
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sister,,9587,general,False,9575,general
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sister,,10460,present,False,10453,present
447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sister,,10570,come,False,10524,coming
448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,sister,,10875,mournful,False,10865,mournful
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sister,,10816,fix,False,10812,fixed
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sister,me,10816,fix,False,10812,fixed
451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,us,,9298,march,False,9281,march
452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,us,,9297,force,False,9281,forced
453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,us,,9304,boy,False,9281,boy
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,us,,9318,apologetic,False,9281,apologetic
455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,his,,9096,nose,False,9070,nose
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,9276,promise,False,9229,promise
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,i,9276,promise,False,9229,promise
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,people,,9459,religion,False,9445,religion
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,my,,9474,church,False,9462,church
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,my,,9952,find,False,9944,found
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,joe,,9952,find,False,9944,found
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,9587,general,False,9575,general
463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,me,,9594,offender,False,9575,offender
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,me,,9593,young,False,9575,young
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,me,,9603,birthday,False,9575,birthday
466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,me,,9652,argument,False,9623,arguments
467,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,me,,9714,spectacle,False,9700,spectacle
468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,me,,9716,compassionate,False,9700,compassionate
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,9705,church,False,9700,church
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,9779,secret,False,9773,secret
471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,9778,wicked,False,9773,wicked
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,9775,weight,False,9773,weight
473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,me,,9815,time,False,9809,time
474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,me,,9839,time,False,9809,time
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,tailor,,9687,account,False,9658,account
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,tailor,,9680,kind,False,9658,kind
477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,door,,9977,time,False,9944,time
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,company,,10578,good,False,10576,good
479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,roman,,10068,fit,False,10021,fits
480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,roman,,10090,despair,True,10021,despair
481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,roman,church,10090,despair,True,10021,despair
482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,roman,,10085,competition,False,10021,competition
483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,roman,,10120,punish,False,10118,punished
484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,roman,,10130,psalm,False,10118,psalm
485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,roman,,10133,give,False,10118,giving
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,10157,friend,False,10118,friend
487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i,,10776,grace,False,10774,grace
488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i,,11029,dinner,False,11023,dinner
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i,,11034,sermon,False,11023,sermon
