,categ,entity_i,entity_pos,entity_root,entity_tag,entity_text,i,mention_pos,mention_root,mention_tag,mention_text,t0,t1
1232,person,271,PROPN,henry,NNP,Henry,19729,PRON,he,PRP,He,19729,19780
1233,person,271,PROPN,henry,NNP,Henry,19743,PRON,himself,PRP,himself,19729,19780
1234,person,271,PROPN,henry,NNP,Henry,19751,PRON,he,PRP,he,19729,19780
1235,person,271,PROPN,henry,NNP,Henry,19757,PRON,he,PRP,he,19729,19780
1236,person,271,PROPN,henry,NNP,Henry,19768,PRON,he,PRP,he,19729,19780
1237,person,271,PROPN,henry,NNP,Henry,19774,PRON,he,PRP,he,19729,19780
1238,person,271,PROPN,henry,NNP,Henry,19830,PRON,him,PRP,him,19807,19832
1239,person,271,PROPN,henry,NNP,Henry,19836,PROPN,henry,NNP,Henry,19832,19882
1240,person,271,PROPN,henry,NNP,Henry,19838,PRON,he,PRP,he,19832,19882
1241,person,271,PROPN,henry,NNP,Henry,19866,PRON,him,PRP,him,19832,19882
1242,person,271,PROPN,henry,NNP,Henry,20216,PROPN,henry,NNP,my dear Henry,20211,20220
1243,person,271,PROPN,henry,NNP,Henry,20218,PROPN,henry,NNP,Henry,20211,20220
1244,person,271,PROPN,henry,NNP,Henry,20336,PROPN,henry,NNP,Henry,20319,20347
1245,person,271,PROPN,henry,NNP,Henry,21808,PROPN,henry,NNP,Henry,21805,21826
1246,person,271,PROPN,henry,NNP,Henry,21810,DET,his,PRP$,his,21805,21826
1247,person,271,PROPN,henry,NNP,Henry,21813,DET,his,PRP$,his,21805,21826
1248,person,271,PROPN,henry,NNP,Henry,21817,DET,his,PRP$,his,21805,21826
1249,person,271,PROPN,henry,NNP,Henry,22021,PROPN,henry,NNP,Henry,22021,22035
1250,person,271,PROPN,henry,NNP,Henry,22035,PRON,he,PRP,He,22035,22061
1251,person,271,PROPN,henry,NNP,Henry,22043,PRON,he,PRP,he,22035,22061
1252,person,271,PROPN,henry,NNP,Henry,22966,PROPN,henry,NNP,Henry,22944,22993
1253,person,271,PROPN,henry,NNP,Henry,23271,PROPN,henry,NNP,Henry,23271,23301
1254,person,271,PROPN,henry,NNP,Henry,23284,PRON,he,PRP,he,23271,23301
1255,person,271,PROPN,henry,NNP,Henry,23286,PRON,himself,PRP,himself,23271,23301
1256,person,271,PROPN,henry,NNP,Henry,23292,PRON,he,PRP,he,23271,23301
1257,person,271,PROPN,henry,NNP,Henry,23298,DET,his,PRP$,his,23271,23301
1258,person,271,PROPN,henry,NNP,Henry,23304,DET,his,PRP$,his,23301,23342
1259,person,271,PROPN,henry,NNP,Henry,23313,DET,his,PRP$,his,23301,23342
1260,person,271,PROPN,henry,NNP,Henry,23333,PRON,he,PRP,he,23301,23342
1261,person,271,PROPN,henry,NNP,Henry,23345,PRON,he,PRP,he,23342,23366
1262,person,271,PROPN,henry,NNP,Henry,23359,PRON,he,PRP,he,23342,23366
1263,person,271,PROPN,henry,NNP,Henry,24311,PROPN,henry,NNP,Henry,24305,24329
1264,person,271,PROPN,henry,NNP,Henry,24314,PRON,he,PRP,he,24305,24329
1265,person,271,PROPN,henry,NNP,Henry,24342,PRON,him,PRP,him,24339,24362
1266,person,271,PROPN,henry,NNP,Henry,24372,PRON,he,PRP,he,24362,24381
1267,person,271,PROPN,henry,NNP,Henry,24394,PRON,he,PRP,he,24381,24402
1268,person,271,PROPN,henry,NNP,Henry,24422,PROPN,henry,NNP,Henry,24411,24429
1269,environment,272,NOUN,door,NN,the door,19262,NOUN,door,NN,the door,19254,19269
1270,environment,272,NOUN,door,NN,the door,19283,NOUN,door,NN,the door,19281,19314
1271,narrator,273,PRON,myself,PRP,myself,19267,PRON,myself,PRP,myself,19254,19269
1272,narrator,273,PRON,myself,PRP,myself,19279,PRON,me,PRP,me,19269,19281
1273,person,274,NOUN,children,NNS,children,19289,NOUN,children,NNS,children,19281,19314
1274,person,274,NOUN,children,NNS,children,19295,PRON,they,PRP,they,19281,19314
1275,person,274,NOUN,children,NNS,children,19304,PRON,them,PRP,them,19281,19314
1276,person,275,NOUN,hands,NNS,my hands,19366,NOUN,hands,NNS,my hands,19337,19378
1277,person,275,NOUN,hands,NNS,my hands,19445,NOUN,hands,NNS,my hands,19424,19452
1278,person,275,NOUN,hands,NNS,my hands,19556,NOUN,hands,NNS,my hands,19545,19562
1279,person,275,NOUN,hands,NNS,my hands,20303,NOUN,hands,NNS,my hands,20296,20306
1280,person,276,NOUN,servant,NN,the servant,19385,NOUN,servant,NN,the servant,19378,19399
1281,person,276,NOUN,servant,NN,the servant,19397,PRON,myself,PRP,myself,19378,19399
1282,person,277,DET,his,PRP$,his,19462,DET,his,PRP$,his,19452,19502
1283,person,277,DET,his,PRP$,his,19467,PRON,he,PRP,he,19452,19502
1284,person,277,DET,his,PRP$,his,19473,PRON,he,PRP,he,19452,19502
1285,person,277,DET,his,PRP$,his,19482,PRON,he,PRP,he,19452,19502
1286,person,277,DET,his,PRP$,his,19499,PRON,him,PRP,him,19452,19502
1287,person,277,DET,his,PRP$,his,19509,PRON,he,PRP,he,19503,19523
1288,environment,278,NOUN,eyes,NNS,my eyes,19478,NOUN,eyes,NNS,my eyes,19452,19502
1289,environment,278,NOUN,eyes,NNS,my eyes,19559,NOUN,eyes,NNS,my eyes,19545,19562
1290,environment,278,NOUN,eyes,NNS,my eyes,19822,NOUN,eyes,NNS,my eyes,19807,19832
1291,person,279,PRON,he,PRP,he,19576,PRON,he,PRP,he,19562,19583
1292,person,279,PRON,he,PRP,he,19614,DET,his,PRP$,his,19610,19617
1293,person,279,PRON,he,PRP,he,19621,PRON,he,PRP,he,19617,19633
1294,person,279,PRON,he,PRP,he,19640,DET,his,PRP$,his,19633,19662
1295,environment,280,NOUN,grief,NN,his grief,19640,NOUN,grief,NN,his grief,19633,19662
1296,environment,280,NOUN,grief,NN,his grief,19719,NOUN,grief,NN,this grief,19687,19729
1297,unknown,281,VERB,have,VB,I could not have a more kind and attentive nurse than himself,19732,VERB,have,VB,I could not have a more kind and attentive nurse than himself,19729,19780
1298,unknown,281,VERB,have,VB,I could not have a more kind and attentive nurse than himself,19777,PRON,them,PRP,them,19729,19780
1299,environment,282,NOUN,disorder,NN,my disorder,19868,NOUN,disorder,NN,my disorder,19832,19882
1300,environment,282,NOUN,disorder,NN,my disorder,19872,DET,its,PRP$,its,19832,19882
1301,reader,283,PRON,yourself,PRP,yourself,20083,PRON,yourself,PRP,yourself,20071,20112
1302,reader,283,PRON,yourself,PRP,yourself,20107,PRON,you,PRP,you,20071,20112
1303,reader,283,PRON,yourself,PRP,yourself,20146,PRON,yourself,PRP,yourself,20144,20192
1304,environment,284,PRON,it,PRP,it,20164,PRON,it,PRP,it,20144,20192
1305,environment,284,PRON,it,PRP,it,20167,PRON,it,PRP,it,20144,20192
1306,person,285,NOUN,father,NN,your father and cousin,20172,NOUN,father,NN,your father and cousin,20144,20192
1307,person,285,NOUN,father,NN,your father and cousin,20181,PRON,they,PRP,they,20144,20192
1308,person,285,NOUN,father,NN,your father and cousin,20192,PRON,they,PRP,They,20192,20209
1309,person,286,NOUN,letter,NN,a letter that has been lying here some days for you,20270,NOUN,letter,NN,a letter that has been lying here some days for you,20253,20290
1310,person,286,NOUN,letter,NN,a letter that has been lying here some days for you,20299,NOUN,letter,NN,the following letter,20296,20306
1311,person,286,NOUN,letter,NN,a letter that has been lying here some days for you,20306,PRON,it,PRP,It,20306,20313
1312,person,286,NOUN,letter,NN,a letter that has been lying here some days for you,21871,NOUN,letter,NN,her letter,21864,21890
1313,person,287,NOUN,uncle,NN,my uncle,20394,NOUN,uncle,NN,my uncle,20374,20403
1314,person,287,NOUN,uncle,NN,my uncle,20406,DET,his,PRP$,his,20403,20433
1315,person,287,NOUN,uncle,NN,my uncle,20431,PRON,myself,PRP,myself,20403,20433
1316,person,287,NOUN,uncle,NN,my uncle,20436,PRON,myself,PRP,myself,20433,20475
1317,person,287,NOUN,uncle,NN,my uncle,20623,NOUN,uncle,NN,My uncle,20623,20649
1318,person,288,NOUN,nurse,NN,"some mercenary old nurse, who could never guess your wishes, nor minister to them with the care and affection of your poor cousin",20449,NOUN,nurse,NN,"some mercenary old nurse, who could never guess your wishes, nor minister to them with the care and affection of your poor cousin",20433,20475
1319,person,288,NOUN,nurse,NN,"some mercenary old nurse, who could never guess your wishes, nor minister to them with the care and affection of your poor cousin",20464,PRON,them,PRP,them,20433,20475
1320,person,289,PRON,us,PRP,us,20513,PRON,us,PRP,us,20506,20515
1321,person,289,PRON,us,PRP,us,20574,DET,our,PRP$,our,20564,20577
1322,person,290,NOUN,father,NN,Your father,20531,NOUN,father,NN,Your father,20531,20564
1323,person,290,NOUN,father,NN,Your father,20539,PRON,he,PRP,he,20531,20564
1324,person,290,NOUN,father,NN,Your father,20560,DET,his,PRP$,his,20531,20564
1325,person,290,NOUN,father,NN,Your father,20577,PRON,he,PRP,He,20577,20589
1326,person,290,NOUN,father,NN,Your father,20589,PRON,he,PRP,He,20589,20623
1327,person,290,NOUN,father,NN,Your father,20611,PRON,him,PRP,him,20589,20623
1328,person,290,NOUN,father,NN,Your father,20616,DET,his,PRP$,his,20589,20623
1329,person,291,PRON,we,PRP,we,20606,PRON,we,PRP,we,20589,20623
1330,person,291,PRON,we,PRP,we,20621,PRON,us,PRP,us,20589,20623
1331,environment,292,PROPN,ernest,NNP,Ernest,20641,PROPN,ernest,NNP,Ernest,20623,20649
1332,environment,292,PROPN,ernest,NNP,Ernest,20649,PRON,he,PRP,He,20649,20674
1333,environment,292,PROPN,ernest,NNP,Ernest,20677,PRON,he,PRP,he,20674,20703
1334,environment,292,PROPN,ernest,NNP,Ernest,20691,PRON,him,PRP,him,20674,20703
1335,environment,292,PROPN,ernest,NNP,Ernest,20698,PRON,he,PRP,he,20674,20703
1336,person,293,DET,our,PRP$,our,20711,DET,our,PRP$,our,20703,20723
1337,person,293,DET,our,PRP$,our,20721,PRON,us,PRP,us,20703,20723
1338,person,293,DET,our,PRP$,our,20738,DET,our,PRP$,our,20736,20754
1339,person,293,DET,our,PRP$,our,20743,DET,our,PRP$,our,20736,20754
1340,person,293,DET,our,PRP$,our,20786,PRON,us,PRP,us,20783,20799
1341,person,293,DET,our,PRP$,our,20795,DET,our,PRP$,our,20783,20799
1342,person,293,DET,our,PRP$,our,20807,DET,our,PRP$,our,20799,20810
1343,person,294,NOUN,family,NN,our family,20807,NOUN,family,NN,our family,20799,20810
1344,person,294,NOUN,family,NN,our family,20991,NOUN,family,NN,our family,20986,21030
1345,person,295,DET,her,PRP$,her,20818,DET,her,PRP$,her,20810,20828
1346,person,295,DET,her,PRP$,her,20830,DET,her,PRP$,her,20828,20847
1347,person,295,DET,her,PRP$,her,20847,NOUN,girl,NN,This girl,20847,20885
1348,person,295,DET,her,PRP$,her,20855,DET,her,PRP$,her,20847,20885
1349,person,295,DET,her,PRP$,her,20865,DET,her,PRP$,her,20847,20885
1350,person,295,DET,her,PRP$,her,20870,PRON,her,PRP,her,20847,20885
1351,person,296,PROPN,justine,NNP,Justine,20842,PROPN,justine,NNP,Justine,20828,20847
1352,person,296,PROPN,justine,NNP,Justine,20893,PROPN,justine,NNP,Justine,20885,20910
1353,person,296,PROPN,justine,NNP,Justine,20899,DET,her,PRP$,her,20885,20910
1354,person,296,PROPN,justine,NNP,Justine,20903,PRON,her,PRP,her,20885,20910
1355,person,296,PROPN,justine,NNP,Justine,20986,NOUN,justine,NN,Justine,20986,21030
1356,person,296,PROPN,justine,NNP,Justine,21031,PROPN,justine,NNP,Justine,21030,21082
1357,person,296,PROPN,justine,NNP,Justine,21064,PROPN,justine,NNP,Justine,21030,21082
1358,person,296,PROPN,justine,NNP,Justine,21082,PRON,she,PRP,she,21082,21091
1359,person,296,PROPN,justine,NNP,Justine,21098,PRON,her,PRP,her,21091,21120
1360,person,296,PROPN,justine,NNP,Justine,21102,PRON,she,PRP,she,21091,21120
1361,person,296,PROPN,justine,NNP,Justine,21107,PRON,her,PRP,her,21091,21120
1362,person,296,PROPN,justine,NNP,Justine,21114,PRON,she,PRP,she,21091,21120
1363,person,296,PROPN,justine,NNP,Justine,21126,PROPN,justine,NNP,Justine,21120,21137
1364,person,296,PROPN,justine,NNP,Justine,21142,PRON,she,PRP,she,21137,21169
1365,person,296,PROPN,justine,NNP,Justine,21152,DET,her,PRP$,her,21137,21169
1366,person,296,PROPN,justine,NNP,Justine,21160,DET,her,PRP$,her,21137,21169
1367,person,296,PROPN,justine,NNP,Justine,21163,PRON,she,PRP,she,21137,21169
1368,person,296,PROPN,justine,NNP,Justine,21166,DET,her,PRP$,her,21137,21169
1369,person,296,PROPN,justine,NNP,Justine,21170,DET,her,PRP$,her,21169,21194
1370,person,296,PROPN,justine,NNP,Justine,21182,PRON,she,PRP,she,21169,21194
1371,person,296,PROPN,justine,NNP,Justine,21194,PRON,she,PRP,She,21194,21224
1372,person,296,PROPN,justine,NNP,Justine,21196,PRON,her,PRP,her,21194,21224
1373,person,296,PROPN,justine,NNP,Justine,21207,DET,her,PRP$,her,21194,21224
1374,person,296,PROPN,justine,NNP,Justine,21216,PRON,she,PRP,she,21194,21224
1375,person,296,PROPN,justine,NNP,Justine,21221,PRON,her,PRP,her,21194,21224
1376,person,296,PROPN,justine,NNP,Justine,21435,PROPN,justine,NNP,Justine,21432,21457
1377,person,296,PROPN,justine,NNP,Justine,21475,PRON,she,PRP,she,21457,21483
1378,person,296,PROPN,justine,NNP,Justine,21483,PRON,she,PRP,She,21483,21501
1379,person,296,PROPN,justine,NNP,Justine,21501,PROPN,justine,NNP,Justine,21501,21516
1380,person,296,PROPN,justine,NNP,Justine,21513,PRON,her,PRP,her,21501,21516
1381,person,296,PROPN,justine,NNP,Justine,21516,PRON,she,PRP,She,21516,21546
1382,person,296,PROPN,justine,NNP,Justine,21532,DET,her,PRP$,her,21516,21546
1383,person,296,PROPN,justine,NNP,Justine,21535,DET,her,PRP$,her,21516,21546
1384,person,297,NOUN,mother,NN,her mother,20865,NOUN,mother,NN,her mother,20847,20885
1385,person,297,NOUN,mother,NN,her mother,20881,PRON,her,PRP,her,20847,20885
1386,person,297,NOUN,mother,NN,her mother,20899,NOUN,mother,NN,her mother,20885,20910
1387,person,298,NOUN,aunt,NN,My aunt,20885,NOUN,aunt,NN,My aunt,20885,20910
1388,person,298,NOUN,aunt,NN,My aunt,21091,NOUN,aunt,NN,My aunt,21091,21120
1389,person,298,NOUN,aunt,NN,My aunt,21191,NOUN,aunt,NN,my aunt,21169,21194
1390,person,298,NOUN,aunt,NN,My aunt,21226,NOUN,aunt,NN,my dearest aunt,21225,21259
1391,person,298,NOUN,aunt,NN,My aunt,21249,PRON,her,PRP,her,21225,21259
1392,person,298,NOUN,aunt,NN,My aunt,21251,DET,her,PRP$,her,21225,21259
1393,person,298,NOUN,aunt,NN,My aunt,21382,NOUN,aunt,NN,my aunt,21366,21405
1394,person,298,NOUN,aunt,NN,My aunt,21541,NOUN,aunt,NN,my dear aunt,21516,21546
1395,environment,299,NOUN,house,NN,our house,20907,NOUN,house,NN,our house,20885,20910
1396,environment,299,NOUN,house,NN,our house,21371,NOUN,house,NN,our house,21366,21405
1397,environment,300,NOUN,country,NN,our country,20914,NOUN,country,NN,our country,20910,20934
1398,environment,300,NOUN,country,NN,our country,21006,NOUN,country,NN,our fortunate country,20986,21030
1399,environment,301,PRON,it,PRP,it,20932,PRON,it,PRP,it,20910,20934
1400,environment,301,PRON,it,PRP,it,20944,DET,its,PRP$,its,20934,20968
1401,environment,302,NOUN,orders,NNS,"the lower orders, being neither so poor nor so despised",20948,NOUN,orders,NNS,"the lower orders, being neither so poor nor so despised",20934,20968
1402,environment,302,NOUN,orders,NNS,"the lower orders, being neither so poor nor so despised",20960,DET,their,PRP$,their,20934,20968
1403,environment,303,PROPN,geneva,NNP,Geneva,20971,PROPN,geneva,NNP,Geneva,20968,20986
1404,environment,303,PROPN,geneva,NNP,Geneva,21659,PROPN,geneva,NNP,Geneva,21637,21661
1405,environment,303,PROPN,geneva,NNP,Geneva,21715,PROPN,geneva,NNP,Geneva,21699,21717
1406,environment,303,PROPN,geneva,NNP,Geneva,22830,PROPN,geneva,NNP,Geneva,22819,22866
1407,environment,303,PROPN,geneva,NNP,Geneva,24416,PROPN,geneva,NNP,Geneva,24411,24429
1408,environment,303,PROPN,geneva,NNP,Geneva,25129,PROPN,geneva,NNP,Geneva,25118,25163
1409,environment,304,NOUN,glance,NN,one glance from Justine,21061,NOUN,glance,NN,one glance from Justine,21030,21082
1410,environment,304,NOUN,glance,NN,one glance from Justine,21067,PRON,it,PRP,it,21030,21082
1411,person,305,PROPN,poor justine,NNP,Poor Justine,21259,PROPN,poor justine,NNP,Poor Justine,21259,21273
1412,person,305,PROPN,poor justine,NNP,Poor Justine,21270,PRON,her,PRP,her,21259,21273
1413,person,305,PROPN,poor justine,NNP,Poor Justine,21278,DET,her,PRP$,her,21274,21300
1414,person,305,PROPN,poor justine,NNP,Poor Justine,21285,DET,her,PRP$,her,21274,21300
1415,person,305,PROPN,poor justine,NNP,Poor Justine,21292,DET,her,PRP$,her,21274,21300
1416,person,305,PROPN,poor justine,NNP,Poor Justine,21303,NOUN,woman,NN,the woman,21300,21328
1417,person,305,PROPN,poor justine,NNP,Poor Justine,21308,PRON,she,PRP,she,21300,21328
1418,person,305,PROPN,poor justine,NNP,Poor Justine,21316,DET,her,PRP$,her,21300,21328
1419,person,305,PROPN,poor justine,NNP,Poor Justine,21325,DET,her,PRP$,her,21300,21328
1420,person,305,PROPN,poor justine,NNP,Poor Justine,21328,PRON,she,PRP,She,21328,21347
1421,person,305,PROPN,poor justine,NNP,Poor Justine,21337,DET,her,PRP$,her,21328,21347
1422,person,305,PROPN,poor justine,NNP,Poor Justine,21343,PRON,she,PRP,she,21328,21347
1423,person,305,PROPN,poor justine,NNP,Poor Justine,21359,DET,her,PRP$,her,21347,21363
1424,person,305,PROPN,poor justine,NNP,Poor Justine,21366,PRON,she,PRP,she,21366,21405
1425,person,305,PROPN,poor justine,NNP,Poor Justine,21369,PRON,she,PRP,she,21366,21405
1426,person,305,PROPN,poor justine,NNP,Poor Justine,21374,PRON,she,PRP,she,21366,21405
1427,person,305,PROPN,poor justine,NNP,Poor Justine,21394,DET,her,PRP$,her,21366,21405
1428,person,305,PROPN,poor justine,NNP,Poor Justine,21407,DET,her,PRP$,her,21405,21422
1429,person,305,PROPN,poor justine,NNP,Poor Justine,21410,DET,her,PRP$,her,21405,21422
1430,person,305,PROPN,poor justine,NNP,Poor Justine,21419,DET,her,PRP$,her,21405,21422
1431,person,305,PROPN,poor justine,NNP,Poor Justine,21422,NOUN,woman,NN,The poor woman,21422,21432
1432,person,305,PROPN,poor justine,NNP,Poor Justine,21429,DET,her,PRP$,her,21422,21432
1433,person,305,PROPN,poor justine,NNP,Poor Justine,21432,PRON,she,PRP,She,21432,21457
1434,person,305,PROPN,poor justine,NNP,Poor Justine,21438,DET,her,PRP$,her,21432,21457
1435,person,305,PROPN,poor justine,NNP,Poor Justine,21445,PRON,her,PRP,her,21432,21457
1436,person,305,PROPN,poor justine,NNP,Poor Justine,21452,DET,her,PRP$,her,21432,21457
1437,person,305,PROPN,poor justine,NNP,Poor Justine,21471,DET,her,PRP$,her,21457,21483
1438,person,306,NOUN,brothers,NNS,her brothers and sister,21278,NOUN,brothers,NNS,her brothers and sister,21274,21300
1439,person,306,NOUN,brothers,NNS,her brothers and sister,21452,NOUN,brothers,NNS,her brothers and sister,21432,21457
1440,person,307,NOUN,mother,NN,her repentant mother,21359,NOUN,mother,NN,her repentant mother,21347,21363
1441,person,307,NOUN,mother,NN,her repentant mother,21410,NOUN,mother,NN,her mother,21405,21422
1442,person,308,PROPN,william,NNP,little darling William,21562,PROPN,william,NNP,little darling William,21546,21566
1443,person,308,PROPN,william,NNP,little darling William,21571,PRON,him,PRP,him,21566,21594
1444,person,308,PROPN,william,NNP,little darling William,21573,PRON,he,PRP,he,21566,21594
1445,person,308,PROPN,william,NNP,little darling William,21578,DET,his,PRP$,his,21566,21594
1446,person,308,PROPN,william,NNP,little darling William,21595,PRON,he,PRP,he,21594,21612
1447,person,308,PROPN,william,NNP,little darling William,21612,PRON,he,PRP,He,21612,21636
1448,person,308,PROPN,william,NNP,little darling William,21625,DET,his,PRP$,his,21612,21636
1449,person,309,PROPN,victor,NNP,dear Victor,21639,PROPN,victor,NNP,dear Victor,21637,21661
1450,person,309,PROPN,victor,NNP,dear Victor,23521,PROPN,victor,NNP,Victor,23518,23529
1451,person,309,PROPN,victor,NNP,dear Victor,23619,PROPN,victor,NNP,Victor,23619,23626
1452,person,309,PROPN,victor,NNP,dear Victor,24082,PROPN,victor,NNP,dearest Victor,24079,24091
1453,person,309,PROPN,victor,NNP,dear Victor,24144,PROPN,victor,NNP,Victor,24142,24146
1454,person,310,PROPN,mansfield,NNP,The pretty Miss Mansfield,21661,PROPN,mansfield,NNP,The pretty Miss Mansfield,21661,21684
1455,person,310,PROPN,mansfield,NNP,The pretty Miss Mansfield,21672,DET,her,PRP$,her,21661,21684
1456,person,310,PROPN,mansfield,NNP,The pretty Miss Mansfield,21684,DET,her,PRP$,Her,21684,21699
1457,person,311,PRON,he,PRP,he,21718,PRON,he,PRP,he,21717,21743
1458,person,311,PRON,he,PRP,he,21722,DET,his,PRP$,his,21717,21743
1459,person,312,PRON,she,PRP,She,21743,PRON,she,PRP,She,21743,21768
1460,person,312,PRON,she,PRP,She,21755,PRON,she,PRP,she,21743,21768
1461,narrator,312,PRON,she,PRP,She,21772,PRON,myself,PRP,myself,21768,21790
1462,narrator,312,PRON,she,PRP,She,21785,PRON,me,PRP,me,21768,21790
1463,person,313,PRON,us,PRP,us,21803,PRON,us,PRP,us,21796,21805
1464,person,313,PRON,us,PRP,us,21821,PRON,we,PRP,we,21805,21826
1465,person,314,NOUN,cousin,NN,my cousin,21828,NOUN,cousin,NN,my cousin,21828,21845
1466,person,314,NOUN,cousin,NN,my cousin,21834,PRON,yourself,PRP,yourself,21828,21845
1467,person,314,NOUN,cousin,NN,my cousin,21871,DET,her,PRP$,her,21864,21890
1468,environment,315,PROPN,geneva,NNP,"""Geneva, March 18th, 17—.""
",21849,PROPN,geneva,NNP,"""Geneva, March 18th, 17—.""
",21849,21857
1469,environment,315,PROPN,geneva,NNP,"""Geneva, March 18th, 17—.""
",21882,PRON,them,PRP,them,21864,21890
1470,environment,315,PROPN,geneva,NNP,"""Geneva, March 18th, 17—.""
",21886,PRON,they,PRP,they,21864,21890
1471,person,316,NOUN,professors,NNS,the several professors of the university,21936,NOUN,professors,NNS,the several professors of the university,21923,21943
1472,person,316,NOUN,professors,NNS,the several professors of the university,22074,NOUN,professors,NNS,the professors,22061,22077
1473,environment,317,NOUN,university,NN,the university,21940,NOUN,university,NN,the university,21923,21943
1474,environment,317,NOUN,university,NN,the university,22435,NOUN,university,NN,the university,22410,22481
1475,environment,317,NOUN,university,NN,the university,22564,NOUN,university,NN,the university,22561,22598
1476,environment,318,NOUN,view,NN,my view,22032,NOUN,view,NN,my view,22021,22035
1477,environment,318,NOUN,view,NN,my view,22178,NOUN,view,NN,my view,22164,22198
1478,person,319,PROPN,m. waldman,NNP,M. Waldman,22077,PROPN,m. waldman,NNP,M. Waldman,22077,22099
1479,person,319,PROPN,m. waldman,NNP,M. Waldman,22081,PRON,he,PRP,he,22077,22099
1480,person,319,PROPN,m. waldman,NNP,M. Waldman,22099,PRON,he,PRP,He,22099,22149
1481,person,319,PROPN,m. waldman,NNP,M. Waldman,22115,PRON,he,PRP,he,22099,22149
1482,person,319,PROPN,m. waldman,NNP,M. Waldman,22154,PRON,he,PRP,He,22154,22164
1483,person,319,PROPN,m. waldman,NNP,M. Waldman,22160,PRON,he,PRP,he,22154,22164
1484,person,319,PROPN,m. waldman,NNP,M. Waldman,22168,PRON,he,PRP,he,22164,22198
1485,person,319,PROPN,m. waldman,NNP,M. Waldman,22201,DET,his,PRP$,his,22198,22213
1486,person,319,PROPN,m. waldman,NNP,M. Waldman,22370,PROPN,m. waldman,NNP,M. Waldman,22337,22372
1487,person,320,NOUN,subject,NN,the subject,22105,NOUN,subject,NN,the subject,22099,22149
1488,person,320,NOUN,subject,NN,the subject,22124,NOUN,subject,NN,the subject,22099,22149
1489,person,320,NOUN,subject,NN,the subject,22230,NOUN,subject,NN,the subject,22213,22251
1490,person,321,DET,his,PRP$,his,22238,DET,his,PRP$,his,22213,22251
1491,person,321,DET,his,PRP$,his,22269,PRON,he,PRP,he,22265,22324
1492,person,321,DET,his,PRP$,his,22274,PRON,he,PRP,he,22265,22324
1493,person,321,DET,his,PRP$,his,22288,PRON,him,PRP,him,22265,22324
1494,person,321,DET,his,PRP$,his,22310,PRON,him,PRP,him,22265,22324
1495,person,322,NOUN,friend,NN,my friend,22253,NOUN,friend,NN,my friend,22251,22265
1496,person,322,NOUN,friend,NN,my friend,23074,NOUN,friend,NN,my friend,23034,23077
1497,person,322,NOUN,friend,NN,my friend,24209,NOUN,friend,NN,my friend,24203,24232
1498,person,322,NOUN,friend,NN,my friend,24329,NOUN,friend,NN,My dear friend,24329,24337
1499,person,322,NOUN,friend,NN,my friend,24638,NOUN,friend,NN,my friend,24618,24642
1500,person,322,NOUN,friend,NN,my friend,24944,NOUN,friend,NN,my friend,24941,24976
1501,person,322,NOUN,friend,NN,my friend,24951,PRON,myself,PRP,myself,24941,24976
1502,narrator,323,PRON,me,PRP,me,22282,PRON,me,PRP,me,22265,22324
1503,narrator,323,PRON,me,PRP,me,22306,PRON,myself,PRP,myself,22265,22324
1504,person,324,PROPN,m. krempe,NNP,M. Krempe,22337,PROPN,m. krempe,NNP,M. Krempe,22337,22372
1505,person,324,PROPN,m. krempe,NNP,M. Krempe,22356,DET,his,PRP$,his,22337,22372
1506,person,324,PROPN,m. krempe,NNP,M. Krempe,22381,PRON,he,PRP,he,22379,22397
1507,person,324,PROPN,m. krempe,NNP,M. Krempe,22391,PRON,he,PRP,he,22379,22397
1508,person,324,PROPN,m. krempe,NNP,M. Krempe,22430,PRON,himself,PRP,himself,22410,22481
1509,person,324,PROPN,m. krempe,NNP,M. Krempe,22440,PRON,he,PRP,he,22410,22481
1510,person,324,PROPN,m. krempe,NNP,M. Krempe,22459,PRON,he,PRP,he,22410,22481
1511,person,324,PROPN,m. krempe,NNP,M. Krempe,22512,PROPN,m. krempe,NNP,M. Krempe,22512,22537
1512,person,325,NOUN,fellow,NN,D—n the fellow,22373,NOUN,fellow,NN,D—n the fellow,22373,22379
1513,person,325,NOUN,fellow,NN,D—n the fellow,22394,PRON,us,PRP,us all,22379,22397
1514,person,326,PROPN,m. clerval,NNP,M. Clerval,22386,PROPN,m. clerval,NNP,M. Clerval,22379,22397
1515,person,326,PROPN,m. clerval,NNP,M. Clerval,22492,PROPN,m. clerval,NNP,M. Clerval,22481,22510
1516,person,327,NOUN,men,NNS,Young men,22481,NOUN,men,NNS,Young men,22481,22510
1517,person,327,NOUN,men,NNS,Young men,22487,PRON,themselves,PRP,themselves,22481,22510
1518,narrator,328,PRON,myself,PRP,myself,22496,PRON,myself,PRP,myself,22481,22510
1519,narrator,328,PRON,myself,PRP,myself,22534,PRON,me,PRP,me,22512,22537
1520,unknown,329,DET,their,PRP$,their,22710,DET,their,PRP$,their,22698,22728
1521,unknown,329,DET,their,PRP$,their,22723,PRON,them,PRP,them,22698,22728
1522,unknown,329,DET,their,PRP$,their,22733,DET,their,PRP$,their,22728,22743
1523,unknown,329,DET,their,PRP$,their,22737,PRON,they,PRP,they,22728,22743
1524,unknown,329,DET,their,PRP$,their,22743,DET,their,PRP$,Their,22743,22768
1525,unknown,329,DET,their,PRP$,their,22749,DET,their,PRP$,their,22743,22768
