,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.1712877530137895
1,NARRATOR,Other,Unknown,3,0.4757304186435597
2,NARRATOR,Other,Unknown,5,0.7639047842583441
3,NARRATOR,Other,Unknown,7,1.042424612183882
4,NARRATOR,Other,Unknown,9,1.309646952335804
5,NARRATOR,Other,Unknown,16,2.153700154345139
6,NARRATOR,Other,Unknown,21,2.7047704980924117
7,NARRATOR,Other,Unknown,26,3.223047258009879
8,NARRATOR,Other,Unknown,31,3.7175030766994563
9,NARRATOR,Response,Anger,1,0.017376647263354306
10,NARRATOR,Response,Anger,3,0.0512759265981584
11,NARRATOR,Response,Anger,5,0.08443969555852199
12,NARRATOR,Response,Anger,7,0.11715596401832028
13,NARRATOR,Response,Anger,9,0.14961594297881822
14,NARRATOR,Response,Anger,16,0.26305960301366266
15,NARRATOR,Response,Anger,21,0.3440462065597084
16,NARRATOR,Response,Anger,26,0.42500789986737764
17,NARRATOR,Response,Anger,31,0.5059441409699639
18,NARRATOR,Response,Anticipation,1,0.034820821408206776
19,NARRATOR,Response,Anticipation,3,0.10306369601917888
20,NARRATOR,Response,Anticipation,5,0.17062142920253046
21,NARRATOR,Response,Anticipation,7,0.23764055590729463
22,NARRATOR,Response,Anticipation,9,0.3042074526856264
23,NARRATOR,Response,Anticipation,16,0.5271591196744579
24,NARRATOR,Response,Anticipation,21,0.678291867181361
25,NARRATOR,Response,Anticipation,26,0.8232010506554984
26,NARRATOR,Response,Anticipation,31,0.9657265293686587
27,NARRATOR,Response,Arousal,1,0.1298555067866705
28,NARRATOR,Response,Arousal,3,0.3715155029016685
29,NARRATOR,Response,Arousal,5,0.5974812482278911
30,NARRATOR,Response,Arousal,7,0.8157257012540994
31,NARRATOR,Response,Arousal,9,1.0258898694574825
32,NARRATOR,Response,Arousal,16,1.6831889819965389
33,NARRATOR,Response,Arousal,21,2.082889845462086
34,NARRATOR,Response,Arousal,26,2.440799138097901
35,NARRATOR,Response,Arousal,31,2.7711768111131874
36,NARRATOR,Response,Disgust,1,0.015751917796032466
37,NARRATOR,Response,Disgust,3,0.045992516981468654
38,NARRATOR,Response,Disgust,5,0.07531371053946549
39,NARRATOR,Response,Disgust,7,0.10438501915087486
40,NARRATOR,Response,Disgust,9,0.13344502812556966
41,NARRATOR,Response,Disgust,16,0.23511790287206222
42,NARRATOR,Response,Disgust,21,0.3077202263189078
43,NARRATOR,Response,Disgust,26,0.3798426955585914
44,NARRATOR,Response,Disgust,31,0.4511753858086267
45,NARRATOR,Response,Dominance,1,0.19593561149125638
46,NARRATOR,Response,Dominance,3,0.5510827817487415
47,NARRATOR,Response,Dominance,5,0.8738808805160428
48,NARRATOR,Response,Dominance,7,1.180767188216091
49,NARRATOR,Response,Dominance,9,1.4699891602176984
50,NARRATOR,Response,Dominance,16,2.3183197358970964
51,NARRATOR,Response,Dominance,21,2.7757627711171544
52,NARRATOR,Response,Dominance,26,3.172183331932256
53,NARRATOR,Response,Dominance,31,3.533898748164562
54,NARRATOR,Response,Fear,1,0.02054781494946629
55,NARRATOR,Response,Fear,3,0.0606480130807385
56,NARRATOR,Response,Fear,5,0.0999684279369249
57,NARRATOR,Response,Fear,7,0.13884599706497402
58,NARRATOR,Response,Fear,9,0.1775258885421824
59,NARRATOR,Response,Fear,16,0.3127802696644649
60,NARRATOR,Response,Fear,21,0.40766536769978
61,NARRATOR,Response,Fear,26,0.5011559858397694
62,NARRATOR,Response,Fear,31,0.5938844507888519
63,NARRATOR,Response,Joy,1,0.027623183889554107
64,NARRATOR,Response,Joy,3,0.07985697057976528
65,NARRATOR,Response,Joy,5,0.13062499776856068
66,NARRATOR,Response,Joy,7,0.1813450114408475
