,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.12845394205214306
1,NARRATOR,Other,Unknown,3,0.36908824768869436
2,NARRATOR,Other,Unknown,5,0.5981137685781405
3,NARRATOR,Other,Unknown,7,0.8220287513006419
4,NARRATOR,Other,Unknown,9,1.0412694757609202
5,NARRATOR,Other,Unknown,16,1.7681504946738904
6,NARRATOR,Other,Unknown,21,2.2511178643572527
7,NARRATOR,Other,Unknown,26,2.7101860388054355
8,NARRATOR,Other,Unknown,31,3.149762567624912
9,NARRATOR,Response,Anger,1,0.014581211778063022
10,NARRATOR,Response,Anger,3,0.043596303815141166
11,NARRATOR,Response,Anger,5,0.0723119975343498
12,NARRATOR,Response,Anger,7,0.1007100148484168
13,NARRATOR,Response,Anger,9,0.12897807441640835
14,NARRATOR,Response,Anger,16,0.22636001553473742
15,NARRATOR,Response,Anger,21,0.29491897894351393
16,NARRATOR,Response,Anger,26,0.36338784052773176
17,NARRATOR,Response,Anger,31,0.43103389796980274
18,NARRATOR,Response,Anticipation,1,0.03520471559086724
19,NARRATOR,Response,Anticipation,3,0.10517406161166158
20,NARRATOR,Response,Anticipation,5,0.17438506540891235
21,NARRATOR,Response,Anticipation,7,0.24252662425918362
22,NARRATOR,Response,Anticipation,9,0.3100876987731234
23,NARRATOR,Response,Anticipation,16,0.5418719483120005
24,NARRATOR,Response,Anticipation,21,0.7034917251687423
25,NARRATOR,Response,Anticipation,26,0.8612988993798998
26,NARRATOR,Response,Anticipation,31,1.0149949648168666
27,NARRATOR,Response,Arousal,1,0.090177297628869
28,NARRATOR,Response,Arousal,3,0.2617708325899882
29,NARRATOR,Response,Arousal,5,0.428533101626098
30,NARRATOR,Response,Arousal,7,0.5913807466509007
31,NARRATOR,Response,Arousal,9,0.7488814487008633
32,NARRATOR,Response,Arousal,16,1.2673171702204946
33,NARRATOR,Response,Arousal,21,1.6039535168449137
34,NARRATOR,Response,Arousal,26,1.9206157893156173
35,NARRATOR,Response,Arousal,31,2.2207846894040655
36,NARRATOR,Response,Disgust,1,0.006811884399330028
37,NARRATOR,Response,Disgust,3,0.02043508584190238
