,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.1304873812827726
1,NARRATOR,Other,Unknown,3,0.37119152702719677
2,NARRATOR,Other,Unknown,5,0.6053920475229337
3,NARRATOR,Other,Unknown,7,0.833717102627209
4,NARRATOR,Other,Unknown,9,1.0566284695777093
5,NARRATOR,Other,Unknown,16,1.796749459807597
6,NARRATOR,Other,Unknown,21,2.3004155718125463
7,NARRATOR,Other,Unknown,26,2.7864811516250994
8,NARRATOR,Other,Unknown,31,3.2537186658022255
9,NARRATOR,Response,Anger,1,0.008050567695480645
10,NARRATOR,Response,Anger,3,0.02415260182892909
11,NARRATOR,Response,Anger,5,0.03985802412050413
12,NARRATOR,Response,Anger,7,0.05516708219819889
13,NARRATOR,Response,Anger,9,0.07046686483166766
14,NARRATOR,Response,Anger,16,0.12399022131447164
15,NARRATOR,Response,Anger,21,0.16223247915396127
16,NARRATOR,Response,Anger,26,0.2004840915975039
17,NARRATOR,Response,Anger,31,0.23874501153697192
18,NARRATOR,Response,Anticipation,1,0.027965339465442687
19,NARRATOR,Response,Anticipation,3,0.08364607042681801
20,NARRATOR,Response,Anticipation,5,0.13815241947940812
21,NARRATOR,Response,Anticipation,7,0.1916098199352429
22,NARRATOR,Response,Anticipation,9,0.24466450790242675
23,NARRATOR,Response,Anticipation,16,0.42331421838863975
24,NARRATOR,Response,Anticipation,21,0.5483307514691199
25,NARRATOR,Response,Anticipation,26,0.671155531430749
26,NARRATOR,Response,Anticipation,31,0.7916719353541294
27,NARRATOR,Response,Arousal,1,0.08086884974336496
28,NARRATOR,Response,Arousal,3,0.23699287665746116
29,NARRATOR,Response,Arousal,5,0.384924042814176
30,NARRATOR,Response,Arousal,7,0.5291196539072237
31,NARRATOR,Response,Arousal,9,0.6667276005301416
32,NARRATOR,Response,Arousal,16,1.1150964269232542
33,NARRATOR,Response,Arousal,21,1.410349211158175
34,NARRATOR,Response,Arousal,26,1.6929074918423739
35,NARRATOR,Response,Arousal,31,1.9608602303948912
36,NARRATOR,Response,Disgust,1,0.0058774877196376175
37,NARRATOR,Response,Disgust,3,0.017633600983936508
38,NARRATOR,Response,Disgust,5,0.029391230363413328
39,NARRATOR,Response,Disgust,7,0.04067881715484616
40,NARRATOR,Response,Disgust,9,0.051496464438141945
41,NARRATOR,Response,Disgust,16,0.08930624485964238
42,NARRATOR,Response,Disgust,21,0.11629074246004337
43,NARRATOR,Response,Disgust,26,0.1432854904261005
44,NARRATOR,Response,Disgust,31,0.1702904799277404
45,NARRATOR,Response,Dominance,1,0.13816091960950141
46,NARRATOR,Response,Dominance,3,0.39543757619421227
47,NARRATOR,Response,Dominance,5,0.6364310913872416
48,NARRATOR,Response,Dominance,7,0.8692670523197923
49,NARRATOR,Response,Dominance,9,1.0894932275669964
50,NARRATOR,Response,Dominance,16,1.7869280331321717
51,NARRATOR,Response,Dominance,21,2.230838259706191
52,NARRATOR,Response,Dominance,26,2.6456800825937385
53,NARRATOR,Response,Dominance,31,3.0358329621667104
54,NARRATOR,Response,Fear,1,0.010813985579173053
55,NARRATOR,Response,Fear,3,0.03244193385056769
56,NARRATOR,Response,Fear,5,0.053740355503431536
57,NARRATOR,Response,Fear,7,0.07436538848042935
58,NARRATOR,Response,Fear,9,0.09463957992488757
59,NARRATOR,Response,Fear,16,0.1620403716367318
60,NARRATOR,Response,Fear,21,0.20910060462731694
61,NARRATOR,Response,Fear,26,0.25613161739395335
62,NARRATOR,Response,Fear,31,0.30314123706512625
63,NARRATOR,Response,Joy,1,0.0227451841252996
64,NARRATOR,Response,Joy,3,0.0672930891681768
65,NARRATOR,Response,Joy,5,0.110069312221272
66,NARRATOR,Response,Joy,7,0.15272762147134936
67,NARRATOR,Response,Joy,9,0.1953087734208114
68,NARRATOR,Response,Joy,16,0.3420191084563826
69,NARRATOR,Response,Joy,21,0.4446480933453092
70,NARRATOR,Response,Joy,26,0.541800901842364
71,NARRATOR,Response,Joy,31,0.6374304293443662
72,NARRATOR,Response,Sadness,1,0.012151632890476613
73,NARRATOR,Response,Sadness,3,0.03645416180754508
74,NARRATOR,Response,Sadness,5,0.06015044819527732
75,NARRATOR,Response,Sadness,7,0.08352455009436197
76,NARRATOR,Response,Sadness,9,0.10657693436463171
77,NARRATOR,Response,Sadness,16,0.1871355858419117
78,NARRATOR,Response,Sadness,21,0.2443351838070829
79,NARRATOR,Response,Sadness,26,0.3001807571984746
80,NARRATOR,Response,Sadness,31,0.3542486459369679
81,NARRATOR,Response,Surprise,1,0.01539511376591223
82,NARRATOR,Response,Surprise,3,0.04593361381298046
83,NARRATOR,Response,Surprise,5,0.07489409702763912
84,NARRATOR,Response,Surprise,7,0.10368933239524333
85,NARRATOR,Response,Surprise,9,0.13236607217108612
86,NARRATOR,Response,Surprise,16,0.22915000369094685
87,NARRATOR,Response,Surprise,21,0.295825564448886
88,NARRATOR,Response,Surprise,26,0.3620397443392279
89,NARRATOR,Response,Surprise,31,0.42750444873719484
90,NARRATOR,Response,Trust,1,0.02966146874880392
91,NARRATOR,Response,Trust,3,0.08626617069156854
92,NARRATOR,Response,Trust,5,0.14251419722861772
93,NARRATOR,Response,Trust,7,0.19870598007939702
94,NARRATOR,Response,Trust,9,0.25474320205189593
95,NARRATOR,Response,Trust,16,0.44631785866835366
96,NARRATOR,Response,Trust,21,0.5787392358927996
97,NARRATOR,Response,Trust,26,0.7065067435574632
98,NARRATOR,Response,Trust,31,0.8317473049086818
99,NARRATOR,Response,Valence,1,0.1589454404534869
100,NARRATOR,Response,Valence,3,0.4477184691363328
101,NARRATOR,Response,Valence,5,0.7204117494406671
102,NARRATOR,Response,Valence,7,0.9829894439918806
103,NARRATOR,Response,Valence,9,1.2290358132849166
104,NARRATOR,Response,Valence,16,2.0015959761030127
105,NARRATOR,Response,Valence,21,2.4809421697780674
106,NARRATOR,Response,Valence,26,2.924977134308889
107,NARRATOR,Response,Valence,31,3.339414075686151
108,NARRATOR,Stimulus,Anger,1,0.20490074731079155
109,NARRATOR,Stimulus,Anger,3,0.6141848609295132
110,NARRATOR,Stimulus,Anger,5,1.022298040761526
111,NARRATOR,Stimulus,Anger,7,1.4293209818815975
112,NARRATOR,Stimulus,Anger,9,1.8333947094258838
113,NARRATOR,Stimulus,Anger,16,3.210742672103419
114,NARRATOR,Stimulus,Anger,21,4.148069431065516
115,NARRATOR,Stimulus,Anger,26,5.0319550592907865
116,NARRATOR,Stimulus,Anger,31,5.859893129717682
117,NARRATOR,Stimulus,Anticipation,1,0.3424693113614552
