,Subject,Category,Feature,n,k,be
0,NARRATOR,Other,Unknown,13496,1,0.3632301898306895
1,NARRATOR,Other,Unknown,13492,5,1.8133901426679155
2,NARRATOR,Other,Unknown,13487,10,3.6064369881269376
3,NARRATOR,Other,Unknown,13482,15,5.321927697061317
4,NARRATOR,Other,Unknown,13477,20,6.893696207657863
5,NARRATOR,Other,Unknown,13467,30,9.447467126078681
6,NARRATOR,Other,Unknown,13447,50,3.3179700868384914
7,NARRATOR,Other,Unknown,13427,70,1.6032286438332097
8,NARRATOR,Response,Anger,13496,1,0.9472255384737813
9,NARRATOR,Response,Anger,13492,5,4.698672457246237
10,NARRATOR,Response,Anger,13487,10,9.316932977191753
11,NARRATOR,Response,Anger,13482,15,12.662674080447326
12,NARRATOR,Response,Anger,13477,20,13.525215702130993
13,NARRATOR,Response,Anger,13467,30,13.698048275945695
14,NARRATOR,Response,Anger,13447,50,0.08902522505815305
15,NARRATOR,Response,Anger,13427,70,0.010158303953585888
16,NARRATOR,Response,Anticipation,38535,1,0.009429759996776962
17,NARRATOR,Response,Anticipation,38531,5,0.04581746002698772
18,NARRATOR,Response,Anticipation,38526,10,0.0894786586082189
19,NARRATOR,Response,Anticipation,38521,15,0.13176134076840257
20,NARRATOR,Response,Anticipation,38516,20,0.1732119371027423
21,NARRATOR,Response,Anticipation,38506,30,0.2515370523265048
22,NARRATOR,Response,Anticipation,38486,50,0.31599877134471316
23,NARRATOR,Response,Anticipation,38466,70,0.3529748410411762
24,NARRATOR,Response,Arousal,19010,1,0.5055860360528159
25,NARRATOR,Response,Arousal,19006,5,2.5224269381466535
26,NARRATOR,Response,Arousal,19001,10,5.0162727422755795
27,NARRATOR,Response,Arousal,18996,15,7.359071907989714
28,NARRATOR,Response,Arousal,18991,20,9.363428859666254
29,NARRATOR,Response,Arousal,18981,30,12.057911504855532
30,NARRATOR,Response,Arousal,18961,50,1.9975461909149834
31,NARRATOR,Response,Arousal,18941,70,0.5716335412080147
32,NARRATOR,Response,Disgust,13496,1,0.3126315263984555
33,NARRATOR,Response,Disgust,13492,5,1.5618105572955667
34,NARRATOR,Response,Disgust,13487,10,3.110726360844816
35,NARRATOR,Response,Disgust,13482,15,4.6141576296015225
36,NARRATOR,Response,Disgust,13477,20,6.034264673757312
37,NARRATOR,Response,Disgust,13467,30,8.500756029927198
38,NARRATOR,Response,Disgust,13447,50,3.8184955976579777
39,NARRATOR,Response,Disgust,13427,70,2.0057886492477217
40,NARRATOR,Response,Dominance,24086,1,0.0272709108923051
41,NARRATOR,Response,Dominance,24082,5,0.13465168858387
42,NARRATOR,Response,Dominance,24077,10,0.26845514981218466
43,NARRATOR,Response,Dominance,24072,15,0.40086134377469784
44,NARRATOR,Response,Dominance,24067,20,0.5325104647870796
45,NARRATOR,Response,Dominance,24057,30,0.7930725238716884
46,NARRATOR,Response,Dominance,24037,50,1.0354723750313362
47,NARRATOR,Response,Dominance,24017,70,1.1225810627432309
48,NARRATOR,Response,Fear,31532,1,0.8286869446021117
49,NARRATOR,Response,Fear,31528,5,4.141783960266123
50,NARRATOR,Response,Fear,31523,10,8.25773891910547
