,Subject,Category,Feature,k,$H(k)$
0,NARRATOR,Other,Unknown,1,0.10498787083517053
1,NARRATOR,Other,Unknown,3,0.2983282285233844
2,NARRATOR,Other,Unknown,5,0.48146363086754046
3,NARRATOR,Other,Unknown,7,0.6603037503289559
4,NARRATOR,Other,Unknown,9,0.8347689121150962
5,NARRATOR,Other,Unknown,16,1.4098127841074166
6,NARRATOR,Other,Unknown,21,1.8020821683198815
7,NARRATOR,Other,Unknown,26,2.1833083997083684
8,NARRATOR,Other,Unknown,31,2.550274522935535
9,NARRATOR,Response,Anger,1,0.06976742496488661
10,NARRATOR,Response,Anger,3,0.20905670078632899
11,NARRATOR,Response,Anger,5,0.3476872276673245
12,NARRATOR,Response,Anger,7,0.4858691074269981
13,NARRATOR,Response,Anger,9,0.6231466619506405
14,NARRATOR,Response,Anger,16,1.0966586611359368
15,NARRATOR,Response,Anger,21,1.427405993747121
16,NARRATOR,Response,Anger,26,1.753326832857599
17,NARRATOR,Response,Anger,31,2.071699860008311
18,NARRATOR,Response,Anticipation,1,0.12098017134844596
19,NARRATOR,Response,Anticipation,3,0.3610901382211503
20,NARRATOR,Response,Anticipation,5,0.5989902928226046
21,NARRATOR,Response,Anticipation,7,0.8348342747652853
22,NARRATOR,Response,Anticipation,9,1.0689349991188757
23,NARRATOR,Response,Anticipation,16,1.8708090051154294
24,NARRATOR,Response,Anticipation,21,2.419394855760977
25,NARRATOR,Response,Anticipation,26,2.9479709517501953
26,NARRATOR,Response,Anticipation,31,3.453311349091261
27,NARRATOR,Response,Arousal,1,0.3339062535653498
28,NARRATOR,Response,Arousal,3,0.9810044384624794
29,NARRATOR,Response,Arousal,5,1.6135755446747013
30,NARRATOR,Response,Arousal,7,2.2372595513268623
31,NARRATOR,Response,Arousal,9,2.8457205774731107
32,NARRATOR,Response,Arousal,16,4.790539947236514
33,NARRATOR,Response,Arousal,21,5.917754562051542
34,NARRATOR,Response,Arousal,26,6.8229900886832455
35,NARRATOR,Response,Arousal,31,7.533776286050227
36,NARRATOR,Response,Disgust,1,0.049058154387839045
37,NARRATOR,Response,Disgust,3,0.147134444685019
38,NARRATOR,Response,Disgust,5,0.24471996773158836
39,NARRATOR,Response,Disgust,7,0.34145485682401305
40,NARRATOR,Response,Disgust,9,0.437853452473013
41,NARRATOR,Response,Disgust,16,0.7704131425086345
42,NARRATOR,Response,Disgust,21,1.004233884970022
43,NARRATOR,Response,Disgust,26,1.2348018620300063
44,NARRATOR,Response,Disgust,31,1.4631083991442366
45,NARRATOR,Response,Dominance,1,0.48758913843806584
46,NARRATOR,Response,Dominance,3,1.411347753398129
47,NARRATOR,Response,Dominance,5,2.2977741871161874
48,NARRATOR,Response,Dominance,7,3.16127227407177
49,NARRATOR,Response,Dominance,9,4.004504794990407
50,NARRATOR,Response,Dominance,16,6.502064792823174
51,NARRATOR,Response,Dominance,21,7.62860629065999
52,NARRATOR,Response,Dominance,26,8.352764212368847
53,NARRATOR,Response,Dominance,31,8.855354779272146
54,NARRATOR,Response,Fear,1,0.0778835928475643
55,NARRATOR,Response,Fear,3,0.23238731583106031
56,NARRATOR,Response,Fear,5,0.3858221169001643
57,NARRATOR,Response,Fear,7,0.5382958399940014
58,NARRATOR,Response,Fear,9,0.6890855417908511
59,NARRATOR,Response,Fear,16,1.207363175422797
60,NARRATOR,Response,Fear,21,1.5670022326936994
61,NARRATOR,Response,Fear,26,1.9143838627701628
62,NARRATOR,Response,Fear,31,2.2517869652432028
63,NARRATOR,Response,Joy,1,0.09106246428967818
64,NARRATOR,Response,Joy,3,0.2693167867260888
65,NARRATOR,Response,Joy,5,0.44596208994264025
66,NARRATOR,Response,Joy,7,0.6214974623440959
67,NARRATOR,Response,Joy,9,0.7948771886800539
68,NARRATOR,Response,Joy,16,1.3867134765811766
